block_id,condition,sequence_id,trial_index,task,task_transition,response_transition,congruency,target_coh_level,target_dir
cp_taskswitch_asym,B,33,0,mov,First,First,congruent,hard,right
cp_taskswitch_asym,B,33,1,mov,Repeat,Repeat,congruent,hard,right
cp_taskswitch_asym,B,33,2,or,Switch,Switch,incongruent,easy,left
cp_taskswitch_asym,B,33,3,or,Repeat,Switch,congruent,easy,right
cp_taskswitch_asym,B,33,4,mov,Switch,Switch,congruent,hard,left
cp_taskswitch_asym,B,33,5,or,Switch,Repeat,congruent,easy,left
cp_taskswitch_asym,B,33,6,or,Repeat,Repeat,incongruent,easy,left
cp_taskswitch_asym,B,33,7,mov,Switch,Repeat,congruent,hard,left
cp_taskswitch_asym,B,33,8,or,Switch,Switch,congruent,easy,right
cp_taskswitch_asym,B,33,9,mov,Switch,Repeat,congruent,hard,right
cp_taskswitch_asym,B,33,10,mov,Repeat,Switch,incongruent,hard,left
cp_taskswitch_asym,B,33,11,mov,Repeat,Repeat,congruent,hard,left
cp_taskswitch_asym,B,33,12,mov,Repeat,Switch,congruent,hard,right
cp_taskswitch_asym,B,33,13,or,Switch,Repeat,incongruent,easy,right
cp_taskswitch_asym,B,33,14,or,Repeat,Repeat,congruent,easy,right
cp_taskswitch_asym,B,33,15,mov,Switch,Repeat,incongruent,hard,right
cp_taskswitch_asym,B,33,16,or,Switch,Switch,congruent,easy,left
cp_taskswitch_asym,B,33,17,mov,Switch,Repeat,incongruent,hard,left
cp_taskswitch_asym,B,33,18,mov,Repeat,Repeat,incongruent,hard,left
cp_taskswitch_asym,B,33,19,or,Switch,Switch,congruent,easy,right
cp_taskswitch_asym,B,33,20,mov,Switch,Repeat,incongruent,hard,right
cp_taskswitch_asym,B,33,21,mov,Repeat,Repeat,incongruent,hard,right
cp_taskswitch_asym,B,33,22,mov,Repeat,Switch,congruent,hard,left
cp_taskswitch_asym,B,33,23,or,Switch,Repeat,congruent,easy,left
cp_taskswitch_asym,B,33,24,mov,Switch,Repeat,congruent,hard,left
cp_taskswitch_asym,B,33,25,mov,Repeat,Switch,incongruent,hard,right
cp_taskswitch_asym,B,33,26,or,Switch,Switch,incongruent,easy,left
cp_taskswitch_asym,B,33,27,mov,Switch,Repeat,congruent,hard,left
cp_taskswitch_asym,B,33,28,mov,Repeat,Repeat,congruent,hard,left
cp_taskswitch_asym,B,33,29,or,Switch,Switch,incongruent,easy,right
cp_taskswitch_asym,B,33,30,or,Repeat,Repeat,incongruent,easy,right
cp_taskswitch_asym,B,33,31,mov,Switch,Switch,incongruent,hard,left
cp_taskswitch_asym,B,33,32,mov,Repeat,Repeat,incongruent,hard,left
cp_taskswitch_asym,B,33,33,or,Switch,Repeat,incongruent,easy,left
cp_taskswitch_asym,B,33,34,or,Repeat,Repeat,incongruent,easy,left
cp_taskswitch_asym,B,33,35,or,Repeat,Switch,incongruent,easy,right
cp_taskswitch_asym,B,33,36,or,Repeat,Repeat,incongruent,easy,right
cp_taskswitch_asym,B,33,37,mov,Switch,Switch,incongruent,hard,left
cp_taskswitch_asym,B,33,38,mov,Repeat,Switch,incongruent,hard,right
cp_taskswitch_asym,B,33,39,or,Switch,Repeat,congruent,easy,right
cp_taskswitch_asym,B,33,40,or,Repeat,Switch,incongruent,easy,left
cp_taskswitch_asym,B,33,41,or,Repeat,Switch,incongruent,easy,right
cp_taskswitch_asym,B,33,42,mov,Switch,Repeat,incongruent,hard,right
cp_taskswitch_asym,B,33,43,mov,Repeat,Repeat,congruent,hard,right
cp_taskswitch_asym,B,33,44,mov,Repeat,Switch,congruent,hard,left
cp_taskswitch_asym,B,33,45,mov,Repeat,Repeat,incongruent,hard,left
cp_taskswitch_asym,B,33,46,or,Switch,Switch,incongruent,easy,right
cp_taskswitch_asym,B,33,47,mov,Switch,Repeat,incongruent,hard,right
cp_taskswitch_asym,B,33,48,mov,Repeat,Switch,congruent,hard,left
cp_taskswitch_asym,B,33,49,or,Switch,Switch,congruent,easy,right
cp_taskswitch_asym,B,33,50,mov,Switch,Switch,congruent,hard,left
cp_taskswitch_asym,B,33,51,or,Switch,Repeat,congruent,easy,left
cp_taskswitch_asym,B,33,52,or,Repeat,Switch,incongruent,easy,right
cp_taskswitch_asym,B,33,53,mov,Switch,Switch,incongruent,hard,left
cp_taskswitch_asym,B,33,54,mov,Repeat,Repeat,incongruent,hard,left
cp_taskswitch_asym,B,33,55,or,Switch,Repeat,congruent,easy,left
cp_taskswitch_asym,B,33,56,or,Repeat,Repeat,congruent,easy,left
cp_taskswitch_asym,B,33,57,mov,Switch,Switch,congruent,hard,right
cp_taskswitch_asym,B,33,58,mov,Repeat,Switch,incongruent,hard,left
cp_taskswitch_asym,B,33,59,or,Switch,Repeat,congruent,easy,left
cp_taskswitch_asym,B,33,60,or,Repeat,Switch,congruent,easy,right
cp_taskswitch_asym,B,33,61,mov,Switch,Repeat,incongruent,hard,right
cp_taskswitch_asym,B,33,62,mov,Repeat,Repeat,congruent,hard,right
cp_taskswitch_asym,B,33,63,or,Switch,Switch,incongruent,easy,left
cp_taskswitch_asym,B,33,64,or,Repeat,Switch,incongruent,easy,right
cp_taskswitch_asym,B,33,65,or,Repeat,Repeat,congruent,easy,right
cp_taskswitch_asym,B,33,66,or,Repeat,Repeat,incongruent,easy,right
cp_taskswitch_asym,B,33,67,mov,Switch,Repeat,congruent,hard,right
cp_taskswitch_asym,B,33,68,mov,Repeat,Switch,congruent,hard,left
cp_taskswitch_asym,B,33,69,mov,Repeat,Repeat,congruent,hard,left
cp_taskswitch_asym,B,33,70,or,Switch,Switch,incongruent,easy,right
cp_taskswitch_asym,B,33,71,mov,Switch,Switch,incongruent,hard,left
cp_taskswitch_asym,B,33,72,or,Switch,Repeat,incongruent,easy,left
cp_taskswitch_asym,B,33,73,or,Repeat,Repeat,congruent,easy,left
cp_taskswitch_asym,B,33,74,or,Repeat,Switch,incongruent,easy,right
cp_taskswitch_asym,B,33,75,mov,Switch,Switch,incongruent,hard,left
cp_taskswitch_asym,B,33,76,mov,Repeat,Switch,congruent,hard,right
cp_taskswitch_asym,B,33,77,mov,Repeat,Repeat,congruent,hard,right
cp_taskswitch_asym,B,33,78,or,Switch,Switch,congruent,easy,left
cp_taskswitch_asym,B,33,79,or,Repeat,Switch,congruent,easy,right
cp_taskswitch_asym,B,33,80,or,Repeat,Repeat,incongruent,easy,right
cp_taskswitch_asym,B,33,81,or,Repeat,Switch,incongruent,easy,left
cp_taskswitch_asym,B,33,82,mov,Switch,Switch,congruent,hard,right
cp_taskswitch_asym,B,33,83,or,Switch,Repeat,incongruent,easy,right
cp_taskswitch_asym,B,33,84,or,Repeat,Repeat,congruent,easy,right
cp_taskswitch_asym,B,33,85,mov,Switch,Switch,incongruent,hard,left
cp_taskswitch_asym,B,33,86,or,Switch,Switch,congruent,easy,right
cp_taskswitch_asym,B,33,87,or,Repeat,Switch,congruent,easy,left
cp_taskswitch_asym,B,33,88,mov,Switch,Repeat,incongruent,hard,left
cp_taskswitch_asym,B,33,89,or,Switch,Switch,congruent,easy,right
cp_taskswitch_asym,B,33,90,mov,Switch,Switch,congruent,hard,left
cp_taskswitch_asym,B,33,91,mov,Repeat,Switch,incongruent,hard,right
cp_taskswitch_asym,B,33,92,or,Switch,Repeat,incongruent,easy,right
cp_taskswitch_asym,B,33,93,or,Repeat,Repeat,incongruent,easy,right
cp_taskswitch_asym,B,33,94,mov,Switch,Repeat,congruent,hard,right
cp_taskswitch_asym,B,33,95,mov,Repeat,Switch,congruent,hard,left
