block_id,condition,sequence_id,trial_index,task,congruency,target_dir,response_transition
cp_stroop,B,27,0,or,incongruent,right,First
cp_stroop,B,27,1,or,congruent,left,Switch
cp_stroop,B,27,2,or,incongruent,left,Repeat
cp_stroop,B,27,3,or,incongruent,right,Switch
cp_stroop,B,27,4,or,incongruent,right,Repeat
cp_stroop,B,27,5,or,congruent,left,Switch
cp_stroop,B,27,6,or,incongruent,right,Switch
cp_stroop,B,27,7,or,congruent,right,Repeat
cp_stroop,B,27,8,or,incongruent,left,Switch
cp_stroop,B,27,9,or,incongruent,right,Switch
cp_stroop,B,27,10,or,incongruent,left,Switch
cp_stroop,B,27,11,or,incongruent,left,Repeat
cp_stroop,B,27,12,or,incongruent,left,Repeat
cp_stroop,B,27,13,or,congruent,right,Switch
cp_stroop,B,27,14,or,incongruent,right,Repeat
cp_stroop,B,27,15,or,congruent,left,Switch
cp_stroop,B,27,16,or,incongruent,right,Switch
cp_stroop,B,27,17,or,incongruent,right,Repeat
cp_stroop,B,27,18,or,congruent,left,Switch
cp_stroop,B,27,19,or,incongruent,right,Switch
cp_stroop,B,27,20,or,congruent,right,Repeat
cp_stroop,B,27,21,or,incongruent,left,Switch
cp_stroop,B,27,22,or,incongruent,left,Repeat
cp_stroop,B,27,23,or,congruent,right,Switch
cp_stroop,B,27,24,or,incongruent,left,Switch
cp_stroop,B,27,25,or,congruent,left,Repeat
cp_stroop,B,27,26,or,incongruent,right,Switch
cp_stroop,B,27,27,or,congruent,left,Switch
cp_stroop,B,27,28,or,incongruent,left,Repeat
cp_stroop,B,27,29,or,congruent,left,Repeat
cp_stroop,B,27,30,or,congruent,left,Repeat
cp_stroop,B,27,31,or,congruent,right,Switch
cp_stroop,B,27,32,or,congruent,right,Repeat
cp_stroop,B,27,33,or,incongruent,left,Switch
cp_stroop,B,27,34,or,congruent,right,Switch
cp_stroop,B,27,35,or,incongruent,left,Switch
cp_stroop,B,27,36,or,congruent,left,Repeat
cp_stroop,B,27,37,or,congruent,left,Repeat
cp_stroop,B,27,38,or,incongruent,right,Switch
cp_stroop,B,27,39,or,congruent,right,Repeat
cp_stroop,B,27,40,or,incongruent,left,Switch
cp_stroop,B,27,41,or,incongruent,right,Switch
cp_stroop,B,27,42,or,incongruent,left,Switch
cp_stroop,B,27,43,or,congruent,left,Repeat
cp_stroop,B,27,44,or,congruent,right,Switch
cp_stroop,B,27,45,or,congruent,left,Switch
cp_stroop,B,27,46,or,incongruent,right,Switch
cp_stroop,B,27,47,or,congruent,right,Repeat
cp_stroop,B,27,48,or,incongruent,left,Switch
cp_stroop,B,27,49,or,incongruent,right,Switch
cp_stroop,B,27,50,or,congruent,right,Repeat
cp_stroop,B,27,51,or,incongruent,left,Switch
cp_stroop,B,27,52,or,congruent,left,Repeat
cp_stroop,B,27,53,or,incongruent,left,Repeat
cp_stroop,B,27,54,or,incongruent,right,Switch
cp_stroop,B,27,55,or,congruent,left,Switch
cp_stroop,B,27,56,or,incongruent,right,Switch
cp_stroop,B,27,57,or,congruent,right,Repeat
cp_stroop,B,27,58,or,incongruent,right,Repeat
cp_stroop,B,27,59,or,congruent,left,Switch
cp_stroop,B,27,60,or,congruent,right,Switch
cp_stroop,B,27,61,or,congruent,left,Switch
cp_stroop,B,27,62,or,incongruent,left,Repeat
cp_stroop,B,27,63,or,congruent,right,Switch
cp_stroop,B,27,64,or,incongruent,right,Repeat
cp_stroop,B,27,65,or,congruent,left,Switch
cp_stroop,B,27,66,or,congruent,right,Switch
cp_stroop,B,27,67,or,congruent,right,Repeat
cp_stroop,B,27,68,or,congruent,right,Repeat
cp_stroop,B,27,69,or,incongruent,left,Switch
cp_stroop,B,27,70,or,incongruent,right,Switch
cp_stroop,B,27,71,or,congruent,right,Repeat
cp_stroop,B,27,72,or,incongruent,right,Repeat
cp_stroop,B,27,73,or,congruent,left,Switch
cp_stroop,B,27,74,or,incongruent,right,Switch
cp_stroop,B,27,75,or,congruent,right,Repeat
cp_stroop,B,27,76,or,incongruent,left,Switch
cp_stroop,B,27,77,or,congruent,right,Switch
cp_stroop,B,27,78,or,incongruent,left,Switch
cp_stroop,B,27,79,or,congruent,left,Repeat
cp_stroop,B,27,80,or,incongruent,left,Repeat
cp_stroop,B,27,81,or,congruent,right,Switch
cp_stroop,B,27,82,or,incongruent,left,Switch
cp_stroop,B,27,83,or,congruent,left,Repeat
cp_stroop,B,27,84,or,congruent,right,Switch
cp_stroop,B,27,85,or,incongruent,left,Switch
cp_stroop,B,27,86,or,incongruent,left,Repeat
cp_stroop,B,27,87,or,congruent,right,Switch
cp_stroop,B,27,88,or,congruent,right,Repeat
cp_stroop,B,27,89,or,congruent,left,Switch
cp_stroop,B,27,90,or,incongruent,right,Switch
cp_stroop,B,27,91,or,incongruent,right,Repeat
cp_stroop,B,27,92,or,incongruent,right,Repeat
cp_stroop,B,27,93,or,congruent,left,Switch
cp_stroop,B,27,94,or,congruent,left,Repeat
cp_stroop,B,27,95,or,congruent,left,Repeat
