block_id,condition,sequence_id,trial_index,task,congruency,target_dir,response_transition
cp_stroop,B,36,0,or,congruent,right,First
cp_stroop,B,36,1,or,congruent,left,Switch
cp_stroop,B,36,2,or,incongruent,left,Repeat
cp_stroop,B,36,3,or,incongruent,left,Repeat
cp_stroop,B,36,4,or,incongruent,right,Switch
cp_stroop,B,36,5,or,congruent,left,Switch
cp_stroop,B,36,6,or,incongruent,left,Repeat
cp_stroop,B,36,7,or,congruent,left,Repeat
cp_stroop,B,36,8,or,congruent,left,Repeat
cp_stroop,B,36,9,or,incongruent,right,Switch
cp_stroop,B,36,10,or,incongruent,right,Repeat
cp_stroop,B,36,11,or,incongruent,right,Repeat
cp_stroop,B,36,12,or,congruent,left,Switch
cp_stroop,B,36,13,or,congruent,right,Switch
cp_stroop,B,36,14,or,congruent,right,Repeat
cp_stroop,B,36,15,or,incongruent,left,Switch
cp_stroop,B,36,16,or,congruent,right,Switch
cp_stroop,B,36,17,or,congruent,right,Repeat
cp_stroop,B,36,18,or,incongruent,right,Repeat
cp_stroop,B,36,19,or,incongruent,left,Switch
cp_stroop,B,36,20,or,congruent,right,Switch
cp_stroop,B,36,21,or,congruent,right,Repeat
cp_stroop,B,36,22,or,incongruent,right,Repeat
cp_stroop,B,36,23,or,congruent,right,Repeat
cp_stroop,B,36,24,or,congruent,left,Switch
cp_stroop,B,36,25,or,congruent,left,Repeat
cp_stroop,B,36,26,or,incongruent,right,Switch
cp_stroop,B,36,27,or,incongruent,right,Repeat
cp_stroop,B,36,28,or,incongruent,right,Repeat
cp_stroop,B,36,29,or,congruent,left,Switch
cp_stroop,B,36,30,or,incongruent,left,Repeat
cp_stroop,B,36,31,or,incongruent,right,Switch
cp_stroop,B,36,32,or,congruent,right,Repeat
cp_stroop,B,36,33,or,congruent,left,Switch
cp_stroop,B,36,34,or,incongruent,left,Repeat
cp_stroop,B,36,35,or,congruent,left,Repeat
cp_stroop,B,36,36,or,incongruent,right,Switch
cp_stroop,B,36,37,or,congruent,right,Repeat
cp_stroop,B,36,38,or,incongruent,left,Switch
cp_stroop,B,36,39,or,congruent,right,Switch
cp_stroop,B,36,40,or,congruent,right,Repeat
cp_stroop,B,36,41,or,incongruent,right,Repeat
cp_stroop,B,36,42,or,incongruent,left,Switch
cp_stroop,B,36,43,or,congruent,left,Repeat
cp_stroop,B,36,44,or,congruent,left,Repeat
cp_stroop,B,36,45,or,congruent,right,Switch
cp_stroop,B,36,46,or,congruent,left,Switch
cp_stroop,B,36,47,or,incongruent,right,Switch
cp_stroop,B,36,48,or,incongruent,right,Repeat
cp_stroop,B,36,49,or,incongruent,right,Repeat
cp_stroop,B,36,50,or,incongruent,left,Switch
cp_stroop,B,36,51,or,incongruent,left,Repeat
cp_stroop,B,36,52,or,incongruent,left,Repeat
cp_stroop,B,36,53,or,congruent,right,Switch
cp_stroop,B,36,54,or,incongruent,left,Switch
cp_stroop,B,36,55,or,congruent,left,Repeat
cp_stroop,B,36,56,or,congruent,right,Switch
cp_stroop,B,36,57,or,congruent,left,Switch
cp_stroop,B,36,58,or,incongruent,left,Repeat
cp_stroop,B,36,59,or,incongruent,right,Switch
cp_stroop,B,36,60,or,congruent,right,Repeat
cp_stroop,B,36,61,or,congruent,left,Switch
cp_stroop,B,36,62,or,incongruent,left,Repeat
cp_stroop,B,36,63,or,congruent,left,Repeat
cp_stroop,B,36,64,or,congruent,left,Repeat
cp_stroop,B,36,65,or,incongruent,right,Switch
cp_stroop,B,36,66,or,incongruent,left,Switch
cp_stroop,B,36,67,or,congruent,left,Repeat
cp_stroop,B,36,68,or,congruent,right,Switch
cp_stroop,B,36,69,or,congruent,left,Switch
cp_stroop,B,36,70,or,incongruent,left,Repeat
cp_stroop,B,36,71,or,congruent,left,Repeat
cp_stroop,B,36,72,or,congruent,right,Switch
cp_stroop,B,36,73,or,congruent,left,Switch
cp_stroop,B,36,74,or,incongruent,left,Repeat
cp_stroop,B,36,75,or,congruent,right,Switch
cp_stroop,B,36,76,or,congruent,right,Repeat
cp_stroop,B,36,77,or,congruent,left,Switch
cp_stroop,B,36,78,or,incongruent,left,Repeat
cp_stroop,B,36,79,or,incongruent,left,Repeat
cp_stroop,B,36,80,or,incongruent,left,Repeat
cp_stroop,B,36,81,or,incongruent,right,Switch
cp_stroop,B,36,82,or,congruent,left,Switch
cp_stroop,B,36,83,or,incongruent,right,Switch
cp_stroop,B,36,84,or,congruent,right,Repeat
cp_stroop,B,36,85,or,congruent,right,Repeat
cp_stroop,B,36,86,or,incongruent,left,Switch
cp_stroop,B,36,87,or,incongruent,right,Switch
cp_stroop,B,36,88,or,congruent,right,Repeat
cp_stroop,B,36,89,or,incongruent,right,Repeat
cp_stroop,B,36,90,or,incongruent,right,Repeat
cp_stroop,B,36,91,or,incongruent,left,Switch
cp_stroop,B,36,92,or,incongruent,right,Switch
cp_stroop,B,36,93,or,congruent,right,Repeat
cp_stroop,B,36,94,or,incongruent,left,Switch
cp_stroop,B,36,95,or,incongruent,right,Switch
