block_id,condition,sequence_id,trial_index,task,hand,soa_level,congruency,prev_cross_congruency,target_dir
cp_prp,A,18,0,mov,left,300,congruent,First,right
cp_prp,A,18,1,mov,left,600,incongruent,Congruent,left
cp_prp,A,18,2,mov,left,300,congruent,Incongruent,left
cp_prp,A,18,3,mov,left,300,congruent,Congruent,left
cp_prp,A,18,4,mov,left,600,incongruent,Congruent,right
cp_prp,A,18,5,mov,left,600,incongruent,Incongruent,right
cp_prp,A,18,6,mov,left,300,congruent,Incongruent,right
cp_prp,A,18,7,mov,left,600,congruent,Congruent,right
cp_prp,A,18,8,mov,left,100,congruent,Congruent,left
cp_prp,A,18,9,mov,left,100,incongruent,Congruent,left
cp_prp,A,18,10,mov,left,600,incongruent,Incongruent,left
cp_prp,A,18,11,mov,left,300,congruent,Incongruent,left
cp_prp,A,18,12,mov,left,100,congruent,Congruent,left
cp_prp,A,18,13,mov,left,100,congruent,Congruent,right
cp_prp,A,18,14,mov,left,300,congruent,Congruent,left
cp_prp,A,18,15,mov,left,600,incongruent,Congruent,left
cp_prp,A,18,16,mov,left,100,congruent,Incongruent,right
cp_prp,A,18,17,mov,left,300,congruent,Congruent,right
cp_prp,A,18,18,mov,left,300,incongruent,Congruent,right
cp_prp,A,18,19,mov,left,100,incongruent,Incongruent,left
cp_prp,A,18,20,mov,left,600,incongruent,Incongruent,left
cp_prp,A,18,21,mov,left,300,incongruent,Incongruent,left
cp_prp,A,18,22,mov,left,100,incongruent,Incongruent,left
cp_prp,A,18,23,mov,left,600,congruent,Incongruent,right
cp_prp,A,18,24,mov,left,300,incongruent,Congruent,left
cp_prp,A,18,25,mov,left,100,congruent,Incongruent,left
cp_prp,A,18,26,mov,left,600,congruent,Congruent,right
cp_prp,A,18,27,mov,left,600,congruent,Congruent,left
cp_prp,A,18,28,mov,left,300,congruent,Congruent,right
cp_prp,A,18,29,mov,left,100,congruent,Congruent,right
cp_prp,A,18,30,mov,left,300,congruent,Congruent,left
cp_prp,A,18,31,mov,left,300,incongruent,Congruent,right
cp_prp,A,18,32,mov,left,600,congruent,Incongruent,left
cp_prp,A,18,33,mov,left,300,congruent,Congruent,right
cp_prp,A,18,34,mov,left,100,congruent,Congruent,left
cp_prp,A,18,35,mov,left,100,incongruent,Congruent,left
cp_prp,A,18,36,mov,left,300,incongruent,Incongruent,left
cp_prp,A,18,37,mov,left,600,incongruent,Incongruent,right
cp_prp,A,18,38,mov,left,100,congruent,Incongruent,right
cp_prp,A,18,39,mov,left,100,incongruent,Congruent,left
cp_prp,A,18,40,mov,left,100,congruent,Incongruent,left
cp_prp,A,18,41,mov,left,600,congruent,Congruent,left
cp_prp,A,18,42,mov,left,600,congruent,Congruent,right
cp_prp,A,18,43,mov,left,300,incongruent,Congruent,left
cp_prp,A,18,44,mov,left,600,congruent,Incongruent,right
cp_prp,A,18,45,mov,left,100,incongruent,Congruent,right
cp_prp,A,18,46,mov,left,600,congruent,Incongruent,right
cp_prp,A,18,47,mov,left,100,incongruent,Congruent,left
cp_prp,A,18,48,mov,left,100,congruent,Incongruent,left
cp_prp,A,18,49,mov,left,600,incongruent,Congruent,right
cp_prp,A,18,50,mov,left,300,incongruent,Incongruent,right
cp_prp,A,18,51,mov,left,600,congruent,Incongruent,left
cp_prp,A,18,52,mov,left,600,incongruent,Congruent,right
cp_prp,A,18,53,mov,left,600,incongruent,Incongruent,right
cp_prp,A,18,54,mov,left,100,congruent,Incongruent,right
cp_prp,A,18,55,mov,left,600,incongruent,Congruent,left
cp_prp,A,18,56,mov,left,300,congruent,Incongruent,left
cp_prp,A,18,57,mov,left,100,congruent,Congruent,right
cp_prp,A,18,58,mov,left,100,incongruent,Congruent,right
