block_id,condition,sequence_id,trial_index,task,hand,task_transition,hand_transition,response_transition,congruency,target_coh_level,target_dir
cp_taskswitch,A,7,0,mov,right,First,First,First,congruent,easy,left
cp_taskswitch,A,7,1,mov,right,Repeat,Repeat,Switch,incongruent,hard,right
cp_taskswitch,A,7,2,mov,left,Repeat,Switch,Switch,incongruent,easy,left
cp_taskswitch,A,7,3,or,left,Switch,Repeat,Repeat,incongruent,easy,left
cp_taskswitch,A,7,4,or,right,Repeat,Switch,Repeat,incongruent,easy,left
cp_taskswitch,A,7,5,mov,right,Switch,Repeat,Switch,incongruent,hard,right
cp_taskswitch,A,7,6,mov,left,Repeat,Switch,Switch,congruent,hard,left
cp_taskswitch,A,7,7,or,right,Switch,Switch,Switch,incongruent,easy,right
cp_taskswitch,A,7,8,or,right,Repeat,Repeat,Repeat,congruent,hard,right
cp_taskswitch,A,7,9,mov,left,Switch,Switch,Switch,congruent,hard,left
cp_taskswitch,A,7,10,mov,left,Repeat,Repeat,Repeat,congruent,hard,left
cp_taskswitch,A,7,11,or,right,Switch,Switch,Repeat,congruent,easy,left
cp_taskswitch,A,7,12,mov,left,Switch,Switch,Repeat,congruent,easy,left
cp_taskswitch,A,7,13,mov,left,Repeat,Repeat,Repeat,incongruent,easy,left
cp_taskswitch,A,7,14,or,right,Switch,Switch,Switch,incongruent,easy,right
cp_taskswitch,A,7,15,mov,right,Switch,Repeat,Repeat,congruent,hard,right
cp_taskswitch,A,7,16,mov,left,Repeat,Switch,Switch,incongruent,easy,left
cp_taskswitch,A,7,17,mov,left,Repeat,Repeat,Switch,incongruent,hard,right
cp_taskswitch,A,7,18,or,right,Switch,Switch,Switch,incongruent,hard,left
cp_taskswitch,A,7,19,mov,right,Switch,Repeat,Repeat,congruent,hard,left
cp_taskswitch,A,7,20,mov,right,Repeat,Repeat,Repeat,congruent,hard,left
cp_taskswitch,A,7,21,or,left,Switch,Switch,Switch,congruent,hard,right
cp_taskswitch,A,7,22,mov,right,Switch,Switch,Repeat,incongruent,hard,right
cp_taskswitch,A,7,23,or,right,Switch,Repeat,Repeat,congruent,hard,right
cp_taskswitch,A,7,24,mov,left,Switch,Switch,Switch,incongruent,hard,left
cp_taskswitch,A,7,25,mov,left,Repeat,Repeat,Switch,incongruent,hard,right
cp_taskswitch,A,7,26,or,left,Switch,Repeat,Switch,congruent,easy,left
cp_taskswitch,A,7,27,or,right,Repeat,Switch,Switch,congruent,easy,right
cp_taskswitch,A,7,28,mov,right,Switch,Repeat,Repeat,incongruent,easy,right
cp_taskswitch,A,7,29,mov,right,Repeat,Repeat,Switch,congruent,easy,left
cp_taskswitch,A,7,30,or,left,Switch,Switch,Repeat,incongruent,hard,left
cp_taskswitch,A,7,31,or,left,Repeat,Repeat,Repeat,incongruent,hard,left
cp_taskswitch,A,7,32,mov,right,Switch,Switch,Repeat,congruent,easy,left
cp_taskswitch,A,7,33,or,left,Switch,Switch,Switch,incongruent,hard,right
cp_taskswitch,A,7,34,or,right,Repeat,Switch,Repeat,congruent,hard,right
cp_taskswitch,A,7,35,mov,right,Switch,Repeat,Switch,congruent,easy,left
cp_taskswitch,A,7,36,mov,right,Repeat,Repeat,Switch,congruent,hard,right
cp_taskswitch,A,7,37,or,left,Switch,Switch,Repeat,congruent,hard,right
cp_taskswitch,A,7,38,or,right,Repeat,Switch,Switch,incongruent,easy,left
cp_taskswitch,A,7,39,or,right,Repeat,Repeat,Repeat,congruent,easy,left
cp_taskswitch,A,7,40,mov,left,Switch,Switch,Switch,congruent,easy,right
cp_taskswitch,A,7,41,or,right,Switch,Switch,Repeat,congruent,hard,right
cp_taskswitch,A,7,42,or,left,Repeat,Switch,Repeat,incongruent,hard,right
cp_taskswitch,A,7,43,or,left,Repeat,Repeat,Repeat,incongruent,easy,right
