block_id,condition,sequence_id,trial_index,task,hand,soa_level,congruency,prev_cross_congruency,target_dir
cp_prp,A,16,0,mov,left,600,congruent,First,left
cp_prp,A,16,1,mov,left,600,congruent,Congruent,right
cp_prp,A,16,2,mov,left,300,incongruent,Congruent,left
cp_prp,A,16,3,mov,left,300,incongruent,Incongruent,left
cp_prp,A,16,4,mov,left,600,incongruent,Incongruent,right
cp_prp,A,16,5,mov,left,300,congruent,Incongruent,left
cp_prp,A,16,6,mov,left,600,incongruent,Congruent,left
cp_prp,A,16,7,mov,left,600,incongruent,Incongruent,right
cp_prp,A,16,8,mov,left,600,congruent,Incongruent,right
cp_prp,A,16,9,mov,left,100,incongruent,Congruent,left
cp_prp,A,16,10,mov,left,100,congruent,Incongruent,right
cp_prp,A,16,11,mov,left,300,congruent,Congruent,right
cp_prp,A,16,12,mov,left,600,congruent,Congruent,left
cp_prp,A,16,13,mov,left,600,incongruent,Congruent,right
cp_prp,A,16,14,mov,left,100,incongruent,Incongruent,left
cp_prp,A,16,15,mov,left,600,congruent,Incongruent,left
cp_prp,A,16,16,mov,left,600,congruent,Congruent,right
cp_prp,A,16,17,mov,left,100,congruent,Congruent,right
cp_prp,A,16,18,mov,left,100,congruent,Congruent,right
cp_prp,A,16,19,mov,left,100,congruent,Congruent,left
cp_prp,A,16,20,mov,left,600,congruent,Congruent,left
cp_prp,A,16,21,mov,left,100,incongruent,Congruent,left
cp_prp,A,16,22,mov,left,600,incongruent,Incongruent,left
cp_prp,A,16,23,mov,left,600,incongruent,Incongruent,right
cp_prp,A,16,24,mov,left,300,congruent,Incongruent,left
cp_prp,A,16,25,mov,left,600,congruent,Congruent,right
cp_prp,A,16,26,mov,left,100,incongruent,Congruent,right
cp_prp,A,16,27,mov,left,100,congruent,Incongruent,right
cp_prp,A,16,28,mov,left,600,congruent,Congruent,left
cp_prp,A,16,29,mov,left,300,incongruent,Congruent,right
cp_prp,A,16,30,mov,left,100,congruent,Incongruent,right
cp_prp,A,16,31,mov,left,600,congruent,Congruent,right
cp_prp,A,16,32,mov,left,300,congruent,Congruent,right
cp_prp,A,16,33,mov,left,300,congruent,Congruent,left
cp_prp,A,16,34,mov,left,100,congruent,Congruent,right
cp_prp,A,16,35,mov,left,600,incongruent,Congruent,right
cp_prp,A,16,36,mov,left,300,incongruent,Incongruent,left
cp_prp,A,16,37,mov,left,100,incongruent,Incongruent,right
cp_prp,A,16,38,mov,left,100,incongruent,Incongruent,left
cp_prp,A,16,39,mov,left,100,incongruent,Incongruent,right
cp_prp,A,16,40,mov,left,100,incongruent,Incongruent,right
cp_prp,A,16,41,mov,left,300,incongruent,Incongruent,right
cp_prp,A,16,42,mov,left,600,incongruent,Incongruent,left
cp_prp,A,16,43,mov,left,100,congruent,Incongruent,left
cp_prp,A,16,44,mov,left,300,incongruent,Congruent,left
cp_prp,A,16,45,mov,left,100,incongruent,Incongruent,left
cp_prp,A,16,46,mov,left,100,incongruent,Incongruent,left
cp_prp,A,16,47,mov,left,300,incongruent,Incongruent,right
cp_prp,A,16,48,mov,left,100,incongruent,Incongruent,right
cp_prp,A,16,49,mov,left,300,congruent,Incongruent,left
cp_prp,A,16,50,mov,left,100,incongruent,Congruent,left
cp_prp,A,16,51,mov,left,600,incongruent,Incongruent,right
cp_prp,A,16,52,mov,left,300,incongruent,Incongruent,right
cp_prp,A,16,53,mov,left,600,congruent,Incongruent,right
cp_prp,A,16,54,mov,left,100,congruent,Congruent,left
cp_prp,A,16,55,mov,left,300,congruent,Congruent,right
cp_prp,A,16,56,mov,left,600,incongruent,Congruent,right
cp_prp,A,16,57,mov,left,600,incongruent,Incongruent,left
cp_prp,A,16,58,mov,left,600,congruent,Incongruent,left
cp_prp,A,16,59,mov,left,300,incongruent,Congruent,left
cp_prp,A,16,60,mov,left,100,congruent,Incongruent,left
cp_prp,A,16,61,mov,left,300,incongruent,Congruent,right
cp_prp,A,16,62,mov,left,300,congruent,Incongruent,right
cp_prp,A,16,63,mov,left,300,congruent,Congruent,left
cp_prp,A,16,64,mov,left,100,congruent,Congruent,right
cp_prp,A,16,65,mov,left,300,congruent,Congruent,left
cp_prp,A,16,66,mov,left,100,incongruent,Congruent,right
cp_prp,A,16,67,mov,left,300,incongruent,Incongruent,right
cp_prp,A,16,68,mov,left,600,congruent,Incongruent,left
cp_prp,A,16,69,mov,left,600,incongruent,Congruent,left
cp_prp,A,16,70,mov,left,300,incongruent,Incongruent,left
cp_prp,A,16,71,mov,left,600,congruent,Incongruent,left
cp_prp,A,16,72,mov,left,300,incongruent,Congruent,right
cp_prp,A,16,73,mov,left,600,incongruent,Incongruent,left
cp_prp,A,16,74,mov,left,100,congruent,Incongruent,right
cp_prp,A,16,75,mov,left,300,incongruent,Congruent,left
cp_prp,A,16,76,mov,left,100,congruent,Incongruent,left
cp_prp,A,16,77,mov,left,600,incongruent,Congruent,left
cp_prp,A,16,78,mov,left,600,congruent,Incongruent,right
cp_prp,A,16,79,mov,left,100,congruent,Congruent,left
cp_prp,A,16,80,mov,left,100,incongruent,Congruent,right
cp_prp,A,16,81,mov,left,300,congruent,Incongruent,right
cp_prp,A,16,82,mov,left,100,incongruent,Congruent,left
cp_prp,A,16,83,mov,left,100,congruent,Incongruent,left
cp_prp,A,16,84,mov,left,300,incongruent,Congruent,right
cp_prp,A,16,85,mov,left,300,congruent,Incongruent,left
cp_prp,A,16,86,mov,left,100,incongruent,Congruent,right
cp_prp,A,16,87,mov,left,600,congruent,Incongruent,right
cp_prp,A,16,88,mov,left,100,congruent,Congruent,left
cp_prp,A,16,89,mov,left,600,incongruent,Congruent,right
cp_prp,A,16,90,mov,left,300,congruent,Incongruent,right
cp_prp,A,16,91,mov,left,300,congruent,Congruent,right
cp_prp,A,16,92,mov,left,600,congruent,Congruent,left
cp_prp,A,16,93,mov,left,600,incongruent,Congruent,left
cp_prp,A,16,94,mov,left,300,congruent,Incongruent,right
cp_prp,A,16,95,mov,left,300,congruent,Congruent,left
