block_id,condition,sequence_id,trial_index,task,hand,task_transition,hand_transition,response_transition,congruency,target_coh_level,target_dir
cp_taskswitch_asym,A,22,0,or,right,First,First,First,congruent,hard,right
cp_taskswitch_asym,A,22,1,or,right,Repeat,Repeat,Switch,incongruent,hard,left
cp_taskswitch_asym,A,22,2,mov,right,Switch,Repeat,Repeat,congruent,easy,left
cp_taskswitch_asym,A,22,3,mov,left,Repeat,Switch,Repeat,congruent,easy,left
cp_taskswitch_asym,A,22,4,or,right,Switch,Switch,Repeat,congruent,hard,left
cp_taskswitch_asym,A,22,5,or,right,Repeat,Repeat,Switch,incongruent,hard,right
cp_taskswitch_asym,A,22,6,or,left,Repeat,Switch,Switch,incongruent,hard,left
cp_taskswitch_asym,A,22,7,mov,right,Switch,Switch,Repeat,congruent,easy,left
cp_taskswitch_asym,A,22,8,mov,right,Repeat,Repeat,Repeat,incongruent,easy,left
cp_taskswitch_asym,A,22,9,or,right,Switch,Repeat,Switch,incongruent,hard,right
cp_taskswitch_asym,A,22,10,or,left,Repeat,Switch,Switch,congruent,hard,left
cp_taskswitch_asym,A,22,11,mov,right,Switch,Switch,Switch,congruent,easy,right
cp_taskswitch_asym,A,22,12,mov,left,Repeat,Switch,Repeat,incongruent,easy,right
cp_taskswitch_asym,A,22,13,mov,right,Repeat,Switch,Switch,congruent,easy,left
cp_taskswitch_asym,A,22,14,or,left,Switch,Switch,Repeat,congruent,hard,left
cp_taskswitch_asym,A,22,15,mov,right,Switch,Switch,Switch,incongruent,easy,right
cp_taskswitch_asym,A,22,16,mov,left,Repeat,Switch,Repeat,congruent,easy,right
cp_taskswitch_asym,A,22,17,mov,left,Repeat,Repeat,Repeat,congruent,easy,right
cp_taskswitch_asym,A,22,18,or,left,Switch,Repeat,Switch,congruent,hard,left
cp_taskswitch_asym,A,22,19,or,right,Repeat,Switch,Switch,incongruent,hard,right
cp_taskswitch_asym,A,22,20,mov,left,Switch,Switch,Repeat,incongruent,easy,right
cp_taskswitch_asym,A,22,21,mov,left,Repeat,Repeat,Switch,incongruent,easy,left
cp_taskswitch_asym,A,22,22,mov,left,Repeat,Repeat,Switch,congruent,easy,right
cp_taskswitch_asym,A,22,23,or,right,Switch,Switch,Switch,incongruent,hard,left
cp_taskswitch_asym,A,22,24,mov,right,Switch,Repeat,Switch,congruent,easy,right
cp_taskswitch_asym,A,22,25,mov,right,Repeat,Repeat,Switch,incongruent,easy,left
cp_taskswitch_asym,A,22,26,mov,left,Repeat,Switch,Switch,congruent,easy,right
cp_taskswitch_asym,A,22,27,or,left,Switch,Repeat,Repeat,incongruent,hard,right
cp_taskswitch_asym,A,22,28,or,left,Repeat,Repeat,Repeat,incongruent,hard,right
cp_taskswitch_asym,A,22,29,mov,right,Switch,Switch,Repeat,incongruent,easy,right
cp_taskswitch_asym,A,22,30,or,right,Switch,Repeat,Repeat,congruent,hard,right
cp_taskswitch_asym,A,22,31,mov,right,Switch,Repeat,Switch,congruent,easy,left
cp_taskswitch_asym,A,22,32,mov,left,Repeat,Switch,Repeat,congruent,easy,left
cp_taskswitch_asym,A,22,33,mov,left,Repeat,Repeat,Repeat,congruent,easy,left
cp_taskswitch_asym,A,22,34,or,right,Switch,Switch,Repeat,congruent,hard,left
cp_taskswitch_asym,A,22,35,mov,right,Switch,Repeat,Repeat,incongruent,easy,left
cp_taskswitch_asym,A,22,36,or,left,Switch,Switch,Switch,congruent,hard,right
cp_taskswitch_asym,A,22,37,or,right,Repeat,Switch,Switch,congruent,hard,left
cp_taskswitch_asym,A,22,38,or,right,Repeat,Repeat,Repeat,congruent,hard,left
cp_taskswitch_asym,A,22,39,mov,right,Switch,Repeat,Repeat,incongruent,easy,left
cp_taskswitch_asym,A,22,40,or,left,Switch,Switch,Switch,congruent,hard,right
cp_taskswitch_asym,A,22,41,mov,left,Switch,Repeat,Repeat,congruent,easy,right
cp_taskswitch_asym,A,22,42,mov,right,Repeat,Switch,Switch,incongruent,easy,left
cp_taskswitch_asym,A,22,43,or,left,Switch,Switch,Switch,congruent,hard,right
cp_taskswitch_asym,A,22,44,mov,left,Switch,Repeat,Switch,incongruent,easy,left
cp_taskswitch_asym,A,22,45,mov,left,Repeat,Repeat,Repeat,congruent,easy,left
cp_taskswitch_asym,A,22,46,or,right,Switch,Switch,Repeat,incongruent,hard,left
cp_taskswitch_asym,A,22,47,mov,left,Switch,Switch,Switch,incongruent,easy,right
cp_taskswitch_asym,A,22,48,mov,right,Repeat,Switch,Repeat,congruent,easy,right
cp_taskswitch_asym,A,22,49,mov,right,Repeat,Repeat,Repeat,congruent,easy,right
cp_taskswitch_asym,A,22,50,or,left,Switch,Switch,Repeat,incongruent,hard,right
cp_taskswitch_asym,A,22,51,mov,right,Switch,Switch,Switch,incongruent,easy,left
cp_taskswitch_asym,A,22,52,mov,right,Repeat,Repeat,Repeat,incongruent,easy,left
cp_taskswitch_asym,A,22,53,or,left,Switch,Switch,Repeat,congruent,hard,left
cp_taskswitch_asym,A,22,54,or,left,Repeat,Repeat,Switch,congruent,hard,right
cp_taskswitch_asym,A,22,55,or,right,Repeat,Switch,Switch,incongruent,hard,left
cp_taskswitch_asym,A,22,56,mov,right,Switch,Repeat,Repeat,incongruent,easy,left
cp_taskswitch_asym,A,22,57,mov,left,Repeat,Switch,Repeat,incongruent,easy,left
cp_taskswitch_asym,A,22,58,or,left,Switch,Repeat,Switch,incongruent,hard,right
cp_taskswitch_asym,A,22,59,or,right,Repeat,Switch,Switch,incongruent,hard,left
cp_taskswitch_asym,A,22,60,mov,left,Switch,Switch,Switch,congruent,easy,right
cp_taskswitch_asym,A,22,61,or,left,Switch,Repeat,Repeat,congruent,hard,right
cp_taskswitch_asym,A,22,62,or,left,Repeat,Repeat,Switch,congruent,hard,left
cp_taskswitch_asym,A,22,63,or,right,Repeat,Switch,Repeat,incongruent,hard,left
cp_taskswitch_asym,A,22,64,mov,left,Switch,Switch,Switch,congruent,easy,right
cp_taskswitch_asym,A,22,65,mov,left,Repeat,Repeat,Switch,incongruent,easy,left
cp_taskswitch_asym,A,22,66,or,right,Switch,Switch,Switch,incongruent,hard,right
cp_taskswitch_asym,A,22,67,or,left,Repeat,Switch,Repeat,congruent,hard,right
cp_taskswitch_asym,A,22,68,or,left,Repeat,Repeat,Switch,congruent,hard,left
cp_taskswitch_asym,A,22,69,mov,left,Switch,Repeat,Switch,congruent,easy,right
cp_taskswitch_asym,A,22,70,mov,right,Repeat,Switch,Repeat,incongruent,easy,right
cp_taskswitch_asym,A,22,71,mov,right,Repeat,Repeat,Switch,congruent,easy,left
cp_taskswitch_asym,A,22,72,or,right,Switch,Repeat,Switch,congruent,hard,right
cp_taskswitch_asym,A,22,73,or,left,Repeat,Switch,Switch,incongruent,hard,left
cp_taskswitch_asym,A,22,74,mov,left,Switch,Repeat,Switch,congruent,easy,right
cp_taskswitch_asym,A,22,75,or,left,Switch,Repeat,Repeat,incongruent,hard,right
cp_taskswitch_asym,A,22,76,or,right,Repeat,Switch,Repeat,incongruent,hard,right
cp_taskswitch_asym,A,22,77,or,right,Repeat,Repeat,Switch,congruent,hard,left
cp_taskswitch_asym,A,22,78,mov,left,Switch,Switch,Repeat,congruent,easy,left
cp_taskswitch_asym,A,22,79,or,left,Switch,Repeat,Switch,incongruent,hard,right
cp_taskswitch_asym,A,22,80,or,right,Repeat,Switch,Repeat,congruent,hard,right
cp_taskswitch_asym,A,22,81,or,right,Repeat,Repeat,Repeat,congruent,hard,right
cp_taskswitch_asym,A,22,82,mov,left,Switch,Switch,Switch,incongruent,easy,left
cp_taskswitch_asym,A,22,83,or,left,Switch,Repeat,Repeat,incongruent,hard,left
cp_taskswitch_asym,A,22,84,or,left,Repeat,Repeat,Repeat,incongruent,hard,left
cp_taskswitch_asym,A,22,85,or,right,Repeat,Switch,Switch,congruent,hard,right
cp_taskswitch_asym,A,22,86,mov,right,Switch,Repeat,Repeat,congruent,easy,right
cp_taskswitch_asym,A,22,87,or,left,Switch,Switch,Repeat,incongruent,hard,right
cp_taskswitch_asym,A,22,88,or,right,Repeat,Switch,Repeat,incongruent,hard,right
cp_taskswitch_asym,A,22,89,or,right,Repeat,Repeat,Repeat,incongruent,hard,right
cp_taskswitch_asym,A,22,90,mov,right,Switch,Repeat,Switch,incongruent,easy,left
