block_id,condition,sequence_id,trial_index,task,hand,soa_level,congruency,prev_cross_congruency,target_dir
cp_prp,B,12,0,or,right,100,congruent,First,left
cp_prp,B,12,1,or,right,600,congruent,Congruent,right
cp_prp,B,12,2,or,right,300,incongruent,Congruent,right
cp_prp,B,12,3,or,right,100,congruent,Incongruent,left
cp_prp,B,12,4,or,right,300,congruent,Congruent,left
cp_prp,B,12,5,or,right,100,congruent,Congruent,right
cp_prp,B,12,6,or,right,100,congruent,Congruent,left
cp_prp,B,12,7,or,right,300,congruent,Congruent,left
cp_prp,B,12,8,or,right,100,congruent,Congruent,right
cp_prp,B,12,9,or,right,100,incongruent,Congruent,left
cp_prp,B,12,10,or,right,300,incongruent,Incongruent,right
cp_prp,B,12,11,or,right,300,congruent,Incongruent,left
cp_prp,B,12,12,or,right,600,congruent,Congruent,right
cp_prp,B,12,13,or,right,600,incongruent,Congruent,right
cp_prp,B,12,14,or,right,100,incongruent,Incongruent,left
cp_prp,B,12,15,or,right,600,incongruent,Incongruent,right
cp_prp,B,12,16,or,right,100,incongruent,Incongruent,left
cp_prp,B,12,17,or,right,100,congruent,Incongruent,right
cp_prp,B,12,18,or,right,600,congruent,Congruent,right
cp_prp,B,12,19,or,right,600,congruent,Congruent,left
cp_prp,B,12,20,or,right,100,incongruent,Congruent,right
cp_prp,B,12,21,or,right,300,incongruent,Incongruent,left
cp_prp,B,12,22,or,right,300,incongruent,Incongruent,left
cp_prp,B,12,23,or,right,600,congruent,Incongruent,right
cp_prp,B,12,24,or,right,600,congruent,Congruent,left
cp_prp,B,12,25,or,right,300,incongruent,Congruent,left
cp_prp,B,12,26,or,right,300,congruent,Incongruent,right
cp_prp,B,12,27,or,right,300,incongruent,Congruent,right
cp_prp,B,12,28,or,right,300,congruent,Incongruent,right
cp_prp,B,12,29,or,right,600,incongruent,Congruent,right
cp_prp,B,12,30,or,right,100,incongruent,Incongruent,left
cp_prp,B,12,31,or,right,600,incongruent,Incongruent,right
cp_prp,B,12,32,or,right,300,congruent,Incongruent,right
cp_prp,B,12,33,or,right,300,congruent,Congruent,right
cp_prp,B,12,34,or,right,300,incongruent,Congruent,right
cp_prp,B,12,35,or,right,100,congruent,Incongruent,left
cp_prp,B,12,36,or,right,600,congruent,Congruent,left
cp_prp,B,12,37,or,right,300,congruent,Congruent,left
cp_prp,B,12,38,or,right,100,incongruent,Congruent,right
cp_prp,B,12,39,or,right,100,incongruent,Incongruent,right
cp_prp,B,12,40,or,right,300,incongruent,Incongruent,left
cp_prp,B,12,41,or,right,600,incongruent,Incongruent,left
cp_prp,B,12,42,or,right,300,congruent,Incongruent,right
cp_prp,B,12,43,or,right,100,incongruent,Congruent,right
cp_prp,B,12,44,or,right,100,incongruent,Incongruent,left
cp_prp,B,12,45,or,right,100,incongruent,Incongruent,right
cp_prp,B,12,46,or,right,100,incongruent,Incongruent,right
cp_prp,B,12,47,or,right,600,incongruent,Incongruent,right
cp_prp,B,12,48,or,right,600,incongruent,Incongruent,left
cp_prp,B,12,49,or,right,100,congruent,Incongruent,right
cp_prp,B,12,50,or,right,100,congruent,Congruent,left
cp_prp,B,12,51,or,right,600,incongruent,Congruent,left
cp_prp,B,12,52,or,right,100,incongruent,Incongruent,right
cp_prp,B,12,53,or,right,300,incongruent,Incongruent,left
cp_prp,B,12,54,or,right,600,incongruent,Incongruent,left
cp_prp,B,12,55,or,right,600,congruent,Incongruent,right
cp_prp,B,12,56,or,right,300,incongruent,Congruent,left
cp_prp,B,12,57,or,right,600,congruent,Incongruent,left
cp_prp,B,12,58,or,right,600,incongruent,Congruent,left
cp_prp,B,12,59,or,right,600,congruent,Incongruent,left
cp_prp,B,12,60,or,right,300,congruent,Congruent,right
cp_prp,B,12,61,or,right,600,incongruent,Congruent,right
cp_prp,B,12,62,or,right,300,incongruent,Incongruent,right
cp_prp,B,12,63,or,right,600,incongruent,Incongruent,right
cp_prp,B,12,64,or,right,300,incongruent,Incongruent,right
cp_prp,B,12,65,or,right,100,congruent,Incongruent,right
cp_prp,B,12,66,or,right,100,incongruent,Congruent,left
cp_prp,B,12,67,or,right,100,congruent,Incongruent,left
cp_prp,B,12,68,or,right,300,incongruent,Congruent,right
cp_prp,B,12,69,or,right,300,congruent,Incongruent,left
cp_prp,B,12,70,or,right,100,incongruent,Congruent,right
cp_prp,B,12,71,or,right,600,congruent,Incongruent,right
cp_prp,B,12,72,or,right,300,incongruent,Congruent,left
cp_prp,B,12,73,or,right,600,incongruent,Incongruent,left
cp_prp,B,12,74,or,right,300,incongruent,Incongruent,right
cp_prp,B,12,75,or,right,300,congruent,Incongruent,left
cp_prp,B,12,76,or,right,600,congruent,Congruent,right
cp_prp,B,12,77,or,right,600,incongruent,Congruent,right
cp_prp,B,12,78,or,right,600,congruent,Incongruent,left
cp_prp,B,12,79,or,right,300,congruent,Congruent,left
cp_prp,B,12,80,or,right,100,incongruent,Congruent,left
cp_prp,B,12,81,or,right,100,congruent,Incongruent,right
cp_prp,B,12,82,or,right,100,incongruent,Congruent,left
cp_prp,B,12,83,or,right,100,congruent,Incongruent,left
cp_prp,B,12,84,or,right,300,congruent,Congruent,right
cp_prp,B,12,85,or,right,100,congruent,Congruent,right
cp_prp,B,12,86,or,right,300,incongruent,Congruent,left
cp_prp,B,12,87,or,right,600,congruent,Incongruent,right
cp_prp,B,12,88,or,right,100,congruent,Congruent,left
cp_prp,B,12,89,or,right,300,congruent,Congruent,right
cp_prp,B,12,90,or,right,600,incongruent,Congruent,left
cp_prp,B,12,91,or,right,600,congruent,Incongruent,left
cp_prp,B,12,92,or,right,600,incongruent,Congruent,left
cp_prp,B,12,93,or,right,300,congruent,Incongruent,left
cp_prp,B,12,94,or,right,100,congruent,Congruent,left
cp_prp,B,12,95,or,right,100,congruent,Congruent,right
