block_id,condition,sequence_id,trial_index,task,hand,congruency,prev_congruency,target_dir,response_transition
cp_stroop,A,40,0,mov,left,congruent,First,left,First
cp_stroop,A,40,1,mov,right,incongruent,Congruent,left,Repeat
cp_stroop,A,40,2,mov,left,incongruent,Incongruent,right,Switch
cp_stroop,A,40,3,mov,right,incongruent,Incongruent,left,Switch
cp_stroop,A,40,4,mov,right,incongruent,Incongruent,right,Switch
cp_stroop,A,40,5,mov,left,congruent,Incongruent,right,Repeat
cp_stroop,A,40,6,mov,left,congruent,Congruent,right,Repeat
cp_stroop,A,40,7,mov,right,incongruent,Congruent,left,Switch
cp_stroop,A,40,8,mov,left,congruent,Incongruent,right,Switch
cp_stroop,A,40,9,mov,right,incongruent,Congruent,left,Switch
cp_stroop,A,40,10,mov,right,incongruent,Incongruent,left,Repeat
cp_stroop,A,40,11,mov,right,congruent,Incongruent,left,Repeat
cp_stroop,A,40,12,mov,left,congruent,Congruent,right,Switch
cp_stroop,A,40,13,mov,right,incongruent,Congruent,right,Repeat
cp_stroop,A,40,14,mov,right,incongruent,Incongruent,left,Switch
cp_stroop,A,40,15,mov,left,incongruent,Incongruent,left,Repeat
cp_stroop,A,40,16,mov,right,congruent,Incongruent,left,Repeat
cp_stroop,A,40,17,mov,right,congruent,Congruent,right,Switch
cp_stroop,A,40,18,mov,left,congruent,Congruent,right,Repeat
cp_stroop,A,40,19,mov,left,incongruent,Congruent,right,Repeat
cp_stroop,A,40,20,mov,right,incongruent,Incongruent,right,Repeat
cp_stroop,A,40,21,mov,right,incongruent,Incongruent,left,Switch
cp_stroop,A,40,22,mov,left,congruent,Incongruent,right,Switch
cp_stroop,A,40,23,mov,right,incongruent,Congruent,left,Switch
cp_stroop,A,40,24,mov,left,incongruent,Incongruent,left,Repeat
cp_stroop,A,40,25,mov,right,incongruent,Incongruent,left,Repeat
cp_stroop,A,40,26,mov,right,incongruent,Incongruent,left,Repeat
cp_stroop,A,40,27,mov,left,incongruent,Incongruent,right,Switch
cp_stroop,A,40,28,mov,right,congruent,Incongruent,right,Repeat
cp_stroop,A,40,29,mov,left,incongruent,Congruent,left,Switch
cp_stroop,A,40,30,mov,right,congruent,Incongruent,right,Switch
cp_stroop,A,40,31,mov,left,incongruent,Congruent,right,Repeat
cp_stroop,A,40,32,mov,left,congruent,Incongruent,left,Switch
cp_stroop,A,40,33,mov,right,congruent,Congruent,left,Repeat
cp_stroop,A,40,34,mov,left,congruent,Congruent,right,Switch
cp_stroop,A,40,35,mov,left,incongruent,Congruent,left,Switch
cp_stroop,A,40,36,mov,right,incongruent,Incongruent,left,Repeat
cp_stroop,A,40,37,mov,right,congruent,Incongruent,left,Repeat
cp_stroop,A,40,38,mov,left,congruent,Congruent,left,Repeat
cp_stroop,A,40,39,mov,right,congruent,Congruent,right,Switch
cp_stroop,A,40,40,mov,right,congruent,Congruent,right,Repeat
cp_stroop,A,40,41,mov,right,incongruent,Congruent,right,Repeat
cp_stroop,A,40,42,mov,left,congruent,Incongruent,right,Repeat
cp_stroop,A,40,43,mov,right,incongruent,Congruent,left,Switch
cp_stroop,A,40,44,mov,right,congruent,Incongruent,right,Switch
cp_stroop,A,40,45,mov,right,congruent,Congruent,right,Repeat
cp_stroop,A,40,46,mov,left,congruent,Congruent,left,Switch
cp_stroop,A,40,47,mov,right,incongruent,Congruent,right,Switch
cp_stroop,A,40,48,mov,left,incongruent,Incongruent,left,Switch
cp_stroop,A,40,49,mov,right,congruent,Incongruent,left,Repeat
cp_stroop,A,40,50,mov,left,incongruent,Congruent,left,Repeat
cp_stroop,A,40,51,mov,left,incongruent,Incongruent,right,Switch
cp_stroop,A,40,52,mov,left,congruent,Incongruent,left,Switch
cp_stroop,A,40,53,mov,right,congruent,Congruent,left,Repeat
