block_id,condition,sequence_id,trial_index,task,hand,congruency,prev_congruency,target_dir,response_transition
cp_stroop,A,26,0,mov,left,incongruent,First,left,First
cp_stroop,A,26,1,mov,right,congruent,Incongruent,right,Switch
cp_stroop,A,26,2,mov,left,congruent,Congruent,left,Switch
cp_stroop,A,26,3,mov,left,congruent,Congruent,left,Repeat
cp_stroop,A,26,4,mov,right,congruent,Congruent,left,Repeat
cp_stroop,A,26,5,mov,left,congruent,Congruent,right,Switch
cp_stroop,A,26,6,mov,left,incongruent,Congruent,right,Repeat
cp_stroop,A,26,7,mov,left,congruent,Incongruent,left,Switch
cp_stroop,A,26,8,mov,right,incongruent,Congruent,left,Repeat
cp_stroop,A,26,9,mov,right,congruent,Incongruent,right,Switch
cp_stroop,A,26,10,mov,left,congruent,Congruent,right,Repeat
cp_stroop,A,26,11,mov,right,congruent,Congruent,left,Switch
cp_stroop,A,26,12,mov,left,congruent,Congruent,left,Repeat
cp_stroop,A,26,13,mov,left,congruent,Congruent,right,Switch
cp_stroop,A,26,14,mov,left,incongruent,Congruent,right,Repeat
cp_stroop,A,26,15,mov,right,congruent,Incongruent,right,Repeat
cp_stroop,A,26,16,mov,right,incongruent,Congruent,right,Repeat
cp_stroop,A,26,17,mov,left,congruent,Incongruent,left,Switch
cp_stroop,A,26,18,mov,left,congruent,Congruent,right,Switch
cp_stroop,A,26,19,mov,right,congruent,Congruent,left,Switch
cp_stroop,A,26,20,mov,right,incongruent,Congruent,left,Repeat
cp_stroop,A,26,21,mov,left,congruent,Incongruent,right,Switch
cp_stroop,A,26,22,mov,right,incongruent,Congruent,left,Switch
cp_stroop,A,26,23,mov,left,incongruent,Incongruent,right,Switch
cp_stroop,A,26,24,mov,right,congruent,Incongruent,right,Repeat
cp_stroop,A,26,25,mov,left,incongruent,Congruent,left,Switch
cp_stroop,A,26,26,mov,left,incongruent,Incongruent,right,Switch
cp_stroop,A,26,27,mov,left,congruent,Incongruent,right,Repeat
cp_stroop,A,26,28,mov,right,incongruent,Congruent,left,Switch
cp_stroop,A,26,29,mov,left,congruent,Incongruent,left,Repeat
cp_stroop,A,26,30,mov,left,incongruent,Congruent,left,Repeat
cp_stroop,A,26,31,mov,left,incongruent,Incongruent,right,Switch
cp_stroop,A,26,32,mov,right,congruent,Incongruent,right,Repeat
cp_stroop,A,26,33,mov,right,incongruent,Congruent,left,Switch
cp_stroop,A,26,34,mov,left,congruent,Incongruent,right,Switch
cp_stroop,A,26,35,mov,right,incongruent,Congruent,right,Repeat
cp_stroop,A,26,36,mov,left,congruent,Incongruent,right,Repeat
cp_stroop,A,26,37,mov,right,congruent,Congruent,left,Switch
cp_stroop,A,26,38,mov,right,incongruent,Congruent,left,Repeat
cp_stroop,A,26,39,mov,right,incongruent,Incongruent,right,Switch
cp_stroop,A,26,40,mov,left,incongruent,Incongruent,right,Repeat
cp_stroop,A,26,41,mov,right,incongruent,Incongruent,right,Repeat
cp_stroop,A,26,42,mov,left,incongruent,Incongruent,right,Repeat
cp_stroop,A,26,43,mov,right,congruent,Incongruent,left,Switch
cp_stroop,A,26,44,mov,right,congruent,Congruent,left,Repeat
cp_stroop,A,26,45,mov,right,incongruent,Congruent,right,Switch
cp_stroop,A,26,46,mov,left,incongruent,Incongruent,right,Repeat
cp_stroop,A,26,47,mov,left,incongruent,Incongruent,left,Switch
cp_stroop,A,26,48,mov,left,incongruent,Incongruent,left,Repeat
cp_stroop,A,26,49,mov,right,congruent,Incongruent,right,Switch
cp_stroop,A,26,50,mov,left,congruent,Congruent,left,Switch
cp_stroop,A,26,51,mov,left,congruent,Congruent,left,Repeat
cp_stroop,A,26,52,mov,right,incongruent,Congruent,right,Switch
cp_stroop,A,26,53,mov,left,congruent,Incongruent,left,Switch
cp_stroop,A,26,54,mov,right,congruent,Congruent,left,Repeat
cp_stroop,A,26,55,mov,right,incongruent,Congruent,left,Repeat
cp_stroop,A,26,56,mov,right,congruent,Incongruent,right,Switch
cp_stroop,A,26,57,mov,left,incongruent,Congruent,left,Switch
cp_stroop,A,26,58,mov,left,incongruent,Incongruent,left,Repeat
cp_stroop,A,26,59,mov,right,incongruent,Incongruent,left,Repeat
cp_stroop,A,26,60,mov,right,congruent,Incongruent,left,Repeat
cp_stroop,A,26,61,mov,left,congruent,Congruent,right,Switch
cp_stroop,A,26,62,mov,left,congruent,Congruent,left,Switch
cp_stroop,A,26,63,mov,right,congruent,Congruent,left,Repeat
cp_stroop,A,26,64,mov,left,congruent,Congruent,left,Repeat
cp_stroop,A,26,65,mov,right,incongruent,Congruent,right,Switch
cp_stroop,A,26,66,mov,left,incongruent,Incongruent,right,Repeat
cp_stroop,A,26,67,mov,right,incongruent,Incongruent,right,Repeat
cp_stroop,A,26,68,mov,left,congruent,Incongruent,right,Repeat
cp_stroop,A,26,69,mov,right,incongruent,Congruent,left,Switch
cp_stroop,A,26,70,mov,right,incongruent,Incongruent,right,Switch
cp_stroop,A,26,71,mov,right,incongruent,Incongruent,left,Switch
cp_stroop,A,26,72,mov,left,congruent,Incongruent,left,Repeat
cp_stroop,A,26,73,mov,left,incongruent,Congruent,right,Switch
cp_stroop,A,26,74,mov,right,congruent,Incongruent,right,Repeat
cp_stroop,A,26,75,mov,right,incongruent,Congruent,right,Repeat
cp_stroop,A,26,76,mov,left,congruent,Incongruent,right,Repeat
cp_stroop,A,26,77,mov,left,incongruent,Congruent,left,Switch
cp_stroop,A,26,78,mov,left,incongruent,Incongruent,left,Repeat
cp_stroop,A,26,79,mov,right,incongruent,Incongruent,right,Switch
cp_stroop,A,26,80,mov,left,incongruent,Incongruent,left,Switch
cp_stroop,A,26,81,mov,right,congruent,Incongruent,right,Switch
cp_stroop,A,26,82,mov,right,congruent,Congruent,right,Repeat
cp_stroop,A,26,83,mov,left,congruent,Congruent,left,Switch
cp_stroop,A,26,84,mov,right,incongruent,Congruent,left,Repeat
cp_stroop,A,26,85,mov,left,congruent,Incongruent,right,Switch
cp_stroop,A,26,86,mov,right,incongruent,Congruent,left,Switch
cp_stroop,A,26,87,mov,right,incongruent,Incongruent,right,Switch
cp_stroop,A,26,88,mov,left,incongruent,Incongruent,right,Repeat
cp_stroop,A,26,89,mov,left,incongruent,Incongruent,right,Repeat
cp_stroop,A,26,90,mov,right,incongruent,Incongruent,left,Switch
cp_stroop,A,26,91,mov,left,congruent,Incongruent,left,Repeat
cp_stroop,A,26,92,mov,right,congruent,Congruent,left,Repeat
cp_stroop,A,26,93,mov,right,congruent,Congruent,right,Switch
cp_stroop,A,26,94,mov,right,incongruent,Congruent,right,Repeat
