block_id,condition,sequence_id,trial_index,task,hand,congruency,target_coh_level,distractor_coh_level,target_dir
cp_stroop_crossed,B,33,0,or,right,incongruent,mid,low,left
cp_stroop_crossed,B,33,1,or,right,congruent,low,high,left
cp_stroop_crossed,B,33,2,or,left,congruent,mid,mid,left
cp_stroop_crossed,B,33,3,or,right,incongruent,low,low,left
cp_stroop_crossed,B,33,4,or,right,incongruent,mid,low,left
cp_stroop_crossed,B,33,5,or,left,congruent,mid,mid,right
cp_stroop_crossed,B,33,6,or,right,incongruent,high,mid,left
cp_stroop_crossed,B,33,7,or,left,congruent,high,high,left
cp_stroop_crossed,B,33,8,or,left,congruent,high,low,left
cp_stroop_crossed,B,33,9,or,right,congruent,high,mid,right
cp_stroop_crossed,B,33,10,or,right,incongruent,mid,high,right
cp_stroop_crossed,B,33,11,or,left,congruent,mid,high,right
cp_stroop_crossed,B,33,12,or,right,congruent,high,high,right
cp_stroop_crossed,B,33,13,or,right,congruent,low,mid,right
cp_stroop_crossed,B,33,14,or,left,incongruent,high,low,right
cp_stroop_crossed,B,33,15,or,right,congruent,high,mid,right
cp_stroop_crossed,B,33,16,or,left,incongruent,low,low,left
cp_stroop_crossed,B,33,17,or,right,congruent,mid,mid,left
cp_stroop_crossed,B,33,18,or,right,congruent,mid,low,left
cp_stroop_crossed,B,33,19,or,right,incongruent,mid,low,right
cp_stroop_crossed,B,33,20,or,left,congruent,high,low,right
cp_stroop_crossed,B,33,21,or,left,incongruent,high,mid,left
cp_stroop_crossed,B,33,22,or,right,incongruent,low,mid,right
cp_stroop_crossed,B,33,23,or,right,congruent,mid,low,right
cp_stroop_crossed,B,33,24,or,left,incongruent,high,low,left
cp_stroop_crossed,B,33,25,or,right,incongruent,low,mid,left
cp_stroop_crossed,B,33,26,or,left,congruent,low,low,right
cp_stroop_crossed,B,33,27,or,left,congruent,low,low,left
cp_stroop_crossed,B,33,28,or,left,incongruent,mid,mid,right
cp_stroop_crossed,B,33,29,or,right,incongruent,low,low,right
cp_stroop_crossed,B,33,30,or,right,congruent,high,mid,left
cp_stroop_crossed,B,33,31,or,right,congruent,low,low,right
cp_stroop_crossed,B,33,32,or,left,congruent,high,low,right
cp_stroop_crossed,B,33,33,or,left,congruent,low,mid,left
cp_stroop_crossed,B,33,34,or,left,incongruent,mid,low,right
cp_stroop_crossed,B,33,35,or,right,incongruent,high,mid,right
cp_stroop_crossed,B,33,36,or,right,incongruent,high,mid,right
cp_stroop_crossed,B,33,37,or,right,congruent,high,low,left
cp_stroop_crossed,B,33,38,or,left,incongruent,mid,high,right
cp_stroop_crossed,B,33,39,or,left,congruent,high,high,right
cp_stroop_crossed,B,33,40,or,right,incongruent,mid,high,left
cp_stroop_crossed,B,33,41,or,left,incongruent,low,high,right
cp_stroop_crossed,B,33,42,or,left,congruent,low,low,right
cp_stroop_crossed,B,33,43,or,left,congruent,high,high,left
cp_stroop_crossed,B,33,44,or,right,incongruent,mid,mid,right
cp_stroop_crossed,B,33,45,or,right,congruent,low,mid,right
cp_stroop_crossed,B,33,46,or,left,congruent,low,high,right
cp_stroop_crossed,B,33,47,or,right,incongruent,low,low,left
