block_id,condition,sequence_id,trial_index,task,hand,congruency,target_coh_level,distractor_coh_level,target_dir
cp_stroop_crossed,A,28,0,mov,right,congruent,low,mid,left
cp_stroop_crossed,A,28,1,mov,left,congruent,mid,high,right
cp_stroop_crossed,A,28,2,mov,right,congruent,high,high,left
cp_stroop_crossed,A,28,3,mov,left,incongruent,mid,low,left
cp_stroop_crossed,A,28,4,mov,left,congruent,low,high,left
cp_stroop_crossed,A,28,5,mov,left,congruent,mid,mid,right
cp_stroop_crossed,A,28,6,mov,right,incongruent,low,low,left
cp_stroop_crossed,A,28,7,mov,left,congruent,low,high,left
cp_stroop_crossed,A,28,8,mov,right,congruent,mid,high,left
cp_stroop_crossed,A,28,9,mov,left,incongruent,mid,low,right
cp_stroop_crossed,A,28,10,mov,right,incongruent,low,mid,right
cp_stroop_crossed,A,28,11,mov,left,incongruent,high,low,left
cp_stroop_crossed,A,28,12,mov,right,incongruent,mid,low,left
cp_stroop_crossed,A,28,13,mov,left,incongruent,mid,high,right
cp_stroop_crossed,A,28,14,mov,right,congruent,high,high,right
cp_stroop_crossed,A,28,15,mov,right,incongruent,high,high,right
cp_stroop_crossed,A,28,16,mov,right,incongruent,high,low,right
cp_stroop_crossed,A,28,17,mov,left,incongruent,high,low,right
cp_stroop_crossed,A,28,18,mov,right,congruent,mid,high,right
cp_stroop_crossed,A,28,19,mov,right,congruent,low,low,left
cp_stroop_crossed,A,28,20,mov,left,incongruent,mid,high,left
cp_stroop_crossed,A,28,21,mov,left,congruent,high,low,left
cp_stroop_crossed,A,28,22,mov,right,incongruent,mid,mid,right
cp_stroop_crossed,A,28,23,mov,right,congruent,low,high,left
cp_stroop_crossed,A,28,24,mov,left,congruent,high,mid,left
cp_stroop_crossed,A,28,25,mov,left,incongruent,high,mid,right
cp_stroop_crossed,A,28,26,mov,left,incongruent,mid,mid,right
cp_stroop_crossed,A,28,27,mov,right,incongruent,high,mid,left
cp_stroop_crossed,A,28,28,mov,left,incongruent,mid,low,right
cp_stroop_crossed,A,28,29,mov,right,congruent,mid,low,left
cp_stroop_crossed,A,28,30,mov,right,incongruent,mid,mid,left
cp_stroop_crossed,A,28,31,mov,left,incongruent,high,low,left
cp_stroop_crossed,A,28,32,mov,left,incongruent,low,high,right
cp_stroop_crossed,A,28,33,mov,right,incongruent,low,high,left
cp_stroop_crossed,A,28,34,mov,right,incongruent,mid,low,left
cp_stroop_crossed,A,28,35,mov,left,congruent,mid,mid,left
cp_stroop_crossed,A,28,36,mov,left,incongruent,low,mid,left
cp_stroop_crossed,A,28,37,mov,left,congruent,high,mid,right
cp_stroop_crossed,A,28,38,mov,right,congruent,high,low,right
cp_stroop_crossed,A,28,39,mov,left,congruent,mid,high,left
cp_stroop_crossed,A,28,40,mov,left,congruent,low,low,right
cp_stroop_crossed,A,28,41,mov,left,incongruent,high,high,left
cp_stroop_crossed,A,28,42,mov,right,congruent,mid,mid,right
cp_stroop_crossed,A,28,43,mov,left,congruent,mid,mid,left
cp_stroop_crossed,A,28,44,mov,right,congruent,mid,mid,left
cp_stroop_crossed,A,28,45,mov,left,congruent,high,low,left
cp_stroop_crossed,A,28,46,mov,left,congruent,low,mid,left
cp_stroop_crossed,A,28,47,mov,left,incongruent,low,high,right
cp_stroop_crossed,A,28,48,mov,right,incongruent,low,low,right
cp_stroop_crossed,A,28,49,mov,left,congruent,mid,low,right
cp_stroop_crossed,A,28,50,mov,right,congruent,high,high,right
cp_stroop_crossed,A,28,51,mov,left,incongruent,high,high,right
cp_stroop_crossed,A,28,52,mov,left,incongruent,high,high,right
cp_stroop_crossed,A,28,53,mov,right,congruent,high,mid,right
cp_stroop_crossed,A,28,54,mov,left,congruent,high,high,right
cp_stroop_crossed,A,28,55,mov,right,congruent,low,mid,right
cp_stroop_crossed,A,28,56,mov,left,incongruent,low,mid,right
cp_stroop_crossed,A,28,57,mov,left,incongruent,low,low,left
cp_stroop_crossed,A,28,58,mov,left,incongruent,high,high,left
cp_stroop_crossed,A,28,59,mov,right,congruent,low,low,right
cp_stroop_crossed,A,28,60,mov,right,incongruent,low,high,right
cp_stroop_crossed,A,28,61,mov,right,congruent,high,mid,left
cp_stroop_crossed,A,28,62,mov,left,incongruent,high,mid,right
cp_stroop_crossed,A,28,63,mov,right,incongruent,mid,high,left
cp_stroop_crossed,A,28,64,mov,left,congruent,low,low,right
cp_stroop_crossed,A,28,65,mov,right,congruent,low,high,right
cp_stroop_crossed,A,28,66,mov,left,congruent,high,high,left
cp_stroop_crossed,A,28,67,mov,right,incongruent,mid,mid,left
cp_stroop_crossed,A,28,68,mov,right,incongruent,low,mid,left
cp_stroop_crossed,A,28,69,mov,left,congruent,high,high,left
cp_stroop_crossed,A,28,70,mov,right,congruent,mid,low,left
cp_stroop_crossed,A,28,71,mov,right,incongruent,mid,mid,left
cp_stroop_crossed,A,28,72,mov,right,congruent,low,high,right
cp_stroop_crossed,A,28,73,mov,left,incongruent,mid,low,right
cp_stroop_crossed,A,28,74,mov,left,incongruent,low,low,right
cp_stroop_crossed,A,28,75,mov,right,congruent,mid,high,left
cp_stroop_crossed,A,28,76,mov,left,incongruent,low,high,left
cp_stroop_crossed,A,28,77,mov,right,congruent,mid,low,right
cp_stroop_crossed,A,28,78,mov,left,congruent,high,low,right
cp_stroop_crossed,A,28,79,mov,right,incongruent,low,high,left
cp_stroop_crossed,A,28,80,mov,left,congruent,high,mid,right
cp_stroop_crossed,A,28,81,mov,right,congruent,mid,low,right
cp_stroop_crossed,A,28,82,mov,right,incongruent,mid,mid,right
cp_stroop_crossed,A,28,83,mov,right,congruent,low,low,left
cp_stroop_crossed,A,28,84,mov,left,incongruent,mid,high,right
cp_stroop_crossed,A,28,85,mov,right,congruent,low,mid,left
cp_stroop_crossed,A,28,86,mov,right,incongruent,low,low,left
cp_stroop_crossed,A,28,87,mov,left,incongruent,high,low,right
cp_stroop_crossed,A,28,88,mov,right,incongruent,high,mid,left
cp_stroop_crossed,A,28,89,mov,right,congruent,mid,high,right
cp_stroop_crossed,A,28,90,mov,left,incongruent,low,low,right
cp_stroop_crossed,A,28,91,mov,left,congruent,high,mid,left
cp_stroop_crossed,A,28,92,mov,left,incongruent,low,mid,left
cp_stroop_crossed,A,28,93,mov,right,congruent,mid,low,left
cp_stroop_crossed,A,28,94,mov,right,congruent,low,high,right
cp_stroop_crossed,A,28,95,mov,right,incongruent,high,low,left
cp_stroop_crossed,A,28,96,mov,left,incongruent,high,high,left
cp_stroop_crossed,A,28,97,mov,right,congruent,low,mid,right
cp_stroop_crossed,A,28,98,mov,right,incongruent,high,mid,left
cp_stroop_crossed,A,28,99,mov,left,incongruent,mid,high,left
cp_stroop_crossed,A,28,100,mov,right,incongruent,mid,high,right
cp_stroop_crossed,A,28,101,mov,right,congruent,low,mid,right
cp_stroop_crossed,A,28,102,mov,left,congruent,high,low,right
cp_stroop_crossed,A,28,103,mov,right,incongruent,low,mid,right
cp_stroop_crossed,A,28,104,mov,right,congruent,high,low,left
cp_stroop_crossed,A,28,105,mov,left,congruent,low,low,left
cp_stroop_crossed,A,28,106,mov,left,congruent,mid,mid,right
cp_stroop_crossed,A,28,107,mov,left,incongruent,high,mid,right
