block_id,condition,sequence_id,trial_index,task,hand,congruency,target_coh_level,distractor_coh_level,target_dir
cp_stroop_crossed,B,42,0,or,right,incongruent,mid,mid,left
cp_stroop_crossed,B,42,1,or,left,congruent,mid,low,left
cp_stroop_crossed,B,42,2,or,left,congruent,mid,low,left
cp_stroop_crossed,B,42,3,or,left,congruent,low,high,left
cp_stroop_crossed,B,42,4,or,right,congruent,mid,mid,right
cp_stroop_crossed,B,42,5,or,left,incongruent,high,high,left
cp_stroop_crossed,B,42,6,or,right,congruent,mid,low,left
cp_stroop_crossed,B,42,7,or,right,incongruent,high,low,left
cp_stroop_crossed,B,42,8,or,left,congruent,low,low,left
cp_stroop_crossed,B,42,9,or,right,congruent,mid,mid,left
cp_stroop_crossed,B,42,10,or,right,incongruent,low,high,left
cp_stroop_crossed,B,42,11,or,left,incongruent,mid,low,left
cp_stroop_crossed,B,42,12,or,right,incongruent,mid,high,left
cp_stroop_crossed,B,42,13,or,right,incongruent,low,low,left
cp_stroop_crossed,B,42,14,or,left,congruent,low,mid,left
cp_stroop_crossed,B,42,15,or,right,congruent,low,mid,right
cp_stroop_crossed,B,42,16,or,left,incongruent,mid,high,right
cp_stroop_crossed,B,42,17,or,right,incongruent,low,high,right
cp_stroop_crossed,B,42,18,or,right,incongruent,mid,mid,left
cp_stroop_crossed,B,42,19,or,left,congruent,high,high,left
cp_stroop_crossed,B,42,20,or,left,congruent,low,high,right
cp_stroop_crossed,B,42,21,or,left,incongruent,high,mid,right
cp_stroop_crossed,B,42,22,or,right,incongruent,mid,high,left
cp_stroop_crossed,B,42,23,or,left,incongruent,mid,low,left
cp_stroop_crossed,B,42,24,or,left,incongruent,mid,low,right
cp_stroop_crossed,B,42,25,or,right,congruent,high,high,left
cp_stroop_crossed,B,42,26,or,left,congruent,high,mid,right
cp_stroop_crossed,B,42,27,or,right,incongruent,high,mid,left
cp_stroop_crossed,B,42,28,or,left,congruent,mid,mid,right
cp_stroop_crossed,B,42,29,or,left,congruent,mid,high,right
cp_stroop_crossed,B,42,30,or,right,congruent,low,mid,left
cp_stroop_crossed,B,42,31,or,right,incongruent,low,low,right
cp_stroop_crossed,B,42,32,or,left,congruent,low,low,right
cp_stroop_crossed,B,42,33,or,left,incongruent,low,low,right
cp_stroop_crossed,B,42,34,or,right,congruent,mid,low,right
cp_stroop_crossed,B,42,35,or,right,congruent,mid,high,left
