block_id,condition,sequence_id,trial_index,task,hand,congruency,prev_congruency,target_dir,response_transition
cp_stroop,A,46,0,mov,right,congruent,First,left,First
cp_stroop,A,46,1,mov,right,congruent,Congruent,left,Repeat
cp_stroop,A,46,2,mov,right,congruent,Congruent,right,Switch
cp_stroop,A,46,3,mov,left,congruent,Congruent,left,Switch
cp_stroop,A,46,4,mov,right,incongruent,Congruent,right,Switch
cp_stroop,A,46,5,mov,left,incongruent,Incongruent,right,Repeat
cp_stroop,A,46,6,mov,right,congruent,Incongruent,left,Switch
cp_stroop,A,46,7,mov,right,congruent,Congruent,left,Repeat
cp_stroop,A,46,8,mov,left,incongruent,Congruent,left,Repeat
cp_stroop,A,46,9,mov,left,congruent,Incongruent,right,Switch
cp_stroop,A,46,10,mov,right,congruent,Congruent,right,Repeat
cp_stroop,A,46,11,mov,left,congruent,Congruent,left,Switch
cp_stroop,A,46,12,mov,left,congruent,Congruent,right,Switch
cp_stroop,A,46,13,mov,right,congruent,Congruent,left,Switch
cp_stroop,A,46,14,mov,left,incongruent,Congruent,left,Repeat
cp_stroop,A,46,15,mov,right,congruent,Incongruent,left,Repeat
cp_stroop,A,46,16,mov,left,incongruent,Congruent,right,Switch
cp_stroop,A,46,17,mov,right,congruent,Incongruent,right,Repeat
cp_stroop,A,46,18,mov,right,congruent,Congruent,right,Repeat
cp_stroop,A,46,19,mov,left,incongruent,Congruent,left,Switch
cp_stroop,A,46,20,mov,right,congruent,Incongruent,left,Repeat
cp_stroop,A,46,21,mov,right,congruent,Congruent,right,Switch
cp_stroop,A,46,22,mov,left,incongruent,Congruent,right,Repeat
cp_stroop,A,46,23,mov,right,incongruent,Incongruent,left,Switch
cp_stroop,A,46,24,mov,left,congruent,Incongruent,right,Switch
cp_stroop,A,46,25,mov,left,congruent,Congruent,left,Switch
cp_stroop,A,46,26,mov,right,congruent,Congruent,left,Repeat
cp_stroop,A,46,27,mov,left,incongruent,Congruent,left,Repeat
cp_stroop,A,46,28,mov,right,congruent,Incongruent,left,Repeat
cp_stroop,A,46,29,mov,left,congruent,Congruent,right,Switch
cp_stroop,A,46,30,mov,left,incongruent,Congruent,right,Repeat
cp_stroop,A,46,31,mov,left,incongruent,Incongruent,left,Switch
