block_id,condition,sequence_id,trial_index,task,hand,soa_level,congruency,prev_cross_congruency,target_dir
cp_prp,B,36,0,or,right,100,incongruent,First,left
cp_prp,B,36,1,or,right,300,incongruent,Incongruent,right
cp_prp,B,36,2,or,right,600,incongruent,Incongruent,right
cp_prp,B,36,3,or,right,600,congruent,Incongruent,left
cp_prp,B,36,4,or,right,100,incongruent,Congruent,right
cp_prp,B,36,5,or,right,600,congruent,Incongruent,right
cp_prp,B,36,6,or,right,100,congruent,Congruent,right
cp_prp,B,36,7,or,right,100,incongruent,Congruent,left
cp_prp,B,36,8,or,right,300,congruent,Incongruent,left
cp_prp,B,36,9,or,right,100,incongruent,Congruent,left
cp_prp,B,36,10,or,right,300,congruent,Incongruent,right
cp_prp,B,36,11,or,right,300,congruent,Congruent,right
cp_prp,B,36,12,or,right,300,incongruent,Congruent,left
cp_prp,B,36,13,or,right,300,incongruent,Incongruent,left
cp_prp,B,36,14,or,right,600,incongruent,Incongruent,left
cp_prp,B,36,15,or,right,600,incongruent,Incongruent,right
cp_prp,B,36,16,or,right,100,congruent,Incongruent,left
cp_prp,B,36,17,or,right,300,congruent,Congruent,left
cp_prp,B,36,18,or,right,300,incongruent,Congruent,left
cp_prp,B,36,19,or,right,600,congruent,Incongruent,left
cp_prp,B,36,20,or,right,600,congruent,Congruent,left
cp_prp,B,36,21,or,right,100,congruent,Congruent,left
cp_prp,B,36,22,or,right,600,congruent,Congruent,left
cp_prp,B,36,23,or,right,300,congruent,Congruent,right
cp_prp,B,36,24,or,right,600,incongruent,Congruent,right
cp_prp,B,36,25,or,right,100,congruent,Incongruent,left
cp_prp,B,36,26,or,right,300,incongruent,Congruent,right
cp_prp,B,36,27,or,right,300,congruent,Incongruent,left
cp_prp,B,36,28,or,right,600,congruent,Congruent,right
cp_prp,B,36,29,or,right,300,incongruent,Congruent,right
cp_prp,B,36,30,or,right,600,incongruent,Incongruent,left
cp_prp,B,36,31,or,right,600,congruent,Incongruent,left
cp_prp,B,36,32,or,right,300,congruent,Congruent,left
cp_prp,B,36,33,or,right,300,congruent,Congruent,left
cp_prp,B,36,34,or,right,600,congruent,Congruent,left
cp_prp,B,36,35,or,right,300,congruent,Congruent,right
cp_prp,B,36,36,or,right,300,incongruent,Congruent,left
cp_prp,B,36,37,or,right,300,congruent,Incongruent,right
cp_prp,B,36,38,or,right,600,incongruent,Congruent,right
cp_prp,B,36,39,or,right,600,incongruent,Incongruent,right
cp_prp,B,36,40,or,right,100,incongruent,Incongruent,left
cp_prp,B,36,41,or,right,100,incongruent,Incongruent,left
cp_prp,B,36,42,or,right,100,congruent,Incongruent,right
cp_prp,B,36,43,or,right,300,incongruent,Congruent,right
cp_prp,B,36,44,or,right,600,incongruent,Incongruent,right
cp_prp,B,36,45,or,right,300,incongruent,Incongruent,left
cp_prp,B,36,46,or,right,600,congruent,Incongruent,right
cp_prp,B,36,47,or,right,100,congruent,Congruent,right
cp_prp,B,36,48,or,right,300,congruent,Congruent,left
cp_prp,B,36,49,or,right,100,congruent,Congruent,right
cp_prp,B,36,50,or,right,100,congruent,Congruent,left
cp_prp,B,36,51,or,right,100,incongruent,Congruent,left
cp_prp,B,36,52,or,right,600,congruent,Incongruent,right
cp_prp,B,36,53,or,right,300,incongruent,Congruent,left
cp_prp,B,36,54,or,right,600,incongruent,Incongruent,left
cp_prp,B,36,55,or,right,300,congruent,Incongruent,left
cp_prp,B,36,56,or,right,100,congruent,Congruent,right
cp_prp,B,36,57,or,right,600,congruent,Congruent,right
cp_prp,B,36,58,or,right,600,congruent,Congruent,left
cp_prp,B,36,59,or,right,600,incongruent,Congruent,right
cp_prp,B,36,60,or,right,300,incongruent,Incongruent,right
cp_prp,B,36,61,or,right,600,congruent,Incongruent,left
cp_prp,B,36,62,or,right,600,incongruent,Congruent,left
cp_prp,B,36,63,or,right,300,incongruent,Incongruent,left
cp_prp,B,36,64,or,right,300,incongruent,Incongruent,right
cp_prp,B,36,65,or,right,300,congruent,Incongruent,left
cp_prp,B,36,66,or,right,100,incongruent,Congruent,right
cp_prp,B,36,67,or,right,100,incongruent,Incongruent,right
cp_prp,B,36,68,or,right,100,congruent,Incongruent,right
cp_prp,B,36,69,or,right,300,congruent,Congruent,right
cp_prp,B,36,70,or,right,100,incongruent,Congruent,right
cp_prp,B,36,71,or,right,100,incongruent,Incongruent,left
cp_prp,B,36,72,or,right,100,congruent,Incongruent,right
cp_prp,B,36,73,or,right,100,incongruent,Congruent,left
cp_prp,B,36,74,or,right,300,incongruent,Incongruent,right
cp_prp,B,36,75,or,right,100,incongruent,Incongruent,left
cp_prp,B,36,76,or,right,300,congruent,Incongruent,right
cp_prp,B,36,77,or,right,600,congruent,Congruent,right
cp_prp,B,36,78,or,right,100,congruent,Congruent,left
cp_prp,B,36,79,or,right,600,incongruent,Congruent,left
cp_prp,B,36,80,or,right,100,incongruent,Incongruent,right
cp_prp,B,36,81,or,right,100,incongruent,Incongruent,right
cp_prp,B,36,82,or,right,100,congruent,Incongruent,left
cp_prp,B,36,83,or,right,600,incongruent,Congruent,left
cp_prp,B,36,84,or,right,600,congruent,Incongruent,right
cp_prp,B,36,85,or,right,100,congruent,Congruent,left
cp_prp,B,36,86,or,right,100,incongruent,Congruent,right
cp_prp,B,36,87,or,right,100,incongruent,Incongruent,right
cp_prp,B,36,88,or,right,100,congruent,Incongruent,right
cp_prp,B,36,89,or,right,300,incongruent,Congruent,right
cp_prp,B,36,90,or,right,100,congruent,Incongruent,left
cp_prp,B,36,91,or,right,600,incongruent,Congruent,right
cp_prp,B,36,92,or,right,300,congruent,Incongruent,right
cp_prp,B,36,93,or,right,600,incongruent,Congruent,left
cp_prp,B,36,94,or,right,600,incongruent,Incongruent,left
cp_prp,B,36,95,or,right,300,incongruent,Incongruent,left
