block_id,condition,sequence_id,trial_index,task,hand,congruency,prev_congruency,target_dir,response_transition
cp_stroop,B,13,0,or,left,incongruent,First,left,First
cp_stroop,B,13,1,or,right,congruent,Incongruent,right,Switch
cp_stroop,B,13,2,or,left,congruent,Congruent,right,Repeat
cp_stroop,B,13,3,or,right,incongruent,Congruent,right,Repeat
cp_stroop,B,13,4,or,right,incongruent,Incongruent,left,Switch
cp_stroop,B,13,5,or,left,congruent,Incongruent,left,Repeat
cp_stroop,B,13,6,or,left,incongruent,Congruent,right,Switch
cp_stroop,B,13,7,or,left,congruent,Incongruent,left,Switch
cp_stroop,B,13,8,or,right,congruent,Congruent,left,Repeat
cp_stroop,B,13,9,or,right,incongruent,Congruent,right,Switch
cp_stroop,B,13,10,or,left,congruent,Incongruent,left,Switch
cp_stroop,B,13,11,or,right,congruent,Congruent,left,Repeat
cp_stroop,B,13,12,or,left,congruent,Congruent,right,Switch
cp_stroop,B,13,13,or,right,incongruent,Congruent,left,Switch
cp_stroop,B,13,14,or,left,incongruent,Incongruent,left,Repeat
cp_stroop,B,13,15,or,right,incongruent,Incongruent,right,Switch
cp_stroop,B,13,16,or,left,incongruent,Incongruent,left,Switch
cp_stroop,B,13,17,or,right,congruent,Incongruent,right,Switch
cp_stroop,B,13,18,or,left,congruent,Congruent,right,Repeat
cp_stroop,B,13,19,or,right,incongruent,Congruent,left,Switch
cp_stroop,B,13,20,or,left,incongruent,Incongruent,left,Repeat
cp_stroop,B,13,21,or,left,congruent,Incongruent,left,Repeat
cp_stroop,B,13,22,or,left,incongruent,Congruent,left,Repeat
cp_stroop,B,13,23,or,right,incongruent,Incongruent,right,Switch
cp_stroop,B,13,24,or,left,incongruent,Incongruent,right,Repeat
cp_stroop,B,13,25,or,right,incongruent,Incongruent,right,Repeat
cp_stroop,B,13,26,or,right,congruent,Incongruent,right,Repeat
cp_stroop,B,13,27,or,left,incongruent,Congruent,left,Switch
cp_stroop,B,13,28,or,left,incongruent,Incongruent,right,Switch
cp_stroop,B,13,29,or,left,congruent,Incongruent,right,Repeat
cp_stroop,B,13,30,or,right,incongruent,Congruent,left,Switch
cp_stroop,B,13,31,or,left,incongruent,Incongruent,right,Switch
cp_stroop,B,13,32,or,left,incongruent,Incongruent,left,Switch
cp_stroop,B,13,33,or,right,congruent,Incongruent,left,Repeat
cp_stroop,B,13,34,or,right,congruent,Congruent,left,Repeat
cp_stroop,B,13,35,or,left,congruent,Congruent,left,Repeat
cp_stroop,B,13,36,or,left,congruent,Congruent,right,Switch
cp_stroop,B,13,37,or,right,congruent,Congruent,right,Repeat
cp_stroop,B,13,38,or,right,incongruent,Congruent,left,Switch
cp_stroop,B,13,39,or,left,incongruent,Incongruent,left,Repeat
cp_stroop,B,13,40,or,left,incongruent,Incongruent,right,Switch
cp_stroop,B,13,41,or,left,incongruent,Incongruent,left,Switch
cp_stroop,B,13,42,or,right,congruent,Incongruent,left,Repeat
cp_stroop,B,13,43,or,left,congruent,Congruent,right,Switch
cp_stroop,B,13,44,or,left,incongruent,Congruent,right,Repeat
cp_stroop,B,13,45,or,right,congruent,Incongruent,left,Switch
cp_stroop,B,13,46,or,right,incongruent,Congruent,left,Repeat
cp_stroop,B,13,47,or,right,incongruent,Incongruent,left,Repeat
cp_stroop,B,13,48,or,left,congruent,Incongruent,right,Switch
cp_stroop,B,13,49,or,right,congruent,Congruent,right,Repeat
cp_stroop,B,13,50,or,left,incongruent,Congruent,left,Switch
cp_stroop,B,13,51,or,left,congruent,Incongruent,right,Switch
cp_stroop,B,13,52,or,left,incongruent,Congruent,right,Repeat
cp_stroop,B,13,53,or,right,congruent,Incongruent,left,Switch
cp_stroop,B,13,54,or,left,incongruent,Congruent,right,Switch
cp_stroop,B,13,55,or,left,congruent,Incongruent,left,Switch
cp_stroop,B,13,56,or,right,incongruent,Congruent,left,Repeat
cp_stroop,B,13,57,or,right,congruent,Incongruent,left,Repeat
cp_stroop,B,13,58,or,left,congruent,Congruent,right,Switch
cp_stroop,B,13,59,or,left,congruent,Congruent,left,Switch
cp_stroop,B,13,60,or,right,incongruent,Congruent,right,Switch
cp_stroop,B,13,61,or,right,incongruent,Incongruent,right,Repeat
cp_stroop,B,13,62,or,right,congruent,Incongruent,left,Switch
cp_stroop,B,13,63,or,left,incongruent,Congruent,left,Repeat
cp_stroop,B,13,64,or,right,incongruent,Incongruent,right,Switch
cp_stroop,B,13,65,or,right,congruent,Incongruent,right,Repeat
cp_stroop,B,13,66,or,left,incongruent,Congruent,right,Repeat
cp_stroop,B,13,67,or,right,incongruent,Incongruent,right,Repeat
cp_stroop,B,13,68,or,right,incongruent,Incongruent,left,Switch
cp_stroop,B,13,69,or,right,congruent,Incongruent,left,Repeat
cp_stroop,B,13,70,or,left,congruent,Congruent,right,Switch
cp_stroop,B,13,71,or,right,congruent,Congruent,left,Switch
cp_stroop,B,13,72,or,right,congruent,Congruent,left,Repeat
cp_stroop,B,13,73,or,right,incongruent,Congruent,left,Repeat
cp_stroop,B,13,74,or,left,congruent,Incongruent,left,Repeat
cp_stroop,B,13,75,or,left,congruent,Congruent,right,Switch
cp_stroop,B,13,76,or,right,incongruent,Congruent,left,Switch
cp_stroop,B,13,77,or,left,incongruent,Incongruent,left,Repeat
cp_stroop,B,13,78,or,right,congruent,Incongruent,right,Switch
cp_stroop,B,13,79,or,right,congruent,Congruent,right,Repeat
cp_stroop,B,13,80,or,left,incongruent,Congruent,right,Repeat
cp_stroop,B,13,81,or,right,congruent,Incongruent,right,Repeat
cp_stroop,B,13,82,or,left,congruent,Congruent,left,Switch
cp_stroop,B,13,83,or,left,incongruent,Congruent,right,Switch
cp_stroop,B,13,84,or,right,incongruent,Incongruent,right,Repeat
cp_stroop,B,13,85,or,right,incongruent,Incongruent,right,Repeat
cp_stroop,B,13,86,or,right,incongruent,Incongruent,right,Repeat
cp_stroop,B,13,87,or,left,incongruent,Incongruent,left,Switch
cp_stroop,B,13,88,or,left,congruent,Incongruent,right,Switch
cp_stroop,B,13,89,or,right,incongruent,Congruent,right,Repeat
cp_stroop,B,13,90,or,right,congruent,Incongruent,right,Repeat
cp_stroop,B,13,91,or,left,congruent,Congruent,left,Switch
cp_stroop,B,13,92,or,left,congruent,Congruent,right,Switch
cp_stroop,B,13,93,or,right,congruent,Congruent,left,Switch
cp_stroop,B,13,94,or,left,congruent,Congruent,left,Repeat
cp_stroop,B,13,95,or,left,incongruent,Congruent,left,Repeat
