block_id,condition,sequence_id,trial_index,task,hand,congruency,target_coh_level,distractor_coh_level,target_dir
cp_stroop_crossed,B,29,0,or,left,congruent,low,mid,right
cp_stroop_crossed,B,29,1,or,right,congruent,low,high,right
cp_stroop_crossed,B,29,2,or,left,incongruent,mid,low,right
cp_stroop_crossed,B,29,3,or,right,incongruent,mid,low,left
cp_stroop_crossed,B,29,4,or,left,congruent,mid,mid,left
cp_stroop_crossed,B,29,5,or,left,congruent,low,low,left
cp_stroop_crossed,B,29,6,or,right,congruent,low,mid,right
cp_stroop_crossed,B,29,7,or,right,congruent,low,high,left
cp_stroop_crossed,B,29,8,or,left,incongruent,high,low,right
cp_stroop_crossed,B,29,9,or,left,incongruent,high,mid,left
cp_stroop_crossed,B,29,10,or,left,congruent,mid,high,right
cp_stroop_crossed,B,29,11,or,right,incongruent,low,low,right
cp_stroop_crossed,B,29,12,or,left,congruent,mid,mid,right
cp_stroop_crossed,B,29,13,or,right,incongruent,mid,mid,left
cp_stroop_crossed,B,29,14,or,left,incongruent,high,mid,left
cp_stroop_crossed,B,29,15,or,left,congruent,high,low,right
cp_stroop_crossed,B,29,16,or,right,incongruent,low,mid,left
cp_stroop_crossed,B,29,17,or,left,congruent,mid,high,right
cp_stroop_crossed,B,29,18,or,right,congruent,high,low,left
cp_stroop_crossed,B,29,19,or,left,congruent,mid,high,left
cp_stroop_crossed,B,29,20,or,right,incongruent,low,mid,right
cp_stroop_crossed,B,29,21,or,left,congruent,mid,low,left
cp_stroop_crossed,B,29,22,or,right,congruent,low,high,right
cp_stroop_crossed,B,29,23,or,right,incongruent,low,mid,left
cp_stroop_crossed,B,29,24,or,right,incongruent,mid,mid,right
cp_stroop_crossed,B,29,25,or,left,incongruent,mid,mid,left
cp_stroop_crossed,B,29,26,or,left,incongruent,mid,low,left
cp_stroop_crossed,B,29,27,or,right,incongruent,low,high,right
cp_stroop_crossed,B,29,28,or,right,incongruent,high,high,left
cp_stroop_crossed,B,29,29,or,left,congruent,high,high,left
cp_stroop_crossed,B,29,30,or,right,congruent,high,low,right
cp_stroop_crossed,B,29,31,or,right,congruent,low,mid,left
cp_stroop_crossed,B,29,32,or,right,congruent,low,high,right
cp_stroop_crossed,B,29,33,or,left,incongruent,mid,high,left
cp_stroop_crossed,B,29,34,or,left,congruent,high,high,right
cp_stroop_crossed,B,29,35,or,right,congruent,mid,mid,left
cp_stroop_crossed,B,29,36,or,left,incongruent,low,high,left
cp_stroop_crossed,B,29,37,or,right,congruent,low,low,right
cp_stroop_crossed,B,29,38,or,right,incongruent,mid,mid,right
cp_stroop_crossed,B,29,39,or,right,congruent,mid,mid,right
cp_stroop_crossed,B,29,40,or,left,incongruent,high,low,right
cp_stroop_crossed,B,29,41,or,right,congruent,mid,high,left
cp_stroop_crossed,B,29,42,or,left,congruent,mid,low,right
cp_stroop_crossed,B,29,43,or,right,incongruent,low,high,right
cp_stroop_crossed,B,29,44,or,right,congruent,high,mid,left
cp_stroop_crossed,B,29,45,or,right,congruent,mid,low,right
cp_stroop_crossed,B,29,46,or,left,incongruent,low,low,right
cp_stroop_crossed,B,29,47,or,right,congruent,low,high,left
