block_id,condition,sequence_id,trial_index,task,hand,congruency,prev_congruency,target_dir,response_transition
cp_stroop,A,11,0,mov,left,congruent,First,right,First
cp_stroop,A,11,1,mov,right,incongruent,Congruent,left,Switch
cp_stroop,A,11,2,mov,right,incongruent,Incongruent,right,Switch
cp_stroop,A,11,3,mov,left,congruent,Incongruent,left,Switch
cp_stroop,A,11,4,mov,left,congruent,Congruent,left,Repeat
cp_stroop,A,11,5,mov,right,incongruent,Congruent,right,Switch
cp_stroop,A,11,6,mov,left,incongruent,Incongruent,left,Switch
cp_stroop,A,11,7,mov,right,congruent,Incongruent,left,Repeat
cp_stroop,A,11,8,mov,left,congruent,Congruent,left,Repeat
cp_stroop,A,11,9,mov,right,congruent,Congruent,right,Switch
cp_stroop,A,11,10,mov,left,incongruent,Congruent,right,Repeat
cp_stroop,A,11,11,mov,left,congruent,Incongruent,right,Repeat
cp_stroop,A,11,12,mov,left,congruent,Congruent,right,Repeat
cp_stroop,A,11,13,mov,right,incongruent,Congruent,left,Switch
cp_stroop,A,11,14,mov,right,incongruent,Incongruent,left,Repeat
cp_stroop,A,11,15,mov,left,incongruent,Incongruent,right,Switch
cp_stroop,A,11,16,mov,left,congruent,Incongruent,left,Switch
cp_stroop,A,11,17,mov,right,congruent,Congruent,left,Repeat
cp_stroop,A,11,18,mov,left,incongruent,Congruent,left,Repeat
cp_stroop,A,11,19,mov,right,congruent,Incongruent,right,Switch
cp_stroop,A,11,20,mov,right,congruent,Congruent,left,Switch
cp_stroop,A,11,21,mov,left,congruent,Congruent,right,Switch
cp_stroop,A,11,22,mov,left,congruent,Congruent,right,Repeat
cp_stroop,A,11,23,mov,right,incongruent,Congruent,left,Switch
cp_stroop,A,11,24,mov,left,congruent,Incongruent,left,Repeat
cp_stroop,A,11,25,mov,left,congruent,Congruent,left,Repeat
cp_stroop,A,11,26,mov,right,incongruent,Congruent,left,Repeat
cp_stroop,A,11,27,mov,right,congruent,Incongruent,right,Switch
cp_stroop,A,11,28,mov,right,incongruent,Congruent,left,Switch
cp_stroop,A,11,29,mov,left,congruent,Incongruent,left,Repeat
cp_stroop,A,11,30,mov,left,congruent,Congruent,left,Repeat
cp_stroop,A,11,31,mov,left,incongruent,Congruent,right,Switch
cp_stroop,A,11,32,mov,right,congruent,Incongruent,right,Repeat
cp_stroop,A,11,33,mov,left,congruent,Congruent,right,Repeat
cp_stroop,A,11,34,mov,right,incongruent,Congruent,right,Repeat
cp_stroop,A,11,35,mov,right,incongruent,Incongruent,left,Switch
cp_stroop,A,11,36,mov,right,incongruent,Incongruent,right,Switch
cp_stroop,A,11,37,mov,left,congruent,Incongruent,left,Switch
cp_stroop,A,11,38,mov,right,congruent,Congruent,left,Repeat
