block_id,condition,sequence_id,trial_index,task,hand,soa_level,congruency,prev_cross_congruency,target_dir
cp_prp,B,27,0,or,right,600,incongruent,First,right
cp_prp,B,27,1,or,right,300,congruent,Incongruent,left
cp_prp,B,27,2,or,right,300,incongruent,Congruent,left
cp_prp,B,27,3,or,right,100,congruent,Incongruent,left
cp_prp,B,27,4,or,right,100,incongruent,Congruent,left
cp_prp,B,27,5,or,right,300,congruent,Incongruent,left
cp_prp,B,27,6,or,right,100,congruent,Congruent,left
cp_prp,B,27,7,or,right,100,congruent,Congruent,right
cp_prp,B,27,8,or,right,600,congruent,Congruent,right
cp_prp,B,27,9,or,right,600,congruent,Congruent,right
cp_prp,B,27,10,or,right,100,congruent,Congruent,left
cp_prp,B,27,11,or,right,100,incongruent,Congruent,left
cp_prp,B,27,12,or,right,600,incongruent,Incongruent,right
cp_prp,B,27,13,or,right,600,congruent,Incongruent,left
cp_prp,B,27,14,or,right,600,congruent,Congruent,left
cp_prp,B,27,15,or,right,600,congruent,Congruent,right
cp_prp,B,27,16,or,right,600,incongruent,Congruent,left
cp_prp,B,27,17,or,right,600,congruent,Incongruent,right
cp_prp,B,27,18,or,right,300,incongruent,Congruent,right
cp_prp,B,27,19,or,right,100,incongruent,Incongruent,left
cp_prp,B,27,20,or,right,600,incongruent,Incongruent,right
cp_prp,B,27,21,or,right,100,incongruent,Incongruent,left
cp_prp,B,27,22,or,right,300,incongruent,Incongruent,right
cp_prp,B,27,23,or,right,600,congruent,Incongruent,left
cp_prp,B,27,24,or,right,600,incongruent,Congruent,left
cp_prp,B,27,25,or,right,300,congruent,Incongruent,left
cp_prp,B,27,26,or,right,300,congruent,Congruent,right
cp_prp,B,27,27,or,right,100,incongruent,Congruent,left
cp_prp,B,27,28,or,right,600,congruent,Incongruent,right
cp_prp,B,27,29,or,right,100,congruent,Congruent,right
cp_prp,B,27,30,or,right,100,incongruent,Congruent,right
cp_prp,B,27,31,or,right,300,incongruent,Incongruent,left
cp_prp,B,27,32,or,right,100,incongruent,Incongruent,left
cp_prp,B,27,33,or,right,300,congruent,Incongruent,right
cp_prp,B,27,34,or,right,300,congruent,Congruent,right
cp_prp,B,27,35,or,right,300,congruent,Congruent,left
cp_prp,B,27,36,or,right,600,incongruent,Congruent,right
cp_prp,B,27,37,or,right,300,congruent,Incongruent,left
cp_prp,B,27,38,or,right,600,incongruent,Congruent,right
cp_prp,B,27,39,or,right,600,congruent,Incongruent,left
cp_prp,B,27,40,or,right,100,congruent,Congruent,left
cp_prp,B,27,41,or,right,300,incongruent,Congruent,right
cp_prp,B,27,42,or,right,100,congruent,Incongruent,left
cp_prp,B,27,43,or,right,300,incongruent,Congruent,left
cp_prp,B,27,44,or,right,600,congruent,Incongruent,right
cp_prp,B,27,45,or,right,300,incongruent,Congruent,right
cp_prp,B,27,46,or,right,100,incongruent,Incongruent,right
cp_prp,B,27,47,or,right,300,incongruent,Incongruent,left
cp_prp,B,27,48,or,right,600,incongruent,Incongruent,left
cp_prp,B,27,49,or,right,600,congruent,Incongruent,right
cp_prp,B,27,50,or,right,300,congruent,Congruent,left
cp_prp,B,27,51,or,right,600,incongruent,Congruent,left
cp_prp,B,27,52,or,right,100,congruent,Incongruent,right
cp_prp,B,27,53,or,right,100,congruent,Congruent,right
cp_prp,B,27,54,or,right,300,congruent,Congruent,left
cp_prp,B,27,55,or,right,100,congruent,Congruent,right
cp_prp,B,27,56,or,right,600,incongruent,Congruent,left
cp_prp,B,27,57,or,right,300,incongruent,Incongruent,right
cp_prp,B,27,58,or,right,100,congruent,Incongruent,left
cp_prp,B,27,59,or,right,100,incongruent,Congruent,right
cp_prp,B,27,60,or,right,300,congruent,Incongruent,right
cp_prp,B,27,61,or,right,100,incongruent,Congruent,right
cp_prp,B,27,62,or,right,600,incongruent,Incongruent,left
cp_prp,B,27,63,or,right,300,incongruent,Incongruent,left
cp_prp,B,27,64,or,right,100,congruent,Incongruent,right
cp_prp,B,27,65,or,right,100,incongruent,Congruent,right
cp_prp,B,27,66,or,right,600,incongruent,Incongruent,left
cp_prp,B,27,67,or,right,100,congruent,Incongruent,left
cp_prp,B,27,68,or,right,600,congruent,Congruent,right
cp_prp,B,27,69,or,right,600,congruent,Congruent,left
cp_prp,B,27,70,or,right,600,incongruent,Congruent,right
cp_prp,B,27,71,or,right,300,incongruent,Incongruent,right
cp_prp,B,27,72,or,right,100,congruent,Incongruent,right
cp_prp,B,27,73,or,right,300,congruent,Congruent,right
cp_prp,B,27,74,or,right,300,incongruent,Congruent,left
cp_prp,B,27,75,or,right,100,incongruent,Incongruent,right
cp_prp,B,27,76,or,right,100,incongruent,Incongruent,left
cp_prp,B,27,77,or,right,600,congruent,Incongruent,left
cp_prp,B,27,78,or,right,100,incongruent,Congruent,left
cp_prp,B,27,79,or,right,100,incongruent,Incongruent,right
cp_prp,B,27,80,or,right,300,congruent,Incongruent,right
cp_prp,B,27,81,or,right,100,congruent,Congruent,left
cp_prp,B,27,82,or,right,300,congruent,Congruent,right
cp_prp,B,27,83,or,right,600,congruent,Congruent,left
cp_prp,B,27,84,or,right,600,incongruent,Congruent,right
cp_prp,B,27,85,or,right,100,congruent,Incongruent,right
cp_prp,B,27,86,or,right,300,congruent,Congruent,left
cp_prp,B,27,87,or,right,600,congruent,Congruent,left
cp_prp,B,27,88,or,right,300,incongruent,Congruent,left
cp_prp,B,27,89,or,right,300,incongruent,Incongruent,right
cp_prp,B,27,90,or,right,600,incongruent,Incongruent,left
cp_prp,B,27,91,or,right,100,incongruent,Incongruent,right
