block_id,condition,sequence_id,trial_index,task,hand,task_transition,hand_transition,response_transition,congruency,target_coh_level,target_dir
cp_taskswitch,A,16,0,or,left,First,First,First,congruent,easy,right
cp_taskswitch,A,16,1,mov,left,Switch,Repeat,Repeat,incongruent,hard,right
cp_taskswitch,A,16,2,or,left,Switch,Repeat,Switch,incongruent,hard,left
cp_taskswitch,A,16,3,or,right,Repeat,Switch,Switch,incongruent,hard,right
cp_taskswitch,A,16,4,mov,right,Switch,Repeat,Switch,incongruent,easy,left
cp_taskswitch,A,16,5,or,left,Switch,Switch,Switch,incongruent,easy,right
cp_taskswitch,A,16,6,or,left,Repeat,Repeat,Repeat,congruent,easy,right
cp_taskswitch,A,16,7,mov,left,Switch,Repeat,Repeat,incongruent,easy,right
cp_taskswitch,A,16,8,mov,right,Repeat,Switch,Switch,congruent,easy,left
cp_taskswitch,A,16,9,mov,left,Repeat,Switch,Switch,congruent,hard,right
cp_taskswitch,A,16,10,or,right,Switch,Switch,Repeat,incongruent,hard,right
cp_taskswitch,A,16,11,or,left,Repeat,Switch,Repeat,incongruent,hard,right
cp_taskswitch,A,16,12,or,left,Repeat,Repeat,Repeat,congruent,easy,right
cp_taskswitch,A,16,13,mov,right,Switch,Switch,Repeat,congruent,easy,right
cp_taskswitch,A,16,14,or,right,Switch,Repeat,Switch,incongruent,easy,left
cp_taskswitch,A,16,15,or,left,Repeat,Switch,Repeat,congruent,hard,left
cp_taskswitch,A,16,16,mov,right,Switch,Switch,Repeat,congruent,hard,left
cp_taskswitch,A,16,17,mov,right,Repeat,Repeat,Switch,incongruent,easy,right
cp_taskswitch,A,16,18,or,right,Switch,Repeat,Switch,congruent,hard,left
cp_taskswitch,A,16,19,or,left,Repeat,Switch,Switch,congruent,hard,right
cp_taskswitch,A,16,20,or,left,Repeat,Repeat,Repeat,incongruent,easy,right
cp_taskswitch,A,16,21,mov,right,Switch,Switch,Repeat,incongruent,hard,right
cp_taskswitch,A,16,22,or,left,Switch,Switch,Switch,incongruent,easy,left
cp_taskswitch,A,16,23,or,left,Repeat,Repeat,Switch,incongruent,hard,right
cp_taskswitch,A,16,24,or,left,Repeat,Repeat,Switch,incongruent,easy,left
cp_taskswitch,A,16,25,mov,right,Switch,Switch,Switch,congruent,easy,right
cp_taskswitch,A,16,26,mov,left,Repeat,Switch,Switch,incongruent,hard,left
cp_taskswitch,A,16,27,mov,left,Repeat,Repeat,Repeat,incongruent,hard,left
