block_id,condition,sequence_id,trial_index,task,hand,soa_level,congruency,prev_cross_congruency,target_dir
cp_prp,A,34,0,mov,left,100,incongruent,First,right
cp_prp,A,34,1,mov,left,100,congruent,Incongruent,right
cp_prp,A,34,2,mov,left,600,incongruent,Congruent,left
cp_prp,A,34,3,mov,left,100,incongruent,Incongruent,right
cp_prp,A,34,4,mov,left,600,congruent,Incongruent,right
cp_prp,A,34,5,mov,left,300,congruent,Congruent,right
cp_prp,A,34,6,mov,left,600,congruent,Congruent,left
cp_prp,A,34,7,mov,left,600,congruent,Congruent,right
cp_prp,A,34,8,mov,left,100,congruent,Congruent,left
cp_prp,A,34,9,mov,left,300,incongruent,Congruent,left
cp_prp,A,34,10,mov,left,100,incongruent,Incongruent,left
cp_prp,A,34,11,mov,left,300,congruent,Incongruent,right
cp_prp,A,34,12,mov,left,300,incongruent,Congruent,right
cp_prp,A,34,13,mov,left,300,incongruent,Incongruent,left
cp_prp,A,34,14,mov,left,600,incongruent,Incongruent,right
cp_prp,A,34,15,mov,left,600,congruent,Incongruent,right
cp_prp,A,34,16,mov,left,100,congruent,Congruent,right
cp_prp,A,34,17,mov,left,300,congruent,Congruent,left
cp_prp,A,34,18,mov,left,100,incongruent,Congruent,left
cp_prp,A,34,19,mov,left,100,congruent,Incongruent,right
cp_prp,A,34,20,mov,left,600,congruent,Congruent,right
cp_prp,A,34,21,mov,left,300,incongruent,Congruent,left
cp_prp,A,34,22,mov,left,100,incongruent,Incongruent,left
cp_prp,A,34,23,mov,left,100,congruent,Incongruent,left
cp_prp,A,34,24,mov,left,100,congruent,Congruent,left
cp_prp,A,34,25,mov,left,600,congruent,Congruent,left
cp_prp,A,34,26,mov,left,100,incongruent,Congruent,right
cp_prp,A,34,27,mov,left,300,incongruent,Incongruent,right
cp_prp,A,34,28,mov,left,100,incongruent,Incongruent,left
cp_prp,A,34,29,mov,left,300,congruent,Incongruent,left
cp_prp,A,34,30,mov,left,300,congruent,Congruent,right
cp_prp,A,34,31,mov,left,100,congruent,Congruent,left
cp_prp,A,34,32,mov,left,300,congruent,Congruent,left
cp_prp,A,34,33,mov,left,300,congruent,Congruent,right
cp_prp,A,34,34,mov,left,600,congruent,Congruent,left
cp_prp,A,34,35,mov,left,600,incongruent,Congruent,right
cp_prp,A,34,36,mov,left,300,incongruent,Incongruent,right
cp_prp,A,34,37,mov,left,300,congruent,Incongruent,left
cp_prp,A,34,38,mov,left,600,incongruent,Congruent,left
cp_prp,A,34,39,mov,left,100,congruent,Incongruent,left
cp_prp,A,34,40,mov,left,100,incongruent,Congruent,right
cp_prp,A,34,41,mov,left,300,incongruent,Incongruent,right
cp_prp,A,34,42,mov,left,300,incongruent,Incongruent,left
cp_prp,A,34,43,mov,left,600,incongruent,Incongruent,left
cp_prp,A,34,44,mov,left,600,incongruent,Incongruent,right
cp_prp,A,34,45,mov,left,100,incongruent,Incongruent,left
cp_prp,A,34,46,mov,left,300,incongruent,Incongruent,right
cp_prp,A,34,47,mov,left,100,congruent,Incongruent,left
cp_prp,A,34,48,mov,left,100,congruent,Congruent,left
cp_prp,A,34,49,mov,left,600,congruent,Congruent,right
cp_prp,A,34,50,mov,left,100,incongruent,Congruent,left
cp_prp,A,34,51,mov,left,100,congruent,Incongruent,right
cp_prp,A,34,52,mov,left,100,congruent,Congruent,right
cp_prp,A,34,53,mov,left,300,congruent,Congruent,right
cp_prp,A,34,54,mov,left,100,incongruent,Congruent,left
cp_prp,A,34,55,mov,left,600,incongruent,Incongruent,left
cp_prp,A,34,56,mov,left,600,incongruent,Incongruent,right
cp_prp,A,34,57,mov,left,300,congruent,Incongruent,right
cp_prp,A,34,58,mov,left,600,incongruent,Congruent,left
cp_prp,A,34,59,mov,left,600,congruent,Incongruent,right
cp_prp,A,34,60,mov,left,300,congruent,Congruent,left
cp_prp,A,34,61,mov,left,300,incongruent,Congruent,right
cp_prp,A,34,62,mov,left,100,incongruent,Incongruent,right
cp_prp,A,34,63,mov,left,600,congruent,Incongruent,left
cp_prp,A,34,64,mov,left,600,incongruent,Congruent,right
cp_prp,A,34,65,mov,left,100,congruent,Incongruent,right
cp_prp,A,34,66,mov,left,600,incongruent,Congruent,left
cp_prp,A,34,67,mov,left,100,congruent,Incongruent,left
cp_prp,A,34,68,mov,left,600,incongruent,Congruent,right
