block_id,condition,sequence_id,trial_index,task,hand,congruency,target_coh_level,distractor_coh_level,target_dir
cp_stroop_crossed,A,30,0,mov,left,congruent,low,mid,right
cp_stroop_crossed,A,30,1,mov,right,incongruent,low,mid,left
cp_stroop_crossed,A,30,2,mov,left,incongruent,high,high,left
cp_stroop_crossed,A,30,3,mov,left,congruent,high,mid,left
cp_stroop_crossed,A,30,4,mov,right,congruent,high,low,left
cp_stroop_crossed,A,30,5,mov,right,incongruent,mid,mid,left
cp_stroop_crossed,A,30,6,mov,left,incongruent,low,low,right
cp_stroop_crossed,A,30,7,mov,right,congruent,mid,mid,right
cp_stroop_crossed,A,30,8,mov,right,incongruent,high,mid,right
cp_stroop_crossed,A,30,9,mov,right,congruent,high,high,right
cp_stroop_crossed,A,30,10,mov,left,incongruent,mid,high,right
cp_stroop_crossed,A,30,11,mov,right,incongruent,mid,high,left
cp_stroop_crossed,A,30,12,mov,right,incongruent,high,mid,right
cp_stroop_crossed,A,30,13,mov,right,congruent,low,high,left
cp_stroop_crossed,A,30,14,mov,left,congruent,mid,high,right
cp_stroop_crossed,A,30,15,mov,right,incongruent,low,high,left
cp_stroop_crossed,A,30,16,mov,right,congruent,low,high,right
cp_stroop_crossed,A,30,17,mov,right,incongruent,mid,low,right
cp_stroop_crossed,A,30,18,mov,left,congruent,mid,mid,right
cp_stroop_crossed,A,30,19,mov,right,incongruent,low,high,left
cp_stroop_crossed,A,30,20,mov,left,congruent,low,low,right
cp_stroop_crossed,A,30,21,mov,right,congruent,low,mid,right
cp_stroop_crossed,A,30,22,mov,right,incongruent,low,mid,right
cp_stroop_crossed,A,30,23,mov,right,incongruent,high,high,right
cp_stroop_crossed,A,30,24,mov,left,congruent,low,high,left
cp_stroop_crossed,A,30,25,mov,right,congruent,mid,low,left
cp_stroop_crossed,A,30,26,mov,left,incongruent,high,low,right
cp_stroop_crossed,A,30,27,mov,left,incongruent,low,low,left
cp_stroop_crossed,A,30,28,mov,left,incongruent,low,mid,right
cp_stroop_crossed,A,30,29,mov,right,congruent,mid,low,left
cp_stroop_crossed,A,30,30,mov,left,congruent,mid,high,right
cp_stroop_crossed,A,30,31,mov,right,incongruent,low,high,right
cp_stroop_crossed,A,30,32,mov,right,congruent,high,mid,right
cp_stroop_crossed,A,30,33,mov,left,congruent,mid,low,left
cp_stroop_crossed,A,30,34,mov,right,incongruent,high,high,right
cp_stroop_crossed,A,30,35,mov,left,congruent,high,low,left
cp_stroop_crossed,A,30,36,mov,left,congruent,high,low,left
cp_stroop_crossed,A,30,37,mov,right,incongruent,low,low,right
cp_stroop_crossed,A,30,38,mov,right,incongruent,low,low,right
cp_stroop_crossed,A,30,39,mov,left,congruent,low,low,left
cp_stroop_crossed,A,30,40,mov,right,incongruent,low,low,left
cp_stroop_crossed,A,30,41,mov,right,congruent,mid,high,left
cp_stroop_crossed,A,30,42,mov,right,incongruent,mid,mid,right
cp_stroop_crossed,A,30,43,mov,left,incongruent,low,high,left
cp_stroop_crossed,A,30,44,mov,left,incongruent,mid,mid,right
cp_stroop_crossed,A,30,45,mov,right,congruent,mid,low,right
cp_stroop_crossed,A,30,46,mov,right,congruent,low,mid,left
cp_stroop_crossed,A,30,47,mov,left,incongruent,low,high,right
