block_id,condition,sequence_id,trial_index,task,hand,congruency,prev_congruency,target_dir,response_transition
cp_stroop,A,3,0,mov,left,congruent,First,right,First
cp_stroop,A,3,1,mov,left,congruent,Congruent,left,Switch
cp_stroop,A,3,2,mov,left,incongruent,Congruent,left,Repeat
cp_stroop,A,3,3,mov,right,incongruent,Incongruent,right,Switch
cp_stroop,A,3,4,mov,left,incongruent,Incongruent,right,Repeat
cp_stroop,A,3,5,mov,right,congruent,Incongruent,left,Switch
cp_stroop,A,3,6,mov,left,incongruent,Congruent,left,Repeat
cp_stroop,A,3,7,mov,left,congruent,Incongruent,right,Switch
cp_stroop,A,3,8,mov,left,incongruent,Congruent,right,Repeat
cp_stroop,A,3,9,mov,right,congruent,Incongruent,left,Switch
cp_stroop,A,3,10,mov,right,congruent,Congruent,right,Switch
cp_stroop,A,3,11,mov,right,incongruent,Congruent,right,Repeat
cp_stroop,A,3,12,mov,left,congruent,Incongruent,right,Repeat
cp_stroop,A,3,13,mov,right,incongruent,Congruent,right,Repeat
cp_stroop,A,3,14,mov,left,congruent,Incongruent,left,Switch
cp_stroop,A,3,15,mov,right,congruent,Congruent,left,Repeat
cp_stroop,A,3,16,mov,right,congruent,Congruent,left,Repeat
cp_stroop,A,3,17,mov,left,congruent,Congruent,left,Repeat
cp_stroop,A,3,18,mov,right,congruent,Congruent,right,Switch
cp_stroop,A,3,19,mov,right,incongruent,Congruent,left,Switch
cp_stroop,A,3,20,mov,right,incongruent,Incongruent,right,Switch
cp_stroop,A,3,21,mov,left,congruent,Incongruent,right,Repeat
cp_stroop,A,3,22,mov,right,congruent,Congruent,right,Repeat
cp_stroop,A,3,23,mov,left,congruent,Congruent,left,Switch
cp_stroop,A,3,24,mov,left,incongruent,Congruent,left,Repeat
cp_stroop,A,3,25,mov,right,incongruent,Incongruent,right,Switch
cp_stroop,A,3,26,mov,left,congruent,Incongruent,right,Repeat
cp_stroop,A,3,27,mov,right,incongruent,Congruent,left,Switch
cp_stroop,A,3,28,mov,right,incongruent,Incongruent,left,Repeat
cp_stroop,A,3,29,mov,left,incongruent,Incongruent,left,Repeat
cp_stroop,A,3,30,mov,left,congruent,Incongruent,right,Switch
cp_stroop,A,3,31,mov,right,incongruent,Congruent,right,Repeat
cp_stroop,A,3,32,mov,left,incongruent,Incongruent,left,Switch
cp_stroop,A,3,33,mov,right,congruent,Incongruent,right,Switch
cp_stroop,A,3,34,mov,right,congruent,Congruent,right,Repeat
cp_stroop,A,3,35,mov,right,incongruent,Congruent,left,Switch
cp_stroop,A,3,36,mov,left,congruent,Incongruent,right,Switch
cp_stroop,A,3,37,mov,right,congruent,Congruent,right,Repeat
cp_stroop,A,3,38,mov,right,incongruent,Congruent,left,Switch
cp_stroop,A,3,39,mov,left,congruent,Incongruent,left,Repeat
cp_stroop,A,3,40,mov,left,incongruent,Congruent,right,Switch
cp_stroop,A,3,41,mov,right,congruent,Incongruent,left,Switch
cp_stroop,A,3,42,mov,left,congruent,Congruent,right,Switch
