block_id,condition,sequence_id,trial_index,task,hand,congruency,prev_congruency,target_dir,response_transition
cp_stroop,B,16,0,or,right,incongruent,First,right,First
cp_stroop,B,16,1,or,left,incongruent,Incongruent,left,Switch
cp_stroop,B,16,2,or,right,incongruent,Incongruent,left,Repeat
cp_stroop,B,16,3,or,right,congruent,Incongruent,left,Repeat
cp_stroop,B,16,4,or,right,congruent,Congruent,right,Switch
cp_stroop,B,16,5,or,left,congruent,Congruent,left,Switch
cp_stroop,B,16,6,or,left,congruent,Congruent,right,Switch
cp_stroop,B,16,7,or,right,congruent,Congruent,right,Repeat
cp_stroop,B,16,8,or,right,congruent,Congruent,right,Repeat
cp_stroop,B,16,9,or,left,congruent,Congruent,left,Switch
cp_stroop,B,16,10,or,left,incongruent,Congruent,left,Repeat
cp_stroop,B,16,11,or,right,congruent,Incongruent,right,Switch
cp_stroop,B,16,12,or,left,congruent,Congruent,left,Switch
cp_stroop,B,16,13,or,left,incongruent,Congruent,left,Repeat
cp_stroop,B,16,14,or,right,congruent,Incongruent,right,Switch
cp_stroop,B,16,15,or,right,incongruent,Congruent,right,Repeat
cp_stroop,B,16,16,or,right,incongruent,Incongruent,left,Switch
cp_stroop,B,16,17,or,left,congruent,Incongruent,left,Repeat
cp_stroop,B,16,18,or,left,congruent,Congruent,right,Switch
cp_stroop,B,16,19,or,right,congruent,Congruent,right,Repeat
cp_stroop,B,16,20,or,right,incongruent,Congruent,right,Repeat
cp_stroop,B,16,21,or,right,incongruent,Incongruent,left,Switch
cp_stroop,B,16,22,or,left,congruent,Incongruent,right,Switch
cp_stroop,B,16,23,or,right,incongruent,Congruent,left,Switch
cp_stroop,B,16,24,or,right,congruent,Incongruent,left,Repeat
cp_stroop,B,16,25,or,right,incongruent,Congruent,left,Repeat
cp_stroop,B,16,26,or,left,incongruent,Incongruent,right,Switch
cp_stroop,B,16,27,or,left,congruent,Incongruent,right,Repeat
cp_stroop,B,16,28,or,right,incongruent,Congruent,left,Switch
cp_stroop,B,16,29,or,left,incongruent,Incongruent,right,Switch
cp_stroop,B,16,30,or,right,incongruent,Incongruent,right,Repeat
cp_stroop,B,16,31,or,left,congruent,Incongruent,right,Repeat
cp_stroop,B,16,32,or,right,incongruent,Congruent,left,Switch
cp_stroop,B,16,33,or,left,congruent,Incongruent,right,Switch
cp_stroop,B,16,34,or,right,congruent,Congruent,right,Repeat
cp_stroop,B,16,35,or,right,incongruent,Congruent,left,Switch
cp_stroop,B,16,36,or,left,incongruent,Incongruent,left,Repeat
cp_stroop,B,16,37,or,left,incongruent,Incongruent,right,Switch
cp_stroop,B,16,38,or,right,congruent,Incongruent,left,Switch
