block_id,condition,sequence_id,trial_index,task,hand,soa_level,congruency,prev_cross_congruency,target_dir
cp_prp,A,38,0,mov,left,600,congruent,First,left
cp_prp,A,38,1,mov,left,300,incongruent,Congruent,left
cp_prp,A,38,2,mov,left,100,congruent,Incongruent,left
cp_prp,A,38,3,mov,left,300,incongruent,Congruent,left
cp_prp,A,38,4,mov,left,100,incongruent,Incongruent,right
cp_prp,A,38,5,mov,left,600,incongruent,Incongruent,right
cp_prp,A,38,6,mov,left,100,incongruent,Incongruent,left
cp_prp,A,38,7,mov,left,300,incongruent,Incongruent,left
cp_prp,A,38,8,mov,left,600,incongruent,Incongruent,left
cp_prp,A,38,9,mov,left,100,congruent,Incongruent,left
cp_prp,A,38,10,mov,left,300,congruent,Congruent,left
cp_prp,A,38,11,mov,left,600,congruent,Congruent,left
cp_prp,A,38,12,mov,left,100,incongruent,Congruent,left
cp_prp,A,38,13,mov,left,600,incongruent,Incongruent,right
cp_prp,A,38,14,mov,left,600,congruent,Incongruent,left
cp_prp,A,38,15,mov,left,100,congruent,Congruent,right
cp_prp,A,38,16,mov,left,600,congruent,Congruent,right
cp_prp,A,38,17,mov,left,100,incongruent,Congruent,left
cp_prp,A,38,18,mov,left,600,incongruent,Incongruent,left
cp_prp,A,38,19,mov,left,100,congruent,Incongruent,left
cp_prp,A,38,20,mov,left,600,incongruent,Congruent,left
cp_prp,A,38,21,mov,left,300,congruent,Incongruent,left
cp_prp,A,38,22,mov,left,300,congruent,Congruent,left
cp_prp,A,38,23,mov,left,300,incongruent,Congruent,right
cp_prp,A,38,24,mov,left,600,congruent,Incongruent,right
cp_prp,A,38,25,mov,left,300,congruent,Congruent,left
cp_prp,A,38,26,mov,left,100,incongruent,Congruent,right
cp_prp,A,38,27,mov,left,600,incongruent,Incongruent,right
cp_prp,A,38,28,mov,left,100,incongruent,Incongruent,right
cp_prp,A,38,29,mov,left,100,incongruent,Incongruent,left
cp_prp,A,38,30,mov,left,100,incongruent,Incongruent,left
cp_prp,A,38,31,mov,left,300,incongruent,Incongruent,left
cp_prp,A,38,32,mov,left,600,incongruent,Incongruent,left
cp_prp,A,38,33,mov,left,600,congruent,Incongruent,right
cp_prp,A,38,34,mov,left,600,incongruent,Congruent,right
cp_prp,A,38,35,mov,left,600,congruent,Incongruent,left
cp_prp,A,38,36,mov,left,600,incongruent,Congruent,right
cp_prp,A,38,37,mov,left,300,congruent,Incongruent,left
cp_prp,A,38,38,mov,left,300,congruent,Congruent,left
cp_prp,A,38,39,mov,left,600,incongruent,Congruent,left
cp_prp,A,38,40,mov,left,100,congruent,Incongruent,right
cp_prp,A,38,41,mov,left,100,congruent,Congruent,right
cp_prp,A,38,42,mov,left,100,congruent,Congruent,left
cp_prp,A,38,43,mov,left,600,congruent,Congruent,left
cp_prp,A,38,44,mov,left,300,incongruent,Congruent,left
cp_prp,A,38,45,mov,left,600,congruent,Incongruent,left
cp_prp,A,38,46,mov,left,300,incongruent,Congruent,right
cp_prp,A,38,47,mov,left,300,congruent,Incongruent,right
cp_prp,A,38,48,mov,left,600,congruent,Congruent,right
cp_prp,A,38,49,mov,left,100,congruent,Congruent,left
cp_prp,A,38,50,mov,left,100,incongruent,Congruent,right
