block_id,condition,sequence_id,trial_index,task,hand,congruency,prev_congruency,target_dir,response_transition
cp_stroop,A,5,0,mov,right,congruent,First,left,First
cp_stroop,A,5,1,mov,right,congruent,Congruent,right,Switch
cp_stroop,A,5,2,mov,left,congruent,Congruent,left,Switch
cp_stroop,A,5,3,mov,left,congruent,Congruent,left,Repeat
cp_stroop,A,5,4,mov,right,incongruent,Congruent,left,Repeat
cp_stroop,A,5,5,mov,right,incongruent,Incongruent,right,Switch
cp_stroop,A,5,6,mov,left,incongruent,Incongruent,right,Repeat
cp_stroop,A,5,7,mov,left,incongruent,Incongruent,left,Switch
cp_stroop,A,5,8,mov,left,incongruent,Incongruent,left,Repeat
cp_stroop,A,5,9,mov,right,incongruent,Incongruent,left,Repeat
cp_stroop,A,5,10,mov,left,congruent,Incongruent,left,Repeat
cp_stroop,A,5,11,mov,left,incongruent,Congruent,right,Switch
cp_stroop,A,5,12,mov,left,incongruent,Incongruent,right,Repeat
cp_stroop,A,5,13,mov,right,incongruent,Incongruent,left,Switch
cp_stroop,A,5,14,mov,left,congruent,Incongruent,left,Repeat
cp_stroop,A,5,15,mov,right,congruent,Congruent,left,Repeat
cp_stroop,A,5,16,mov,left,congruent,Congruent,right,Switch
cp_stroop,A,5,17,mov,right,congruent,Congruent,left,Switch
cp_stroop,A,5,18,mov,right,incongruent,Congruent,right,Switch
cp_stroop,A,5,19,mov,left,congruent,Incongruent,right,Repeat
cp_stroop,A,5,20,mov,left,congruent,Congruent,right,Repeat
cp_stroop,A,5,21,mov,right,congruent,Congruent,left,Switch
cp_stroop,A,5,22,mov,right,incongruent,Congruent,right,Switch
cp_stroop,A,5,23,mov,left,congruent,Incongruent,right,Repeat
cp_stroop,A,5,24,mov,left,incongruent,Congruent,right,Repeat
cp_stroop,A,5,25,mov,right,congruent,Incongruent,left,Switch
cp_stroop,A,5,26,mov,right,incongruent,Congruent,right,Switch
cp_stroop,A,5,27,mov,left,incongruent,Incongruent,left,Switch
cp_stroop,A,5,28,mov,left,congruent,Incongruent,left,Repeat
cp_stroop,A,5,29,mov,right,congruent,Congruent,right,Switch
cp_stroop,A,5,30,mov,right,incongruent,Congruent,left,Switch
cp_stroop,A,5,31,mov,right,incongruent,Incongruent,left,Repeat
cp_stroop,A,5,32,mov,left,incongruent,Incongruent,left,Repeat
cp_stroop,A,5,33,mov,right,incongruent,Incongruent,right,Switch
cp_stroop,A,5,34,mov,right,incongruent,Incongruent,right,Repeat
cp_stroop,A,5,35,mov,left,incongruent,Incongruent,left,Switch
cp_stroop,A,5,36,mov,right,congruent,Incongruent,left,Repeat
cp_stroop,A,5,37,mov,left,congruent,Congruent,right,Switch
cp_stroop,A,5,38,mov,left,congruent,Congruent,right,Repeat
cp_stroop,A,5,39,mov,right,congruent,Congruent,right,Repeat
cp_stroop,A,5,40,mov,right,incongruent,Congruent,right,Repeat
cp_stroop,A,5,41,mov,right,congruent,Incongruent,left,Switch
cp_stroop,A,5,42,mov,left,congruent,Congruent,left,Repeat
cp_stroop,A,5,43,mov,right,incongruent,Congruent,right,Switch
cp_stroop,A,5,44,mov,left,incongruent,Incongruent,right,Repeat
cp_stroop,A,5,45,mov,right,incongruent,Incongruent,right,Repeat
cp_stroop,A,5,46,mov,left,congruent,Incongruent,left,Switch
cp_stroop,A,5,47,mov,left,congruent,Congruent,right,Switch
cp_stroop,A,5,48,mov,right,incongruent,Congruent,right,Repeat
cp_stroop,A,5,49,mov,left,congruent,Incongruent,right,Repeat
cp_stroop,A,5,50,mov,left,incongruent,Congruent,left,Switch
cp_stroop,A,5,51,mov,right,congruent,Incongruent,right,Switch
cp_stroop,A,5,52,mov,left,incongruent,Congruent,left,Switch
cp_stroop,A,5,53,mov,left,incongruent,Incongruent,left,Repeat
cp_stroop,A,5,54,mov,left,congruent,Incongruent,right,Switch
cp_stroop,A,5,55,mov,right,incongruent,Congruent,left,Switch
cp_stroop,A,5,56,mov,right,congruent,Incongruent,left,Repeat
cp_stroop,A,5,57,mov,right,congruent,Congruent,right,Switch
cp_stroop,A,5,58,mov,left,congruent,Congruent,right,Repeat
cp_stroop,A,5,59,mov,right,incongruent,Congruent,right,Repeat
cp_stroop,A,5,60,mov,right,congruent,Incongruent,left,Switch
cp_stroop,A,5,61,mov,right,incongruent,Congruent,left,Repeat
cp_stroop,A,5,62,mov,left,congruent,Incongruent,right,Switch
cp_stroop,A,5,63,mov,right,incongruent,Congruent,left,Switch
cp_stroop,A,5,64,mov,right,incongruent,Incongruent,left,Repeat
cp_stroop,A,5,65,mov,right,incongruent,Incongruent,right,Switch
cp_stroop,A,5,66,mov,left,congruent,Incongruent,right,Repeat
cp_stroop,A,5,67,mov,left,incongruent,Congruent,right,Repeat
cp_stroop,A,5,68,mov,right,incongruent,Incongruent,left,Switch
cp_stroop,A,5,69,mov,left,congruent,Incongruent,left,Repeat
cp_stroop,A,5,70,mov,right,incongruent,Congruent,left,Repeat
cp_stroop,A,5,71,mov,left,incongruent,Incongruent,right,Switch
cp_stroop,A,5,72,mov,right,congruent,Incongruent,right,Repeat
cp_stroop,A,5,73,mov,left,congruent,Congruent,left,Switch
cp_stroop,A,5,74,mov,right,incongruent,Congruent,right,Switch
cp_stroop,A,5,75,mov,left,congruent,Incongruent,right,Repeat
cp_stroop,A,5,76,mov,left,congruent,Congruent,right,Repeat
cp_stroop,A,5,77,mov,left,congruent,Congruent,left,Switch
cp_stroop,A,5,78,mov,right,incongruent,Congruent,right,Switch
cp_stroop,A,5,79,mov,left,congruent,Incongruent,left,Switch
cp_stroop,A,5,80,mov,left,congruent,Congruent,left,Repeat
cp_stroop,A,5,81,mov,right,congruent,Congruent,right,Switch
cp_stroop,A,5,82,mov,left,congruent,Congruent,right,Repeat
cp_stroop,A,5,83,mov,right,incongruent,Congruent,right,Repeat
cp_stroop,A,5,84,mov,left,congruent,Incongruent,left,Switch
cp_stroop,A,5,85,mov,left,incongruent,Congruent,left,Repeat
cp_stroop,A,5,86,mov,right,incongruent,Incongruent,right,Switch
cp_stroop,A,5,87,mov,right,congruent,Incongruent,left,Switch
cp_stroop,A,5,88,mov,left,incongruent,Congruent,left,Repeat
cp_stroop,A,5,89,mov,right,incongruent,Incongruent,right,Switch
cp_stroop,A,5,90,mov,right,congruent,Incongruent,left,Switch
cp_stroop,A,5,91,mov,left,congruent,Congruent,left,Repeat
cp_stroop,A,5,92,mov,right,incongruent,Congruent,left,Repeat
cp_stroop,A,5,93,mov,right,incongruent,Incongruent,left,Repeat
cp_stroop,A,5,94,mov,left,incongruent,Incongruent,right,Switch
cp_stroop,A,5,95,mov,right,congruent,Incongruent,left,Switch
