block_id,condition,sequence_id,trial_index,task,hand,congruency,prev_congruency,target_dir,response_transition
cp_stroop,A,13,0,mov,left,incongruent,First,left,First
cp_stroop,A,13,1,mov,right,congruent,Incongruent,right,Switch
cp_stroop,A,13,2,mov,left,congruent,Congruent,right,Repeat
cp_stroop,A,13,3,mov,right,incongruent,Congruent,right,Repeat
cp_stroop,A,13,4,mov,right,incongruent,Incongruent,left,Switch
cp_stroop,A,13,5,mov,left,congruent,Incongruent,left,Repeat
cp_stroop,A,13,6,mov,left,incongruent,Congruent,right,Switch
cp_stroop,A,13,7,mov,left,congruent,Incongruent,left,Switch
cp_stroop,A,13,8,mov,right,congruent,Congruent,left,Repeat
cp_stroop,A,13,9,mov,right,incongruent,Congruent,right,Switch
cp_stroop,A,13,10,mov,left,congruent,Incongruent,left,Switch
cp_stroop,A,13,11,mov,right,congruent,Congruent,left,Repeat
cp_stroop,A,13,12,mov,left,congruent,Congruent,right,Switch
cp_stroop,A,13,13,mov,right,incongruent,Congruent,left,Switch
cp_stroop,A,13,14,mov,left,incongruent,Incongruent,left,Repeat
cp_stroop,A,13,15,mov,right,incongruent,Incongruent,right,Switch
cp_stroop,A,13,16,mov,left,incongruent,Incongruent,left,Switch
cp_stroop,A,13,17,mov,right,congruent,Incongruent,right,Switch
cp_stroop,A,13,18,mov,left,congruent,Congruent,right,Repeat
cp_stroop,A,13,19,mov,right,incongruent,Congruent,left,Switch
cp_stroop,A,13,20,mov,left,incongruent,Incongruent,left,Repeat
cp_stroop,A,13,21,mov,left,congruent,Incongruent,left,Repeat
cp_stroop,A,13,22,mov,left,incongruent,Congruent,left,Repeat
cp_stroop,A,13,23,mov,right,incongruent,Incongruent,right,Switch
cp_stroop,A,13,24,mov,left,incongruent,Incongruent,right,Repeat
cp_stroop,A,13,25,mov,right,incongruent,Incongruent,right,Repeat
cp_stroop,A,13,26,mov,right,congruent,Incongruent,right,Repeat
cp_stroop,A,13,27,mov,left,incongruent,Congruent,left,Switch
cp_stroop,A,13,28,mov,left,incongruent,Incongruent,right,Switch
cp_stroop,A,13,29,mov,left,congruent,Incongruent,right,Repeat
cp_stroop,A,13,30,mov,right,incongruent,Congruent,left,Switch
cp_stroop,A,13,31,mov,left,incongruent,Incongruent,right,Switch
cp_stroop,A,13,32,mov,left,incongruent,Incongruent,left,Switch
cp_stroop,A,13,33,mov,right,congruent,Incongruent,left,Repeat
cp_stroop,A,13,34,mov,right,congruent,Congruent,left,Repeat
cp_stroop,A,13,35,mov,left,congruent,Congruent,left,Repeat
cp_stroop,A,13,36,mov,left,congruent,Congruent,right,Switch
cp_stroop,A,13,37,mov,right,congruent,Congruent,right,Repeat
cp_stroop,A,13,38,mov,right,incongruent,Congruent,left,Switch
cp_stroop,A,13,39,mov,left,incongruent,Incongruent,left,Repeat
cp_stroop,A,13,40,mov,left,incongruent,Incongruent,right,Switch
cp_stroop,A,13,41,mov,left,incongruent,Incongruent,left,Switch
cp_stroop,A,13,42,mov,right,congruent,Incongruent,left,Repeat
cp_stroop,A,13,43,mov,left,congruent,Congruent,right,Switch
cp_stroop,A,13,44,mov,left,incongruent,Congruent,right,Repeat
cp_stroop,A,13,45,mov,right,congruent,Incongruent,left,Switch
cp_stroop,A,13,46,mov,right,incongruent,Congruent,left,Repeat
cp_stroop,A,13,47,mov,right,incongruent,Incongruent,left,Repeat
cp_stroop,A,13,48,mov,left,congruent,Incongruent,right,Switch
cp_stroop,A,13,49,mov,right,congruent,Congruent,right,Repeat
cp_stroop,A,13,50,mov,left,incongruent,Congruent,left,Switch
cp_stroop,A,13,51,mov,left,congruent,Incongruent,right,Switch
cp_stroop,A,13,52,mov,left,incongruent,Congruent,right,Repeat
cp_stroop,A,13,53,mov,right,congruent,Incongruent,left,Switch
cp_stroop,A,13,54,mov,left,incongruent,Congruent,right,Switch
cp_stroop,A,13,55,mov,left,congruent,Incongruent,left,Switch
cp_stroop,A,13,56,mov,right,incongruent,Congruent,left,Repeat
cp_stroop,A,13,57,mov,right,congruent,Incongruent,left,Repeat
cp_stroop,A,13,58,mov,left,congruent,Congruent,right,Switch
cp_stroop,A,13,59,mov,left,congruent,Congruent,left,Switch
cp_stroop,A,13,60,mov,right,incongruent,Congruent,right,Switch
cp_stroop,A,13,61,mov,right,incongruent,Incongruent,right,Repeat
cp_stroop,A,13,62,mov,right,congruent,Incongruent,left,Switch
cp_stroop,A,13,63,mov,left,incongruent,Congruent,left,Repeat
cp_stroop,A,13,64,mov,right,incongruent,Incongruent,right,Switch
