block_id,condition,sequence_id,trial_index,task,hand,soa_level,congruency,prev_cross_congruency,target_dir
cp_prp,B,23,0,or,right,600,incongruent,First,right
cp_prp,B,23,1,or,right,100,incongruent,Incongruent,left
cp_prp,B,23,2,or,right,100,congruent,Incongruent,right
cp_prp,B,23,3,or,right,100,incongruent,Congruent,right
cp_prp,B,23,4,or,right,300,congruent,Incongruent,left
cp_prp,B,23,5,or,right,100,congruent,Congruent,left
cp_prp,B,23,6,or,right,100,congruent,Congruent,right
cp_prp,B,23,7,or,right,600,congruent,Congruent,left
cp_prp,B,23,8,or,right,300,congruent,Congruent,left
cp_prp,B,23,9,or,right,100,incongruent,Congruent,left
cp_prp,B,23,10,or,right,100,incongruent,Incongruent,left
cp_prp,B,23,11,or,right,300,congruent,Incongruent,right
cp_prp,B,23,12,or,right,600,incongruent,Congruent,left
cp_prp,B,23,13,or,right,600,congruent,Incongruent,right
cp_prp,B,23,14,or,right,600,incongruent,Congruent,right
cp_prp,B,23,15,or,right,300,congruent,Incongruent,right
cp_prp,B,23,16,or,right,300,incongruent,Congruent,right
cp_prp,B,23,17,or,right,300,incongruent,Incongruent,left
cp_prp,B,23,18,or,right,600,incongruent,Incongruent,right
cp_prp,B,23,19,or,right,600,congruent,Incongruent,left
cp_prp,B,23,20,or,right,100,congruent,Congruent,left
cp_prp,B,23,21,or,right,100,incongruent,Congruent,left
cp_prp,B,23,22,or,right,600,incongruent,Incongruent,right
cp_prp,B,23,23,or,right,300,incongruent,Incongruent,right
cp_prp,B,23,24,or,right,600,incongruent,Incongruent,left
cp_prp,B,23,25,or,right,300,congruent,Incongruent,left
cp_prp,B,23,26,or,right,600,congruent,Congruent,left
cp_prp,B,23,27,or,right,600,congruent,Congruent,right
cp_prp,B,23,28,or,right,100,incongruent,Congruent,left
cp_prp,B,23,29,or,right,100,congruent,Incongruent,left
cp_prp,B,23,30,or,right,600,incongruent,Congruent,right
cp_prp,B,23,31,or,right,600,incongruent,Incongruent,right
cp_prp,B,23,32,or,right,600,incongruent,Incongruent,left
cp_prp,B,23,33,or,right,300,incongruent,Incongruent,left
cp_prp,B,23,34,or,right,100,congruent,Incongruent,right
cp_prp,B,23,35,or,right,100,incongruent,Congruent,right
cp_prp,B,23,36,or,right,600,congruent,Incongruent,left
cp_prp,B,23,37,or,right,600,congruent,Congruent,right
cp_prp,B,23,38,or,right,100,congruent,Congruent,right
cp_prp,B,23,39,or,right,100,incongruent,Congruent,right
cp_prp,B,23,40,or,right,300,incongruent,Incongruent,right
cp_prp,B,23,41,or,right,100,congruent,Incongruent,right
cp_prp,B,23,42,or,right,300,incongruent,Congruent,left
cp_prp,B,23,43,or,right,100,congruent,Incongruent,left
cp_prp,B,23,44,or,right,100,incongruent,Congruent,left
cp_prp,B,23,45,or,right,600,congruent,Incongruent,right
cp_prp,B,23,46,or,right,600,congruent,Congruent,right
cp_prp,B,23,47,or,right,300,congruent,Congruent,left
cp_prp,B,23,48,or,right,300,incongruent,Congruent,right
cp_prp,B,23,49,or,right,300,incongruent,Incongruent,right
cp_prp,B,23,50,or,right,300,congruent,Incongruent,left
cp_prp,B,23,51,or,right,300,incongruent,Congruent,left
cp_prp,B,23,52,or,right,600,congruent,Incongruent,left
cp_prp,B,23,53,or,right,300,incongruent,Congruent,right
cp_prp,B,23,54,or,right,600,incongruent,Incongruent,right
cp_prp,B,23,55,or,right,300,congruent,Incongruent,right
cp_prp,B,23,56,or,right,100,congruent,Congruent,left
cp_prp,B,23,57,or,right,100,congruent,Congruent,left
cp_prp,B,23,58,or,right,600,congruent,Congruent,left
cp_prp,B,23,59,or,right,300,incongruent,Congruent,left
cp_prp,B,23,60,or,right,100,incongruent,Incongruent,right
cp_prp,B,23,61,or,right,100,congruent,Incongruent,left
cp_prp,B,23,62,or,right,600,incongruent,Congruent,right
cp_prp,B,23,63,or,right,100,incongruent,Incongruent,right
cp_prp,B,23,64,or,right,600,incongruent,Incongruent,left
cp_prp,B,23,65,or,right,300,congruent,Incongruent,right
cp_prp,B,23,66,or,right,600,incongruent,Congruent,left
cp_prp,B,23,67,or,right,100,congruent,Incongruent,right
cp_prp,B,23,68,or,right,300,incongruent,Congruent,right
cp_prp,B,23,69,or,right,600,congruent,Incongruent,right
cp_prp,B,23,70,or,right,100,congruent,Congruent,right
cp_prp,B,23,71,or,right,600,incongruent,Congruent,left
cp_prp,B,23,72,or,right,100,congruent,Incongruent,left
cp_prp,B,23,73,or,right,300,congruent,Congruent,right
cp_prp,B,23,74,or,right,300,congruent,Congruent,right
cp_prp,B,23,75,or,right,300,congruent,Congruent,left
cp_prp,B,23,76,or,right,600,incongruent,Congruent,left
cp_prp,B,23,77,or,right,600,congruent,Incongruent,right
cp_prp,B,23,78,or,right,600,congruent,Congruent,right
cp_prp,B,23,79,or,right,300,congruent,Congruent,left
cp_prp,B,23,80,or,right,300,congruent,Congruent,right
cp_prp,B,23,81,or,right,300,congruent,Congruent,right
cp_prp,B,23,82,or,right,300,incongruent,Congruent,left
cp_prp,B,23,83,or,right,300,incongruent,Incongruent,right
cp_prp,B,23,84,or,right,100,incongruent,Incongruent,right
cp_prp,B,23,85,or,right,600,congruent,Incongruent,left
cp_prp,B,23,86,or,right,100,congruent,Congruent,right
cp_prp,B,23,87,or,right,100,incongruent,Congruent,right
cp_prp,B,23,88,or,right,600,incongruent,Incongruent,left
cp_prp,B,23,89,or,right,300,incongruent,Incongruent,left
cp_prp,B,23,90,or,right,100,incongruent,Incongruent,left
cp_prp,B,23,91,or,right,100,incongruent,Incongruent,left
cp_prp,B,23,92,or,right,300,congruent,Incongruent,left
cp_prp,B,23,93,or,right,600,congruent,Congruent,left
cp_prp,B,23,94,or,right,600,incongruent,Congruent,right
cp_prp,B,23,95,or,right,100,incongruent,Incongruent,right
