block_id,condition,sequence_id,trial_index,task,hand,congruency,prev_congruency,target_dir,response_transition
cp_stroop,B,1,0,or,right,incongruent,First,right,First
cp_stroop,B,1,1,or,right,incongruent,Incongruent,left,Switch
cp_stroop,B,1,2,or,left,incongruent,Incongruent,right,Switch
cp_stroop,B,1,3,or,left,congruent,Incongruent,right,Repeat
cp_stroop,B,1,4,or,left,congruent,Congruent,left,Switch
cp_stroop,B,1,5,or,right,congruent,Congruent,left,Repeat
cp_stroop,B,1,6,or,right,congruent,Congruent,left,Repeat
cp_stroop,B,1,7,or,right,incongruent,Congruent,right,Switch
cp_stroop,B,1,8,or,left,congruent,Incongruent,left,Switch
cp_stroop,B,1,9,or,left,congruent,Congruent,left,Repeat
cp_stroop,B,1,10,or,right,incongruent,Congruent,right,Switch
cp_stroop,B,1,11,or,left,congruent,Incongruent,left,Switch
cp_stroop,B,1,12,or,right,incongruent,Congruent,left,Repeat
cp_stroop,B,1,13,or,left,congruent,Incongruent,left,Repeat
cp_stroop,B,1,14,or,left,incongruent,Congruent,right,Switch
cp_stroop,B,1,15,or,right,incongruent,Incongruent,right,Repeat
cp_stroop,B,1,16,or,left,incongruent,Incongruent,right,Repeat
cp_stroop,B,1,17,or,right,congruent,Incongruent,left,Switch
cp_stroop,B,1,18,or,left,congruent,Congruent,right,Switch
cp_stroop,B,1,19,or,right,congruent,Congruent,right,Repeat
cp_stroop,B,1,20,or,right,incongruent,Congruent,right,Repeat
cp_stroop,B,1,21,or,left,congruent,Incongruent,right,Repeat
cp_stroop,B,1,22,or,right,congruent,Congruent,left,Switch
cp_stroop,B,1,23,or,left,congruent,Congruent,right,Switch
cp_stroop,B,1,24,or,left,incongruent,Congruent,right,Repeat
cp_stroop,B,1,25,or,right,congruent,Incongruent,left,Switch
cp_stroop,B,1,26,or,left,incongruent,Congruent,left,Repeat
cp_stroop,B,1,27,or,right,congruent,Incongruent,right,Switch
cp_stroop,B,1,28,or,left,congruent,Congruent,left,Switch
cp_stroop,B,1,29,or,left,congruent,Congruent,left,Repeat
cp_stroop,B,1,30,or,right,incongruent,Congruent,right,Switch
cp_stroop,B,1,31,or,left,incongruent,Incongruent,left,Switch
cp_stroop,B,1,32,or,left,congruent,Incongruent,right,Switch
cp_stroop,B,1,33,or,right,congruent,Congruent,right,Repeat
cp_stroop,B,1,34,or,left,congruent,Congruent,right,Repeat
cp_stroop,B,1,35,or,right,incongruent,Congruent,right,Repeat
cp_stroop,B,1,36,or,right,incongruent,Incongruent,left,Switch
cp_stroop,B,1,37,or,right,congruent,Incongruent,left,Repeat
cp_stroop,B,1,38,or,left,incongruent,Congruent,left,Repeat
cp_stroop,B,1,39,or,right,congruent,Incongruent,right,Switch
cp_stroop,B,1,40,or,left,congruent,Congruent,right,Repeat
cp_stroop,B,1,41,or,right,incongruent,Congruent,left,Switch
cp_stroop,B,1,42,or,left,incongruent,Incongruent,left,Repeat
cp_stroop,B,1,43,or,left,incongruent,Incongruent,left,Repeat
cp_stroop,B,1,44,or,right,incongruent,Incongruent,right,Switch
cp_stroop,B,1,45,or,left,congruent,Incongruent,right,Repeat
cp_stroop,B,1,46,or,right,congruent,Congruent,left,Switch
cp_stroop,B,1,47,or,right,incongruent,Congruent,left,Repeat
cp_stroop,B,1,48,or,right,congruent,Incongruent,left,Repeat
cp_stroop,B,1,49,or,left,incongruent,Congruent,right,Switch
cp_stroop,B,1,50,or,right,incongruent,Incongruent,left,Switch
cp_stroop,B,1,51,or,left,congruent,Incongruent,left,Repeat
cp_stroop,B,1,52,or,right,incongruent,Congruent,right,Switch
cp_stroop,B,1,53,or,right,congruent,Incongruent,right,Repeat
cp_stroop,B,1,54,or,left,congruent,Congruent,left,Switch
cp_stroop,B,1,55,or,left,incongruent,Congruent,right,Switch
