block_id,condition,sequence_id,trial_index,task,hand,soa_level,congruency,prev_cross_congruency,target_dir
cp_prp,B,20,0,or,right,100,congruent,First,left
cp_prp,B,20,1,or,right,300,congruent,Congruent,right
cp_prp,B,20,2,or,right,100,congruent,Congruent,right
cp_prp,B,20,3,or,right,600,congruent,Congruent,left
cp_prp,B,20,4,or,right,600,incongruent,Congruent,left
cp_prp,B,20,5,or,right,300,incongruent,Incongruent,left
cp_prp,B,20,6,or,right,100,congruent,Incongruent,left
cp_prp,B,20,7,or,right,300,incongruent,Congruent,left
cp_prp,B,20,8,or,right,100,incongruent,Incongruent,left
cp_prp,B,20,9,or,right,600,incongruent,Incongruent,right
cp_prp,B,20,10,or,right,100,incongruent,Incongruent,left
cp_prp,B,20,11,or,right,100,congruent,Incongruent,right
cp_prp,B,20,12,or,right,600,incongruent,Congruent,left
cp_prp,B,20,13,or,right,100,congruent,Incongruent,left
cp_prp,B,20,14,or,right,300,incongruent,Congruent,right
cp_prp,B,20,15,or,right,300,congruent,Incongruent,left
cp_prp,B,20,16,or,right,100,congruent,Congruent,left
cp_prp,B,20,17,or,right,600,incongruent,Congruent,right
cp_prp,B,20,18,or,right,600,congruent,Incongruent,right
cp_prp,B,20,19,or,right,300,incongruent,Congruent,left
cp_prp,B,20,20,or,right,600,incongruent,Incongruent,left
cp_prp,B,20,21,or,right,100,incongruent,Incongruent,right
cp_prp,B,20,22,or,right,100,congruent,Incongruent,right
cp_prp,B,20,23,or,right,100,congruent,Congruent,left
cp_prp,B,20,24,or,right,300,congruent,Congruent,left
cp_prp,B,20,25,or,right,600,congruent,Congruent,left
cp_prp,B,20,26,or,right,100,incongruent,Congruent,right
cp_prp,B,20,27,or,right,100,incongruent,Incongruent,right
cp_prp,B,20,28,or,right,300,congruent,Incongruent,right
cp_prp,B,20,29,or,right,100,congruent,Congruent,right
cp_prp,B,20,30,or,right,300,congruent,Congruent,right
cp_prp,B,20,31,or,right,600,congruent,Congruent,right
cp_prp,B,20,32,or,right,600,congruent,Congruent,right
