block_id,condition,sequence_id,trial_index,task,hand,congruency,prev_congruency,target_dir,response_transition
cp_stroop,A,4,0,mov,left,congruent,First,left,First
cp_stroop,A,4,1,mov,left,incongruent,Congruent,left,Repeat
cp_stroop,A,4,2,mov,left,congruent,Incongruent,left,Repeat
cp_stroop,A,4,3,mov,right,congruent,Congruent,right,Switch
cp_stroop,A,4,4,mov,right,incongruent,Congruent,right,Repeat
cp_stroop,A,4,5,mov,right,incongruent,Incongruent,left,Switch
cp_stroop,A,4,6,mov,left,incongruent,Incongruent,left,Repeat
cp_stroop,A,4,7,mov,left,congruent,Incongruent,right,Switch
cp_stroop,A,4,8,mov,right,congruent,Congruent,left,Switch
cp_stroop,A,4,9,mov,left,congruent,Congruent,left,Repeat
cp_stroop,A,4,10,mov,right,congruent,Congruent,left,Repeat
cp_stroop,A,4,11,mov,left,congruent,Congruent,right,Switch
cp_stroop,A,4,12,mov,left,incongruent,Congruent,right,Repeat
cp_stroop,A,4,13,mov,right,incongruent,Incongruent,right,Repeat
cp_stroop,A,4,14,mov,left,congruent,Incongruent,left,Switch
cp_stroop,A,4,15,mov,left,incongruent,Congruent,right,Switch
cp_stroop,A,4,16,mov,right,congruent,Incongruent,left,Switch
cp_stroop,A,4,17,mov,left,congruent,Congruent,left,Repeat
cp_stroop,A,4,18,mov,right,incongruent,Congruent,right,Switch
cp_stroop,A,4,19,mov,left,incongruent,Incongruent,left,Switch
cp_stroop,A,4,20,mov,right,incongruent,Incongruent,right,Switch
cp_stroop,A,4,21,mov,left,incongruent,Incongruent,right,Repeat
cp_stroop,A,4,22,mov,left,congruent,Incongruent,right,Repeat
cp_stroop,A,4,23,mov,right,incongruent,Congruent,left,Switch
cp_stroop,A,4,24,mov,left,congruent,Incongruent,right,Switch
cp_stroop,A,4,25,mov,right,congruent,Congruent,right,Repeat
cp_stroop,A,4,26,mov,left,congruent,Congruent,right,Repeat
cp_stroop,A,4,27,mov,right,incongruent,Congruent,right,Repeat
cp_stroop,A,4,28,mov,right,incongruent,Incongruent,left,Switch
cp_stroop,A,4,29,mov,right,incongruent,Incongruent,left,Repeat
cp_stroop,A,4,30,mov,left,incongruent,Incongruent,right,Switch
cp_stroop,A,4,31,mov,right,congruent,Incongruent,right,Repeat
cp_stroop,A,4,32,mov,left,incongruent,Congruent,right,Repeat
cp_stroop,A,4,33,mov,left,congruent,Incongruent,right,Repeat
cp_stroop,A,4,34,mov,right,incongruent,Congruent,left,Switch
cp_stroop,A,4,35,mov,right,incongruent,Incongruent,right,Switch
cp_stroop,A,4,36,mov,right,congruent,Incongruent,right,Repeat
cp_stroop,A,4,37,mov,left,incongruent,Congruent,left,Switch
cp_stroop,A,4,38,mov,left,incongruent,Incongruent,left,Repeat
cp_stroop,A,4,39,mov,right,congruent,Incongruent,right,Switch
cp_stroop,A,4,40,mov,right,congruent,Congruent,left,Switch
cp_stroop,A,4,41,mov,right,incongruent,Congruent,left,Repeat
cp_stroop,A,4,42,mov,left,congruent,Incongruent,right,Switch
cp_stroop,A,4,43,mov,left,incongruent,Congruent,right,Repeat
cp_stroop,A,4,44,mov,left,congruent,Incongruent,left,Switch
cp_stroop,A,4,45,mov,right,incongruent,Congruent,left,Repeat
cp_stroop,A,4,46,mov,right,congruent,Incongruent,left,Repeat
cp_stroop,A,4,47,mov,left,incongruent,Congruent,right,Switch
cp_stroop,A,4,48,mov,right,congruent,Incongruent,left,Switch
cp_stroop,A,4,49,mov,left,congruent,Congruent,left,Repeat
cp_stroop,A,4,50,mov,left,incongruent,Congruent,right,Switch
cp_stroop,A,4,51,mov,right,congruent,Incongruent,right,Repeat
cp_stroop,A,4,52,mov,left,congruent,Congruent,left,Switch
cp_stroop,A,4,53,mov,left,incongruent,Congruent,right,Switch
cp_stroop,A,4,54,mov,left,incongruent,Incongruent,left,Switch
cp_stroop,A,4,55,mov,right,congruent,Incongruent,left,Repeat
cp_stroop,A,4,56,mov,left,congruent,Congruent,left,Repeat
cp_stroop,A,4,57,mov,right,congruent,Congruent,right,Switch
cp_stroop,A,4,58,mov,right,congruent,Congruent,right,Repeat
cp_stroop,A,4,59,mov,left,incongruent,Congruent,left,Switch
cp_stroop,A,4,60,mov,right,incongruent,Incongruent,left,Repeat
cp_stroop,A,4,61,mov,right,incongruent,Incongruent,left,Repeat
cp_stroop,A,4,62,mov,right,incongruent,Incongruent,right,Switch
cp_stroop,A,4,63,mov,left,incongruent,Incongruent,right,Repeat
cp_stroop,A,4,64,mov,left,congruent,Incongruent,left,Switch
cp_stroop,A,4,65,mov,right,congruent,Congruent,left,Repeat
