block_id,condition,sequence_id,trial_index,task,hand,soa_level,congruency,prev_cross_congruency,target_dir
cp_prp,B,35,0,or,right,300,congruent,First,left
cp_prp,B,35,1,or,right,600,incongruent,Congruent,right
cp_prp,B,35,2,or,right,300,incongruent,Incongruent,left
cp_prp,B,35,3,or,right,100,incongruent,Incongruent,right
cp_prp,B,35,4,or,right,600,incongruent,Incongruent,left
cp_prp,B,35,5,or,right,100,congruent,Incongruent,left
cp_prp,B,35,6,or,right,300,incongruent,Congruent,right
cp_prp,B,35,7,or,right,100,incongruent,Incongruent,right
cp_prp,B,35,8,or,right,600,congruent,Incongruent,left
cp_prp,B,35,9,or,right,300,congruent,Congruent,left
cp_prp,B,35,10,or,right,100,congruent,Congruent,left
cp_prp,B,35,11,or,right,600,incongruent,Congruent,left
cp_prp,B,35,12,or,right,600,incongruent,Incongruent,left
cp_prp,B,35,13,or,right,100,congruent,Incongruent,right
cp_prp,B,35,14,or,right,100,incongruent,Congruent,left
cp_prp,B,35,15,or,right,300,incongruent,Incongruent,right
cp_prp,B,35,16,or,right,100,incongruent,Incongruent,left
cp_prp,B,35,17,or,right,300,congruent,Incongruent,right
cp_prp,B,35,18,or,right,300,congruent,Congruent,right
cp_prp,B,35,19,or,right,600,congruent,Congruent,right
cp_prp,B,35,20,or,right,300,congruent,Congruent,right
cp_prp,B,35,21,or,right,300,incongruent,Congruent,left
cp_prp,B,35,22,or,right,100,congruent,Incongruent,right
cp_prp,B,35,23,or,right,100,congruent,Congruent,right
cp_prp,B,35,24,or,right,300,incongruent,Congruent,left
cp_prp,B,35,25,or,right,600,congruent,Incongruent,right
cp_prp,B,35,26,or,right,600,congruent,Congruent,left
cp_prp,B,35,27,or,right,100,incongruent,Congruent,right
cp_prp,B,35,28,or,right,300,congruent,Incongruent,left
cp_prp,B,35,29,or,right,100,congruent,Congruent,left
cp_prp,B,35,30,or,right,100,incongruent,Congruent,left
cp_prp,B,35,31,or,right,100,congruent,Incongruent,left
cp_prp,B,35,32,or,right,300,congruent,Congruent,right
cp_prp,B,35,33,or,right,300,congruent,Congruent,left
cp_prp,B,35,34,or,right,600,incongruent,Congruent,left
cp_prp,B,35,35,or,right,100,incongruent,Incongruent,right
cp_prp,B,35,36,or,right,600,incongruent,Incongruent,left
cp_prp,B,35,37,or,right,100,incongruent,Incongruent,left
cp_prp,B,35,38,or,right,600,congruent,Incongruent,right
cp_prp,B,35,39,or,right,300,incongruent,Congruent,left
cp_prp,B,35,40,or,right,600,incongruent,Incongruent,right
cp_prp,B,35,41,or,right,300,congruent,Incongruent,right
cp_prp,B,35,42,or,right,300,congruent,Congruent,left
cp_prp,B,35,43,or,right,100,incongruent,Congruent,left
cp_prp,B,35,44,or,right,600,incongruent,Incongruent,left
cp_prp,B,35,45,or,right,100,congruent,Incongruent,right
cp_prp,B,35,46,or,right,100,congruent,Congruent,right
cp_prp,B,35,47,or,right,300,congruent,Congruent,left
cp_prp,B,35,48,or,right,100,congruent,Congruent,right
cp_prp,B,35,49,or,right,600,incongruent,Congruent,right
cp_prp,B,35,50,or,right,600,congruent,Incongruent,right
cp_prp,B,35,51,or,right,600,incongruent,Congruent,left
cp_prp,B,35,52,or,right,300,incongruent,Incongruent,left
cp_prp,B,35,53,or,right,100,congruent,Incongruent,left
cp_prp,B,35,54,or,right,300,incongruent,Congruent,right
cp_prp,B,35,55,or,right,100,congruent,Incongruent,right
cp_prp,B,35,56,or,right,100,incongruent,Congruent,right
cp_prp,B,35,57,or,right,100,incongruent,Incongruent,right
cp_prp,B,35,58,or,right,300,incongruent,Incongruent,right
cp_prp,B,35,59,or,right,600,incongruent,Incongruent,right
cp_prp,B,35,60,or,right,300,incongruent,Incongruent,left
cp_prp,B,35,61,or,right,300,incongruent,Incongruent,right
cp_prp,B,35,62,or,right,600,incongruent,Incongruent,right
cp_prp,B,35,63,or,right,100,congruent,Incongruent,left
cp_prp,B,35,64,or,right,600,congruent,Congruent,left
cp_prp,B,35,65,or,right,600,incongruent,Congruent,right
cp_prp,B,35,66,or,right,300,congruent,Incongruent,left
cp_prp,B,35,67,or,right,600,congruent,Congruent,right
cp_prp,B,35,68,or,right,300,congruent,Congruent,right
cp_prp,B,35,69,or,right,600,congruent,Congruent,left
cp_prp,B,35,70,or,right,300,incongruent,Congruent,right
cp_prp,B,35,71,or,right,300,congruent,Incongruent,right
cp_prp,B,35,72,or,right,100,congruent,Congruent,right
cp_prp,B,35,73,or,right,100,congruent,Congruent,left
cp_prp,B,35,74,or,right,600,congruent,Congruent,left
cp_prp,B,35,75,or,right,600,congruent,Congruent,right
cp_prp,B,35,76,or,right,600,congruent,Congruent,right
cp_prp,B,35,77,or,right,600,incongruent,Congruent,left
cp_prp,B,35,78,or,right,100,incongruent,Incongruent,left
cp_prp,B,35,79,or,right,300,congruent,Incongruent,right
cp_prp,B,35,80,or,right,100,incongruent,Congruent,right
cp_prp,B,35,81,or,right,300,incongruent,Incongruent,right
cp_prp,B,35,82,or,right,600,congruent,Incongruent,left
cp_prp,B,35,83,or,right,100,incongruent,Congruent,left
cp_prp,B,35,84,or,right,600,congruent,Incongruent,left
cp_prp,B,35,85,or,right,100,congruent,Congruent,left
cp_prp,B,35,86,or,right,300,incongruent,Congruent,right
cp_prp,B,35,87,or,right,600,incongruent,Incongruent,right
cp_prp,B,35,88,or,right,300,congruent,Incongruent,left
cp_prp,B,35,89,or,right,600,incongruent,Congruent,right
cp_prp,B,35,90,or,right,600,congruent,Incongruent,left
cp_prp,B,35,91,or,right,100,incongruent,Congruent,right
cp_prp,B,35,92,or,right,100,incongruent,Incongruent,left
cp_prp,B,35,93,or,right,300,incongruent,Incongruent,left
cp_prp,B,35,94,or,right,600,congruent,Incongruent,right
cp_prp,B,35,95,or,right,300,incongruent,Congruent,left
