block_id,condition,sequence_id,trial_index,task,hand,congruency,prev_congruency,target_dir,response_transition
cp_stroop,A,25,0,mov,left,congruent,First,right,First
cp_stroop,A,25,1,mov,right,congruent,Congruent,left,Switch
cp_stroop,A,25,2,mov,right,incongruent,Congruent,left,Repeat
cp_stroop,A,25,3,mov,right,incongruent,Incongruent,left,Repeat
cp_stroop,A,25,4,mov,left,incongruent,Incongruent,left,Repeat
cp_stroop,A,25,5,mov,left,incongruent,Incongruent,right,Switch
cp_stroop,A,25,6,mov,right,incongruent,Incongruent,right,Repeat
cp_stroop,A,25,7,mov,left,incongruent,Incongruent,left,Switch
cp_stroop,A,25,8,mov,right,congruent,Incongruent,left,Repeat
cp_stroop,A,25,9,mov,left,congruent,Congruent,right,Switch
cp_stroop,A,25,10,mov,left,incongruent,Congruent,right,Repeat
cp_stroop,A,25,11,mov,right,incongruent,Incongruent,right,Repeat
cp_stroop,A,25,12,mov,right,incongruent,Incongruent,right,Repeat
cp_stroop,A,25,13,mov,left,incongruent,Incongruent,left,Switch
cp_stroop,A,25,14,mov,right,congruent,Incongruent,right,Switch
cp_stroop,A,25,15,mov,left,incongruent,Congruent,left,Switch
cp_stroop,A,25,16,mov,left,congruent,Incongruent,left,Repeat
cp_stroop,A,25,17,mov,left,congruent,Congruent,right,Switch
cp_stroop,A,25,18,mov,right,incongruent,Congruent,right,Repeat
cp_stroop,A,25,19,mov,left,congruent,Incongruent,left,Switch
cp_stroop,A,25,20,mov,right,incongruent,Congruent,right,Switch
cp_stroop,A,25,21,mov,right,congruent,Incongruent,left,Switch
cp_stroop,A,25,22,mov,left,incongruent,Congruent,left,Repeat
cp_stroop,A,25,23,mov,right,congruent,Incongruent,right,Switch
cp_stroop,A,25,24,mov,left,incongruent,Congruent,right,Repeat
cp_stroop,A,25,25,mov,right,congruent,Incongruent,left,Switch
cp_stroop,A,25,26,mov,left,incongruent,Congruent,left,Repeat
cp_stroop,A,25,27,mov,right,incongruent,Incongruent,right,Switch
cp_stroop,A,25,28,mov,right,incongruent,Incongruent,left,Switch
cp_stroop,A,25,29,mov,left,incongruent,Incongruent,right,Switch
cp_stroop,A,25,30,mov,right,congruent,Incongruent,right,Repeat
cp_stroop,A,25,31,mov,right,incongruent,Congruent,left,Switch
cp_stroop,A,25,32,mov,right,incongruent,Incongruent,left,Repeat
cp_stroop,A,25,33,mov,left,congruent,Incongruent,left,Repeat
cp_stroop,A,25,34,mov,left,congruent,Congruent,left,Repeat
cp_stroop,A,25,35,mov,right,congruent,Congruent,right,Switch
cp_stroop,A,25,36,mov,left,congruent,Congruent,right,Repeat
cp_stroop,A,25,37,mov,left,congruent,Congruent,left,Switch
cp_stroop,A,25,38,mov,right,congruent,Congruent,left,Repeat
cp_stroop,A,25,39,mov,right,incongruent,Congruent,right,Switch
cp_stroop,A,25,40,mov,left,incongruent,Incongruent,left,Switch
