block_id,condition,sequence_id,trial_index,task,hand,task_transition,hand_transition,response_transition,congruency,target_coh_level,target_dir
cp_taskswitch,B,4,0,or,left,First,First,First,congruent,easy,left
cp_taskswitch,B,4,1,mov,left,Switch,Repeat,Switch,incongruent,easy,right
cp_taskswitch,B,4,2,or,right,Switch,Switch,Switch,incongruent,hard,left
cp_taskswitch,B,4,3,or,right,Repeat,Repeat,Switch,incongruent,hard,right
cp_taskswitch,B,4,4,or,right,Repeat,Repeat,Switch,congruent,easy,left
cp_taskswitch,B,4,5,mov,left,Switch,Switch,Repeat,congruent,easy,left
cp_taskswitch,B,4,6,mov,left,Repeat,Repeat,Switch,incongruent,easy,right
cp_taskswitch,B,4,7,mov,right,Repeat,Switch,Repeat,congruent,easy,right
cp_taskswitch,B,4,8,or,left,Switch,Switch,Repeat,incongruent,hard,right
cp_taskswitch,B,4,9,mov,left,Switch,Repeat,Switch,incongruent,hard,left
cp_taskswitch,B,4,10,or,left,Switch,Repeat,Switch,congruent,easy,right
cp_taskswitch,B,4,11,mov,right,Switch,Switch,Switch,incongruent,easy,left
cp_taskswitch,B,4,12,mov,left,Repeat,Switch,Switch,incongruent,hard,right
cp_taskswitch,B,4,13,mov,right,Repeat,Switch,Repeat,congruent,hard,right
cp_taskswitch,B,4,14,or,right,Switch,Repeat,Repeat,congruent,easy,right
cp_taskswitch,B,4,15,or,right,Repeat,Repeat,Switch,incongruent,easy,left
cp_taskswitch,B,4,16,or,left,Repeat,Switch,Repeat,incongruent,easy,left
cp_taskswitch,B,4,17,mov,right,Switch,Switch,Switch,incongruent,easy,right
cp_taskswitch,B,4,18,or,left,Switch,Switch,Switch,congruent,easy,left
cp_taskswitch,B,4,19,or,left,Repeat,Repeat,Switch,incongruent,hard,right
cp_taskswitch,B,4,20,or,left,Repeat,Repeat,Repeat,incongruent,hard,right
cp_taskswitch,B,4,21,mov,right,Switch,Switch,Repeat,incongruent,easy,right
cp_taskswitch,B,4,22,mov,right,Repeat,Repeat,Repeat,incongruent,easy,right
cp_taskswitch,B,4,23,mov,left,Repeat,Switch,Switch,congruent,easy,left
cp_taskswitch,B,4,24,or,right,Switch,Switch,Switch,incongruent,hard,right
cp_taskswitch,B,4,25,or,left,Repeat,Switch,Repeat,congruent,easy,right
cp_taskswitch,B,4,26,or,left,Repeat,Repeat,Switch,congruent,easy,left
cp_taskswitch,B,4,27,mov,right,Switch,Switch,Switch,congruent,hard,right
cp_taskswitch,B,4,28,mov,left,Repeat,Switch,Switch,congruent,easy,left
cp_taskswitch,B,4,29,mov,right,Repeat,Switch,Repeat,congruent,hard,left
cp_taskswitch,B,4,30,or,left,Switch,Switch,Switch,congruent,easy,right
cp_taskswitch,B,4,31,or,left,Repeat,Repeat,Switch,congruent,hard,left
cp_taskswitch,B,4,32,mov,left,Switch,Repeat,Switch,congruent,hard,right
cp_taskswitch,B,4,33,or,right,Switch,Switch,Repeat,congruent,hard,right
