block_id,condition,sequence_id,trial_index,task,hand,congruency,target_coh_level,distractor_coh_level,target_dir
cp_stroop_crossed,A,22,0,mov,left,congruent,low,mid,left
cp_stroop_crossed,A,22,1,mov,right,congruent,low,low,left
cp_stroop_crossed,A,22,2,mov,right,congruent,low,high,right
cp_stroop_crossed,A,22,3,mov,right,congruent,mid,low,left
cp_stroop_crossed,A,22,4,mov,left,congruent,high,low,left
cp_stroop_crossed,A,22,5,mov,left,incongruent,mid,high,left
cp_stroop_crossed,A,22,6,mov,right,incongruent,mid,mid,left
cp_stroop_crossed,A,22,7,mov,right,congruent,low,low,right
cp_stroop_crossed,A,22,8,mov,right,incongruent,low,mid,right
cp_stroop_crossed,A,22,9,mov,left,incongruent,high,high,left
cp_stroop_crossed,A,22,10,mov,left,incongruent,mid,low,right
cp_stroop_crossed,A,22,11,mov,left,incongruent,mid,low,left
cp_stroop_crossed,A,22,12,mov,right,incongruent,high,high,right
cp_stroop_crossed,A,22,13,mov,left,congruent,low,high,left
cp_stroop_crossed,A,22,14,mov,left,incongruent,high,low,right
cp_stroop_crossed,A,22,15,mov,left,congruent,mid,mid,right
cp_stroop_crossed,A,22,16,mov,right,incongruent,high,mid,right
cp_stroop_crossed,A,22,17,mov,right,incongruent,low,mid,right
cp_stroop_crossed,A,22,18,mov,left,incongruent,high,mid,left
cp_stroop_crossed,A,22,19,mov,right,congruent,high,mid,right
cp_stroop_crossed,A,22,20,mov,right,congruent,mid,mid,left
cp_stroop_crossed,A,22,21,mov,right,congruent,low,high,right
cp_stroop_crossed,A,22,22,mov,left,incongruent,mid,high,right
cp_stroop_crossed,A,22,23,mov,left,incongruent,high,high,right
cp_stroop_crossed,A,22,24,mov,left,incongruent,low,low,right
cp_stroop_crossed,A,22,25,mov,right,incongruent,high,mid,right
cp_stroop_crossed,A,22,26,mov,right,incongruent,low,high,left
cp_stroop_crossed,A,22,27,mov,right,incongruent,low,low,left
cp_stroop_crossed,A,22,28,mov,left,incongruent,low,low,right
cp_stroop_crossed,A,22,29,mov,right,congruent,high,mid,left
cp_stroop_crossed,A,22,30,mov,right,incongruent,low,low,left
cp_stroop_crossed,A,22,31,mov,left,congruent,low,mid,left
cp_stroop_crossed,A,22,32,mov,right,congruent,mid,mid,left
cp_stroop_crossed,A,22,33,mov,right,incongruent,low,mid,right
cp_stroop_crossed,A,22,34,mov,right,incongruent,mid,mid,left
cp_stroop_crossed,A,22,35,mov,left,incongruent,mid,mid,right
cp_stroop_crossed,A,22,36,mov,right,congruent,high,low,left
cp_stroop_crossed,A,22,37,mov,left,congruent,high,high,right
cp_stroop_crossed,A,22,38,mov,left,congruent,mid,high,right
cp_stroop_crossed,A,22,39,mov,left,congruent,mid,low,right
cp_stroop_crossed,A,22,40,mov,right,incongruent,low,mid,left
cp_stroop_crossed,A,22,41,mov,left,congruent,high,low,right
cp_stroop_crossed,A,22,42,mov,right,incongruent,high,low,right
cp_stroop_crossed,A,22,43,mov,left,incongruent,high,mid,left
cp_stroop_crossed,A,22,44,mov,right,incongruent,high,high,left
cp_stroop_crossed,A,22,45,mov,left,congruent,mid,high,left
cp_stroop_crossed,A,22,46,mov,right,incongruent,mid,low,left
cp_stroop_crossed,A,22,47,mov,left,congruent,mid,high,left
cp_stroop_crossed,A,22,48,mov,left,congruent,high,low,right
cp_stroop_crossed,A,22,49,mov,right,incongruent,mid,high,left
cp_stroop_crossed,A,22,50,mov,left,incongruent,low,high,left
cp_stroop_crossed,A,22,51,mov,left,incongruent,mid,low,right
cp_stroop_crossed,A,22,52,mov,right,congruent,low,low,right
cp_stroop_crossed,A,22,53,mov,left,congruent,high,mid,left
cp_stroop_crossed,A,22,54,mov,left,congruent,high,mid,right
cp_stroop_crossed,A,22,55,mov,left,incongruent,mid,mid,right
cp_stroop_crossed,A,22,56,mov,right,congruent,high,mid,left
cp_stroop_crossed,A,22,57,mov,right,congruent,mid,mid,right
cp_stroop_crossed,A,22,58,mov,right,incongruent,high,low,left
cp_stroop_crossed,A,22,59,mov,left,incongruent,low,low,left
cp_stroop_crossed,A,22,60,mov,right,congruent,mid,high,right
cp_stroop_crossed,A,22,61,mov,left,congruent,mid,high,left
cp_stroop_crossed,A,22,62,mov,left,congruent,high,high,right
cp_stroop_crossed,A,22,63,mov,left,incongruent,mid,high,right
cp_stroop_crossed,A,22,64,mov,right,incongruent,high,high,left
cp_stroop_crossed,A,22,65,mov,left,congruent,low,high,right
cp_stroop_crossed,A,22,66,mov,right,incongruent,low,high,right
cp_stroop_crossed,A,22,67,mov,right,congruent,mid,low,left
cp_stroop_crossed,A,22,68,mov,left,congruent,low,low,left
cp_stroop_crossed,A,22,69,mov,right,congruent,mid,mid,left
cp_stroop_crossed,A,22,70,mov,left,congruent,mid,high,right
cp_stroop_crossed,A,22,71,mov,left,congruent,low,low,right
cp_stroop_crossed,A,22,72,mov,right,incongruent,mid,high,left
cp_stroop_crossed,A,22,73,mov,left,congruent,high,high,left
cp_stroop_crossed,A,22,74,mov,right,incongruent,high,low,left
cp_stroop_crossed,A,22,75,mov,left,congruent,mid,low,left
cp_stroop_crossed,A,22,76,mov,left,incongruent,low,high,left
cp_stroop_crossed,A,22,77,mov,right,congruent,low,low,left
cp_stroop_crossed,A,22,78,mov,right,congruent,high,low,right
cp_stroop_crossed,A,22,79,mov,left,congruent,mid,mid,right
cp_stroop_crossed,A,22,80,mov,right,incongruent,low,mid,left
cp_stroop_crossed,A,22,81,mov,left,incongruent,mid,low,right
cp_stroop_crossed,A,22,82,mov,right,incongruent,high,mid,left
cp_stroop_crossed,A,22,83,mov,left,congruent,low,high,left
cp_stroop_crossed,A,22,84,mov,right,congruent,high,high,left
cp_stroop_crossed,A,22,85,mov,right,incongruent,high,low,left
cp_stroop_crossed,A,22,86,mov,right,congruent,high,high,right
cp_stroop_crossed,A,22,87,mov,left,congruent,mid,low,right
cp_stroop_crossed,A,22,88,mov,right,incongruent,low,low,right
cp_stroop_crossed,A,22,89,mov,right,incongruent,low,mid,left
cp_stroop_crossed,A,22,90,mov,left,incongruent,mid,high,right
cp_stroop_crossed,A,22,91,mov,right,congruent,low,mid,left
cp_stroop_crossed,A,22,92,mov,left,congruent,low,mid,right
cp_stroop_crossed,A,22,93,mov,right,congruent,high,mid,right
cp_stroop_crossed,A,22,94,mov,left,congruent,low,mid,right
cp_stroop_crossed,A,22,95,mov,left,congruent,mid,low,right
cp_stroop_crossed,A,22,96,mov,right,incongruent,low,high,right
cp_stroop_crossed,A,22,97,mov,left,incongruent,high,mid,right
cp_stroop_crossed,A,22,98,mov,right,incongruent,low,high,right
cp_stroop_crossed,A,22,99,mov,left,incongruent,mid,mid,right
cp_stroop_crossed,A,22,100,mov,right,congruent,high,low,left
cp_stroop_crossed,A,22,101,mov,left,congruent,low,high,left
cp_stroop_crossed,A,22,102,mov,left,incongruent,mid,mid,left
cp_stroop_crossed,A,22,103,mov,left,congruent,low,mid,right
cp_stroop_crossed,A,22,104,mov,right,incongruent,high,high,right
cp_stroop_crossed,A,22,105,mov,right,congruent,high,high,left
cp_stroop_crossed,A,22,106,mov,left,incongruent,high,low,right
cp_stroop_crossed,A,22,107,mov,right,incongruent,mid,low,left
