block_id,condition,sequence_id,trial_index,task,hand,congruency,prev_congruency,target_dir,response_transition
cp_stroop,B,38,0,or,left,congruent,First,left,First
cp_stroop,B,38,1,or,left,congruent,Congruent,right,Switch
cp_stroop,B,38,2,or,left,incongruent,Congruent,right,Repeat
cp_stroop,B,38,3,or,right,incongruent,Incongruent,right,Repeat
cp_stroop,B,38,4,or,right,incongruent,Incongruent,right,Repeat
cp_stroop,B,38,5,or,left,incongruent,Incongruent,left,Switch
cp_stroop,B,38,6,or,left,congruent,Incongruent,right,Switch
cp_stroop,B,38,7,or,right,congruent,Congruent,left,Switch
cp_stroop,B,38,8,or,right,incongruent,Congruent,left,Repeat
cp_stroop,B,38,9,or,right,incongruent,Incongruent,right,Switch
cp_stroop,B,38,10,or,left,congruent,Incongruent,right,Repeat
cp_stroop,B,38,11,or,right,incongruent,Congruent,left,Switch
cp_stroop,B,38,12,or,right,congruent,Incongruent,right,Switch
cp_stroop,B,38,13,or,left,congruent,Congruent,left,Switch
cp_stroop,B,38,14,or,right,congruent,Congruent,left,Repeat
cp_stroop,B,38,15,or,left,congruent,Congruent,right,Switch
cp_stroop,B,38,16,or,left,incongruent,Congruent,right,Repeat
cp_stroop,B,38,17,or,left,incongruent,Incongruent,left,Switch
cp_stroop,B,38,18,or,right,congruent,Incongruent,right,Switch
cp_stroop,B,38,19,or,right,congruent,Congruent,right,Repeat
cp_stroop,B,38,20,or,left,incongruent,Congruent,left,Switch
cp_stroop,B,38,21,or,right,incongruent,Incongruent,right,Switch
cp_stroop,B,38,22,or,left,congruent,Incongruent,right,Repeat
cp_stroop,B,38,23,or,right,incongruent,Congruent,left,Switch
cp_stroop,B,38,24,or,left,incongruent,Incongruent,left,Repeat
cp_stroop,B,38,25,or,right,incongruent,Incongruent,left,Repeat
cp_stroop,B,38,26,or,left,congruent,Incongruent,left,Repeat
cp_stroop,B,38,27,or,left,incongruent,Congruent,right,Switch
cp_stroop,B,38,28,or,left,congruent,Incongruent,left,Switch
cp_stroop,B,38,29,or,right,incongruent,Congruent,right,Switch
cp_stroop,B,38,30,or,right,congruent,Incongruent,right,Repeat
cp_stroop,B,38,31,or,right,incongruent,Congruent,right,Repeat
cp_stroop,B,38,32,or,left,incongruent,Incongruent,right,Repeat
cp_stroop,B,38,33,or,left,congruent,Incongruent,left,Switch
cp_stroop,B,38,34,or,left,congruent,Congruent,left,Repeat
cp_stroop,B,38,35,or,right,incongruent,Congruent,right,Switch
cp_stroop,B,38,36,or,right,congruent,Incongruent,left,Switch
