block_id,condition,sequence_id,trial_index,task,hand,congruency,prev_congruency,target_dir,response_transition
cp_stroop,A,30,0,mov,right,incongruent,First,right,First
cp_stroop,A,30,1,mov,right,incongruent,Incongruent,right,Repeat
cp_stroop,A,30,2,mov,right,incongruent,Incongruent,right,Repeat
cp_stroop,A,30,3,mov,left,incongruent,Incongruent,left,Switch
cp_stroop,A,30,4,mov,right,incongruent,Incongruent,right,Switch
cp_stroop,A,30,5,mov,right,incongruent,Incongruent,right,Repeat
cp_stroop,A,30,6,mov,right,congruent,Incongruent,left,Switch
cp_stroop,A,30,7,mov,left,congruent,Congruent,right,Switch
cp_stroop,A,30,8,mov,left,congruent,Congruent,left,Switch
cp_stroop,A,30,9,mov,left,incongruent,Congruent,left,Repeat
cp_stroop,A,30,10,mov,right,incongruent,Incongruent,right,Switch
cp_stroop,A,30,11,mov,left,incongruent,Incongruent,right,Repeat
cp_stroop,A,30,12,mov,right,incongruent,Incongruent,left,Switch
cp_stroop,A,30,13,mov,right,incongruent,Incongruent,right,Switch
cp_stroop,A,30,14,mov,left,congruent,Incongruent,right,Repeat
cp_stroop,A,30,15,mov,right,congruent,Congruent,right,Repeat
cp_stroop,A,30,16,mov,right,incongruent,Congruent,left,Switch
cp_stroop,A,30,17,mov,left,congruent,Incongruent,right,Switch
cp_stroop,A,30,18,mov,right,congruent,Congruent,right,Repeat
cp_stroop,A,30,19,mov,right,congruent,Congruent,left,Switch
cp_stroop,A,30,20,mov,right,incongruent,Congruent,right,Switch
cp_stroop,A,30,21,mov,left,congruent,Incongruent,left,Switch
cp_stroop,A,30,22,mov,left,congruent,Congruent,left,Repeat
cp_stroop,A,30,23,mov,right,congruent,Congruent,right,Switch
cp_stroop,A,30,24,mov,left,congruent,Congruent,right,Repeat
cp_stroop,A,30,25,mov,left,incongruent,Congruent,left,Switch
cp_stroop,A,30,26,mov,right,incongruent,Incongruent,right,Switch
cp_stroop,A,30,27,mov,left,incongruent,Incongruent,right,Repeat
cp_stroop,A,30,28,mov,left,congruent,Incongruent,left,Switch
cp_stroop,A,30,29,mov,right,incongruent,Congruent,left,Repeat
cp_stroop,A,30,30,mov,right,incongruent,Incongruent,left,Repeat
cp_stroop,A,30,31,mov,left,congruent,Incongruent,left,Repeat
cp_stroop,A,30,32,mov,right,congruent,Congruent,right,Switch
cp_stroop,A,30,33,mov,left,incongruent,Congruent,right,Repeat
cp_stroop,A,30,34,mov,left,congruent,Incongruent,left,Switch
cp_stroop,A,30,35,mov,left,incongruent,Congruent,left,Repeat
cp_stroop,A,30,36,mov,right,incongruent,Incongruent,left,Repeat
cp_stroop,A,30,37,mov,left,congruent,Incongruent,right,Switch
cp_stroop,A,30,38,mov,left,congruent,Congruent,left,Switch
cp_stroop,A,30,39,mov,right,congruent,Congruent,left,Repeat
cp_stroop,A,30,40,mov,left,congruent,Congruent,left,Repeat
cp_stroop,A,30,41,mov,right,congruent,Congruent,left,Repeat
cp_stroop,A,30,42,mov,right,incongruent,Congruent,right,Switch
cp_stroop,A,30,43,mov,left,incongruent,Incongruent,left,Switch
cp_stroop,A,30,44,mov,right,incongruent,Incongruent,right,Switch
cp_stroop,A,30,45,mov,right,congruent,Incongruent,right,Repeat
cp_stroop,A,30,46,mov,right,congruent,Congruent,right,Repeat
cp_stroop,A,30,47,mov,left,incongruent,Congruent,left,Switch
cp_stroop,A,30,48,mov,right,congruent,Incongruent,left,Repeat
cp_stroop,A,30,49,mov,right,incongruent,Congruent,left,Repeat
cp_stroop,A,30,50,mov,right,congruent,Incongruent,right,Switch
cp_stroop,A,30,51,mov,left,incongruent,Congruent,right,Repeat
cp_stroop,A,30,52,mov,right,congruent,Incongruent,right,Repeat
cp_stroop,A,30,53,mov,left,congruent,Congruent,right,Repeat
cp_stroop,A,30,54,mov,right,congruent,Congruent,left,Switch
cp_stroop,A,30,55,mov,left,congruent,Congruent,right,Switch
cp_stroop,A,30,56,mov,left,congruent,Congruent,right,Repeat
cp_stroop,A,30,57,mov,right,incongruent,Congruent,right,Repeat
cp_stroop,A,30,58,mov,right,incongruent,Incongruent,right,Repeat
cp_stroop,A,30,59,mov,left,incongruent,Incongruent,left,Switch
cp_stroop,A,30,60,mov,left,congruent,Incongruent,right,Switch
cp_stroop,A,30,61,mov,left,incongruent,Congruent,right,Repeat
cp_stroop,A,30,62,mov,right,incongruent,Incongruent,left,Switch
cp_stroop,A,30,63,mov,right,congruent,Incongruent,left,Repeat
cp_stroop,A,30,64,mov,left,incongruent,Congruent,right,Switch
cp_stroop,A,30,65,mov,left,incongruent,Incongruent,right,Repeat
cp_stroop,A,30,66,mov,left,congruent,Incongruent,left,Switch
cp_stroop,A,30,67,mov,right,incongruent,Congruent,left,Repeat
cp_stroop,A,30,68,mov,left,incongruent,Incongruent,left,Repeat
cp_stroop,A,30,69,mov,left,congruent,Incongruent,right,Switch
cp_stroop,A,30,70,mov,right,incongruent,Congruent,left,Switch
cp_stroop,A,30,71,mov,left,congruent,Incongruent,left,Repeat
cp_stroop,A,30,72,mov,left,congruent,Congruent,left,Repeat
cp_stroop,A,30,73,mov,left,congruent,Congruent,right,Switch
cp_stroop,A,30,74,mov,right,incongruent,Congruent,left,Switch
cp_stroop,A,30,75,mov,right,congruent,Incongruent,left,Repeat
cp_stroop,A,30,76,mov,left,congruent,Congruent,right,Switch
cp_stroop,A,30,77,mov,right,incongruent,Congruent,left,Switch
cp_stroop,A,30,78,mov,right,congruent,Incongruent,left,Repeat
cp_stroop,A,30,79,mov,right,incongruent,Congruent,right,Switch
cp_stroop,A,30,80,mov,left,congruent,Incongruent,left,Switch
cp_stroop,A,30,81,mov,left,incongruent,Congruent,right,Switch
cp_stroop,A,30,82,mov,right,congruent,Incongruent,right,Repeat
cp_stroop,A,30,83,mov,left,incongruent,Congruent,right,Repeat
cp_stroop,A,30,84,mov,right,incongruent,Incongruent,right,Repeat
cp_stroop,A,30,85,mov,right,congruent,Incongruent,left,Switch
cp_stroop,A,30,86,mov,left,congruent,Congruent,left,Repeat
cp_stroop,A,30,87,mov,left,congruent,Congruent,right,Switch
cp_stroop,A,30,88,mov,right,incongruent,Congruent,right,Repeat
cp_stroop,A,30,89,mov,right,incongruent,Incongruent,left,Switch
cp_stroop,A,30,90,mov,left,congruent,Incongruent,left,Repeat
cp_stroop,A,30,91,mov,left,incongruent,Congruent,right,Switch
cp_stroop,A,30,92,mov,left,congruent,Incongruent,right,Repeat
cp_stroop,A,30,93,mov,right,congruent,Congruent,left,Switch
cp_stroop,A,30,94,mov,right,incongruent,Congruent,left,Repeat
cp_stroop,A,30,95,mov,left,incongruent,Incongruent,left,Repeat
