block_id,condition,sequence_id,trial_index,task,hand,congruency,prev_congruency,target_dir,response_transition
cp_stroop,B,11,0,or,left,congruent,First,right,First
cp_stroop,B,11,1,or,right,incongruent,Congruent,left,Switch
cp_stroop,B,11,2,or,right,incongruent,Incongruent,right,Switch
cp_stroop,B,11,3,or,left,congruent,Incongruent,left,Switch
cp_stroop,B,11,4,or,left,congruent,Congruent,left,Repeat
cp_stroop,B,11,5,or,right,incongruent,Congruent,right,Switch
cp_stroop,B,11,6,or,left,incongruent,Incongruent,left,Switch
cp_stroop,B,11,7,or,right,congruent,Incongruent,left,Repeat
cp_stroop,B,11,8,or,left,congruent,Congruent,left,Repeat
cp_stroop,B,11,9,or,right,congruent,Congruent,right,Switch
cp_stroop,B,11,10,or,left,incongruent,Congruent,right,Repeat
cp_stroop,B,11,11,or,left,congruent,Incongruent,right,Repeat
cp_stroop,B,11,12,or,left,congruent,Congruent,right,Repeat
cp_stroop,B,11,13,or,right,incongruent,Congruent,left,Switch
cp_stroop,B,11,14,or,right,incongruent,Incongruent,left,Repeat
cp_stroop,B,11,15,or,left,incongruent,Incongruent,right,Switch
cp_stroop,B,11,16,or,left,congruent,Incongruent,left,Switch
cp_stroop,B,11,17,or,right,congruent,Congruent,left,Repeat
cp_stroop,B,11,18,or,left,incongruent,Congruent,left,Repeat
cp_stroop,B,11,19,or,right,congruent,Incongruent,right,Switch
cp_stroop,B,11,20,or,right,congruent,Congruent,left,Switch
cp_stroop,B,11,21,or,left,congruent,Congruent,right,Switch
cp_stroop,B,11,22,or,left,congruent,Congruent,right,Repeat
cp_stroop,B,11,23,or,right,incongruent,Congruent,left,Switch
cp_stroop,B,11,24,or,left,congruent,Incongruent,left,Repeat
cp_stroop,B,11,25,or,left,congruent,Congruent,left,Repeat
cp_stroop,B,11,26,or,right,incongruent,Congruent,left,Repeat
cp_stroop,B,11,27,or,right,congruent,Incongruent,right,Switch
cp_stroop,B,11,28,or,right,incongruent,Congruent,left,Switch
cp_stroop,B,11,29,or,left,congruent,Incongruent,left,Repeat
cp_stroop,B,11,30,or,left,congruent,Congruent,left,Repeat
cp_stroop,B,11,31,or,left,incongruent,Congruent,right,Switch
cp_stroop,B,11,32,or,right,congruent,Incongruent,right,Repeat
cp_stroop,B,11,33,or,left,congruent,Congruent,right,Repeat
cp_stroop,B,11,34,or,right,incongruent,Congruent,right,Repeat
cp_stroop,B,11,35,or,right,incongruent,Incongruent,left,Switch
cp_stroop,B,11,36,or,right,incongruent,Incongruent,right,Switch
cp_stroop,B,11,37,or,left,congruent,Incongruent,left,Switch
cp_stroop,B,11,38,or,right,congruent,Congruent,left,Repeat
cp_stroop,B,11,39,or,right,congruent,Congruent,right,Switch
cp_stroop,B,11,40,or,right,congruent,Congruent,left,Switch
cp_stroop,B,11,41,or,left,incongruent,Congruent,right,Switch
