block_id,condition,sequence_id,trial_index,task,hand,task_transition,hand_transition,response_transition,congruency,target_coh_level,target_dir
cp_taskswitch,B,25,0,mov,right,First,First,First,congruent,easy,right
cp_taskswitch,B,25,1,mov,right,Repeat,Repeat,Repeat,incongruent,hard,right
cp_taskswitch,B,25,2,mov,right,Repeat,Repeat,Switch,congruent,easy,left
cp_taskswitch,B,25,3,or,left,Switch,Switch,Switch,congruent,easy,right
cp_taskswitch,B,25,4,or,left,Repeat,Repeat,Repeat,congruent,easy,right
cp_taskswitch,B,25,5,mov,right,Switch,Switch,Switch,incongruent,easy,left
cp_taskswitch,B,25,6,or,right,Switch,Repeat,Repeat,incongruent,easy,left
cp_taskswitch,B,25,7,or,left,Repeat,Switch,Repeat,congruent,hard,left
cp_taskswitch,B,25,8,mov,right,Switch,Switch,Repeat,incongruent,hard,left
cp_taskswitch,B,25,9,mov,right,Repeat,Repeat,Repeat,incongruent,easy,left
cp_taskswitch,B,25,10,mov,left,Repeat,Switch,Repeat,incongruent,hard,left
cp_taskswitch,B,25,11,or,right,Switch,Switch,Repeat,congruent,hard,left
cp_taskswitch,B,25,12,mov,right,Switch,Repeat,Switch,congruent,easy,right
cp_taskswitch,B,25,13,mov,left,Repeat,Switch,Repeat,congruent,easy,right
cp_taskswitch,B,25,14,mov,left,Repeat,Repeat,Switch,incongruent,easy,left
cp_taskswitch,B,25,15,or,left,Switch,Repeat,Switch,incongruent,hard,right
cp_taskswitch,B,25,16,or,right,Repeat,Switch,Repeat,incongruent,easy,right
cp_taskswitch,B,25,17,or,right,Repeat,Repeat,Repeat,incongruent,hard,right
cp_taskswitch,B,25,18,mov,left,Switch,Switch,Switch,incongruent,easy,left
cp_taskswitch,B,25,19,or,left,Switch,Repeat,Repeat,congruent,hard,left
cp_taskswitch,B,25,20,mov,right,Switch,Switch,Repeat,incongruent,hard,left
cp_taskswitch,B,25,21,mov,left,Repeat,Switch,Switch,congruent,easy,right
cp_taskswitch,B,25,22,or,left,Switch,Repeat,Repeat,congruent,easy,right
cp_taskswitch,B,25,23,or,right,Repeat,Switch,Repeat,congruent,hard,right
cp_taskswitch,B,25,24,mov,right,Switch,Repeat,Repeat,incongruent,hard,right
cp_taskswitch,B,25,25,mov,right,Repeat,Repeat,Switch,incongruent,hard,left
cp_taskswitch,B,25,26,or,left,Switch,Switch,Repeat,congruent,easy,left
cp_taskswitch,B,25,27,or,left,Repeat,Repeat,Switch,congruent,hard,right
cp_taskswitch,B,25,28,mov,right,Switch,Switch,Switch,congruent,easy,left
cp_taskswitch,B,25,29,or,right,Switch,Repeat,Switch,congruent,hard,right
cp_taskswitch,B,25,30,or,right,Repeat,Repeat,Switch,congruent,hard,left
cp_taskswitch,B,25,31,or,left,Repeat,Switch,Repeat,congruent,easy,left
cp_taskswitch,B,25,32,mov,left,Switch,Repeat,Repeat,congruent,easy,left
cp_taskswitch,B,25,33,mov,left,Repeat,Repeat,Switch,congruent,easy,right
cp_taskswitch,B,25,34,mov,right,Repeat,Switch,Switch,congruent,easy,left
cp_taskswitch,B,25,35,or,right,Switch,Repeat,Switch,incongruent,hard,right
cp_taskswitch,B,25,36,or,left,Repeat,Switch,Switch,congruent,hard,left
cp_taskswitch,B,25,37,mov,right,Switch,Switch,Repeat,congruent,hard,left
cp_taskswitch,B,25,38,or,left,Switch,Switch,Switch,incongruent,hard,right
cp_taskswitch,B,25,39,or,right,Repeat,Switch,Switch,incongruent,easy,left
cp_taskswitch,B,25,40,or,left,Repeat,Switch,Switch,incongruent,hard,right
cp_taskswitch,B,25,41,mov,right,Switch,Switch,Switch,incongruent,easy,left
cp_taskswitch,B,25,42,or,right,Switch,Repeat,Switch,congruent,easy,right
cp_taskswitch,B,25,43,or,right,Repeat,Repeat,Switch,incongruent,easy,left
cp_taskswitch,B,25,44,or,left,Repeat,Switch,Switch,incongruent,hard,right
cp_taskswitch,B,25,45,mov,left,Switch,Repeat,Switch,congruent,hard,left
cp_taskswitch,B,25,46,mov,right,Repeat,Switch,Switch,incongruent,easy,right
cp_taskswitch,B,25,47,mov,left,Repeat,Switch,Repeat,congruent,hard,right
cp_taskswitch,B,25,48,or,left,Switch,Repeat,Repeat,incongruent,easy,right
cp_taskswitch,B,25,49,mov,right,Switch,Switch,Repeat,incongruent,easy,right
cp_taskswitch,B,25,50,mov,right,Repeat,Repeat,Repeat,congruent,easy,right
cp_taskswitch,B,25,51,or,left,Switch,Switch,Repeat,incongruent,easy,right
cp_taskswitch,B,25,52,or,left,Repeat,Repeat,Repeat,congruent,hard,right
cp_taskswitch,B,25,53,mov,left,Switch,Repeat,Repeat,congruent,hard,right
cp_taskswitch,B,25,54,mov,right,Repeat,Switch,Switch,incongruent,easy,left
cp_taskswitch,B,25,55,or,right,Switch,Repeat,Repeat,incongruent,easy,left
cp_taskswitch,B,25,56,mov,left,Switch,Switch,Switch,congruent,hard,right
cp_taskswitch,B,25,57,mov,left,Repeat,Repeat,Switch,congruent,hard,left
cp_taskswitch,B,25,58,or,left,Switch,Repeat,Repeat,incongruent,hard,left
cp_taskswitch,B,25,59,or,right,Repeat,Switch,Repeat,incongruent,hard,left
cp_taskswitch,B,25,60,or,right,Repeat,Repeat,Switch,incongruent,hard,right
cp_taskswitch,B,25,61,mov,left,Switch,Switch,Repeat,congruent,easy,right
cp_taskswitch,B,25,62,mov,left,Repeat,Repeat,Switch,congruent,easy,left
cp_taskswitch,B,25,63,or,right,Switch,Switch,Repeat,congruent,hard,left
cp_taskswitch,B,25,64,or,right,Repeat,Repeat,Repeat,incongruent,easy,left
cp_taskswitch,B,25,65,or,right,Repeat,Repeat,Switch,incongruent,hard,right
cp_taskswitch,B,25,66,mov,left,Switch,Switch,Switch,congruent,hard,left
cp_taskswitch,B,25,67,or,right,Switch,Switch,Switch,incongruent,hard,right
cp_taskswitch,B,25,68,or,right,Repeat,Repeat,Repeat,congruent,easy,right
cp_taskswitch,B,25,69,mov,left,Switch,Switch,Repeat,incongruent,easy,right
cp_taskswitch,B,25,70,mov,left,Repeat,Repeat,Repeat,incongruent,hard,right
cp_taskswitch,B,25,71,mov,right,Repeat,Switch,Switch,congruent,hard,left
