block_id,condition,sequence_id,trial_index,task,hand,congruency,prev_congruency,target_dir,response_transition
cp_stroop,B,29,0,or,left,incongruent,First,right,First
cp_stroop,B,29,1,or,right,congruent,Incongruent,left,Switch
cp_stroop,B,29,2,or,right,incongruent,Congruent,left,Repeat
cp_stroop,B,29,3,or,left,incongruent,Incongruent,left,Repeat
cp_stroop,B,29,4,or,right,incongruent,Incongruent,left,Repeat
cp_stroop,B,29,5,or,left,incongruent,Incongruent,right,Switch
cp_stroop,B,29,6,or,right,incongruent,Incongruent,left,Switch
cp_stroop,B,29,7,or,left,incongruent,Incongruent,right,Switch
cp_stroop,B,29,8,or,right,incongruent,Incongruent,right,Repeat
cp_stroop,B,29,9,or,left,incongruent,Incongruent,right,Repeat
cp_stroop,B,29,10,or,left,congruent,Incongruent,right,Repeat
cp_stroop,B,29,11,or,right,congruent,Congruent,left,Switch
cp_stroop,B,29,12,or,left,incongruent,Congruent,right,Switch
cp_stroop,B,29,13,or,right,congruent,Incongruent,left,Switch
cp_stroop,B,29,14,or,left,congruent,Congruent,left,Repeat
cp_stroop,B,29,15,or,right,congruent,Congruent,right,Switch
cp_stroop,B,29,16,or,right,incongruent,Congruent,right,Repeat
cp_stroop,B,29,17,or,left,congruent,Incongruent,left,Switch
cp_stroop,B,29,18,or,right,incongruent,Congruent,left,Repeat
cp_stroop,B,29,19,or,left,congruent,Incongruent,left,Repeat
cp_stroop,B,29,20,or,right,incongruent,Congruent,left,Repeat
cp_stroop,B,29,21,or,left,congruent,Incongruent,right,Switch
cp_stroop,B,29,22,or,right,congruent,Congruent,left,Switch
cp_stroop,B,29,23,or,left,incongruent,Congruent,right,Switch
cp_stroop,B,29,24,or,left,incongruent,Incongruent,right,Repeat
cp_stroop,B,29,25,or,left,congruent,Incongruent,left,Switch
cp_stroop,B,29,26,or,right,incongruent,Congruent,right,Switch
cp_stroop,B,29,27,or,right,congruent,Incongruent,right,Repeat
cp_stroop,B,29,28,or,left,incongruent,Congruent,left,Switch
cp_stroop,B,29,29,or,left,congruent,Incongruent,left,Repeat
cp_stroop,B,29,30,or,left,congruent,Congruent,left,Repeat
cp_stroop,B,29,31,or,right,incongruent,Congruent,right,Switch
cp_stroop,B,29,32,or,right,incongruent,Incongruent,left,Switch
cp_stroop,B,29,33,or,left,congruent,Incongruent,left,Repeat
cp_stroop,B,29,34,or,right,congruent,Congruent,right,Switch
cp_stroop,B,29,35,or,right,congruent,Congruent,right,Repeat
cp_stroop,B,29,36,or,left,congruent,Congruent,right,Repeat
cp_stroop,B,29,37,or,left,congruent,Congruent,right,Repeat
cp_stroop,B,29,38,or,left,congruent,Congruent,left,Switch
cp_stroop,B,29,39,or,right,congruent,Congruent,right,Switch
cp_stroop,B,29,40,or,left,congruent,Congruent,left,Switch
cp_stroop,B,29,41,or,right,incongruent,Congruent,left,Repeat
cp_stroop,B,29,42,or,left,congruent,Incongruent,left,Repeat
cp_stroop,B,29,43,or,left,incongruent,Congruent,right,Switch
cp_stroop,B,29,44,or,right,incongruent,Incongruent,right,Repeat
cp_stroop,B,29,45,or,right,incongruent,Incongruent,left,Switch
cp_stroop,B,29,46,or,right,incongruent,Incongruent,right,Switch
cp_stroop,B,29,47,or,left,incongruent,Incongruent,right,Repeat
cp_stroop,B,29,48,or,right,congruent,Incongruent,left,Switch
cp_stroop,B,29,49,or,left,incongruent,Congruent,right,Switch
cp_stroop,B,29,50,or,right,incongruent,Incongruent,right,Repeat
cp_stroop,B,29,51,or,left,congruent,Incongruent,right,Repeat
cp_stroop,B,29,52,or,right,congruent,Congruent,left,Switch
cp_stroop,B,29,53,or,right,congruent,Congruent,left,Repeat
cp_stroop,B,29,54,or,right,congruent,Congruent,right,Switch
cp_stroop,B,29,55,or,left,incongruent,Congruent,left,Switch
cp_stroop,B,29,56,or,left,incongruent,Incongruent,right,Switch
cp_stroop,B,29,57,or,left,incongruent,Incongruent,right,Repeat
cp_stroop,B,29,58,or,right,incongruent,Incongruent,right,Repeat
cp_stroop,B,29,59,or,left,incongruent,Incongruent,left,Switch
cp_stroop,B,29,60,or,right,congruent,Incongruent,left,Repeat
cp_stroop,B,29,61,or,left,congruent,Congruent,left,Repeat
cp_stroop,B,29,62,or,left,incongruent,Congruent,left,Repeat
cp_stroop,B,29,63,or,right,incongruent,Incongruent,right,Switch
cp_stroop,B,29,64,or,right,congruent,Incongruent,right,Repeat
cp_stroop,B,29,65,or,left,congruent,Congruent,right,Repeat
cp_stroop,B,29,66,or,left,incongruent,Congruent,left,Switch
cp_stroop,B,29,67,or,right,incongruent,Incongruent,left,Repeat
cp_stroop,B,29,68,or,left,congruent,Incongruent,right,Switch
cp_stroop,B,29,69,or,left,incongruent,Congruent,left,Switch
cp_stroop,B,29,70,or,left,congruent,Incongruent,left,Repeat
cp_stroop,B,29,71,or,right,congruent,Congruent,left,Repeat
cp_stroop,B,29,72,or,right,congruent,Congruent,right,Switch
cp_stroop,B,29,73,or,left,congruent,Congruent,left,Switch
cp_stroop,B,29,74,or,right,incongruent,Congruent,left,Repeat
cp_stroop,B,29,75,or,left,congruent,Incongruent,right,Switch
cp_stroop,B,29,76,or,left,incongruent,Congruent,right,Repeat
cp_stroop,B,29,77,or,right,congruent,Incongruent,left,Switch
cp_stroop,B,29,78,or,left,congruent,Congruent,left,Repeat
cp_stroop,B,29,79,or,right,incongruent,Congruent,right,Switch
cp_stroop,B,29,80,or,left,incongruent,Incongruent,left,Switch
cp_stroop,B,29,81,or,right,congruent,Incongruent,right,Switch
cp_stroop,B,29,82,or,right,incongruent,Congruent,right,Repeat
cp_stroop,B,29,83,or,right,congruent,Incongruent,right,Repeat
cp_stroop,B,29,84,or,left,incongruent,Congruent,right,Repeat
cp_stroop,B,29,85,or,right,congruent,Incongruent,left,Switch
cp_stroop,B,29,86,or,left,incongruent,Congruent,left,Repeat
cp_stroop,B,29,87,or,right,congruent,Incongruent,right,Switch
cp_stroop,B,29,88,or,left,incongruent,Congruent,left,Switch
cp_stroop,B,29,89,or,right,incongruent,Incongruent,left,Repeat
cp_stroop,B,29,90,or,right,incongruent,Incongruent,right,Switch
cp_stroop,B,29,91,or,right,congruent,Incongruent,right,Repeat
cp_stroop,B,29,92,or,left,congruent,Congruent,right,Repeat
cp_stroop,B,29,93,or,left,congruent,Congruent,right,Repeat
cp_stroop,B,29,94,or,right,congruent,Congruent,left,Switch
cp_stroop,B,29,95,or,right,incongruent,Congruent,left,Repeat
