block_id,condition,sequence_id,trial_index,task,hand,congruency,prev_congruency,target_dir,response_transition
cp_stroop,A,50,0,mov,left,incongruent,First,left,First
cp_stroop,A,50,1,mov,right,congruent,Incongruent,right,Switch
cp_stroop,A,50,2,mov,right,congruent,Congruent,left,Switch
cp_stroop,A,50,3,mov,left,congruent,Congruent,right,Switch
cp_stroop,A,50,4,mov,right,incongruent,Congruent,right,Repeat
cp_stroop,A,50,5,mov,right,incongruent,Incongruent,right,Repeat
cp_stroop,A,50,6,mov,right,incongruent,Incongruent,right,Repeat
cp_stroop,A,50,7,mov,left,incongruent,Incongruent,left,Switch
cp_stroop,A,50,8,mov,right,incongruent,Incongruent,right,Switch
cp_stroop,A,50,9,mov,left,incongruent,Incongruent,right,Repeat
cp_stroop,A,50,10,mov,left,congruent,Incongruent,left,Switch
cp_stroop,A,50,11,mov,left,incongruent,Congruent,right,Switch
cp_stroop,A,50,12,mov,right,congruent,Incongruent,right,Repeat
cp_stroop,A,50,13,mov,right,congruent,Congruent,left,Switch
cp_stroop,A,50,14,mov,right,incongruent,Congruent,right,Switch
cp_stroop,A,50,15,mov,left,congruent,Incongruent,right,Repeat
cp_stroop,A,50,16,mov,right,incongruent,Congruent,left,Switch
cp_stroop,A,50,17,mov,left,incongruent,Incongruent,left,Repeat
cp_stroop,A,50,18,mov,left,incongruent,Incongruent,right,Switch
cp_stroop,A,50,19,mov,right,incongruent,Incongruent,left,Switch
cp_stroop,A,50,20,mov,left,congruent,Incongruent,left,Repeat
cp_stroop,A,50,21,mov,left,congruent,Congruent,left,Repeat
cp_stroop,A,50,22,mov,right,congruent,Congruent,left,Repeat
cp_stroop,A,50,23,mov,left,congruent,Congruent,right,Switch
cp_stroop,A,50,24,mov,right,congruent,Congruent,left,Switch
cp_stroop,A,50,25,mov,left,congruent,Congruent,left,Repeat
cp_stroop,A,50,26,mov,right,congruent,Congruent,left,Repeat
cp_stroop,A,50,27,mov,left,congruent,Congruent,right,Switch
cp_stroop,A,50,28,mov,right,congruent,Congruent,left,Switch
cp_stroop,A,50,29,mov,left,congruent,Congruent,left,Repeat
cp_stroop,A,50,30,mov,left,congruent,Congruent,left,Repeat
cp_stroop,A,50,31,mov,left,incongruent,Congruent,left,Repeat
cp_stroop,A,50,32,mov,right,incongruent,Incongruent,right,Switch
cp_stroop,A,50,33,mov,left,congruent,Incongruent,right,Repeat
cp_stroop,A,50,34,mov,left,congruent,Congruent,right,Repeat
cp_stroop,A,50,35,mov,right,incongruent,Congruent,left,Switch
cp_stroop,A,50,36,mov,left,congruent,Incongruent,left,Repeat
cp_stroop,A,50,37,mov,left,congruent,Congruent,right,Switch
cp_stroop,A,50,38,mov,right,congruent,Congruent,left,Switch
cp_stroop,A,50,39,mov,left,congruent,Congruent,left,Repeat
cp_stroop,A,50,40,mov,right,incongruent,Congruent,left,Repeat
cp_stroop,A,50,41,mov,right,incongruent,Incongruent,left,Repeat
cp_stroop,A,50,42,mov,right,congruent,Incongruent,right,Switch
cp_stroop,A,50,43,mov,left,incongruent,Congruent,left,Switch
cp_stroop,A,50,44,mov,left,congruent,Incongruent,right,Switch
cp_stroop,A,50,45,mov,left,congruent,Congruent,right,Repeat
cp_stroop,A,50,46,mov,right,incongruent,Congruent,right,Repeat
cp_stroop,A,50,47,mov,left,congruent,Incongruent,left,Switch
cp_stroop,A,50,48,mov,left,incongruent,Congruent,right,Switch
cp_stroop,A,50,49,mov,right,congruent,Incongruent,right,Repeat
cp_stroop,A,50,50,mov,left,congruent,Congruent,right,Repeat
cp_stroop,A,50,51,mov,right,incongruent,Congruent,left,Switch
cp_stroop,A,50,52,mov,left,incongruent,Incongruent,right,Switch
cp_stroop,A,50,53,mov,right,congruent,Incongruent,right,Repeat
cp_stroop,A,50,54,mov,right,incongruent,Congruent,left,Switch
cp_stroop,A,50,55,mov,left,congruent,Incongruent,left,Repeat
cp_stroop,A,50,56,mov,right,incongruent,Congruent,right,Switch
cp_stroop,A,50,57,mov,right,incongruent,Incongruent,right,Repeat
cp_stroop,A,50,58,mov,right,incongruent,Incongruent,right,Repeat
cp_stroop,A,50,59,mov,left,incongruent,Incongruent,left,Switch
cp_stroop,A,50,60,mov,left,congruent,Incongruent,left,Repeat
cp_stroop,A,50,61,mov,right,congruent,Congruent,right,Switch
cp_stroop,A,50,62,mov,left,incongruent,Congruent,right,Repeat
cp_stroop,A,50,63,mov,right,congruent,Incongruent,left,Switch
cp_stroop,A,50,64,mov,left,incongruent,Congruent,left,Repeat
cp_stroop,A,50,65,mov,right,incongruent,Incongruent,left,Repeat
cp_stroop,A,50,66,mov,left,incongruent,Incongruent,right,Switch
cp_stroop,A,50,67,mov,right,congruent,Incongruent,left,Switch
cp_stroop,A,50,68,mov,right,incongruent,Congruent,left,Repeat
cp_stroop,A,50,69,mov,left,congruent,Incongruent,left,Repeat
cp_stroop,A,50,70,mov,right,incongruent,Congruent,left,Repeat
cp_stroop,A,50,71,mov,right,congruent,Incongruent,right,Switch
cp_stroop,A,50,72,mov,right,incongruent,Congruent,left,Switch
cp_stroop,A,50,73,mov,left,incongruent,Incongruent,left,Repeat
cp_stroop,A,50,74,mov,left,congruent,Incongruent,left,Repeat
cp_stroop,A,50,75,mov,left,incongruent,Congruent,right,Switch
cp_stroop,A,50,76,mov,right,congruent,Incongruent,left,Switch
cp_stroop,A,50,77,mov,left,congruent,Congruent,right,Switch
cp_stroop,A,50,78,mov,left,congruent,Congruent,right,Repeat
cp_stroop,A,50,79,mov,left,congruent,Congruent,left,Switch
cp_stroop,A,50,80,mov,right,incongruent,Congruent,left,Repeat
cp_stroop,A,50,81,mov,right,incongruent,Incongruent,left,Repeat
cp_stroop,A,50,82,mov,right,incongruent,Incongruent,right,Switch
cp_stroop,A,50,83,mov,left,congruent,Incongruent,right,Repeat
cp_stroop,A,50,84,mov,right,congruent,Congruent,right,Repeat
cp_stroop,A,50,85,mov,right,incongruent,Congruent,right,Repeat
cp_stroop,A,50,86,mov,left,incongruent,Incongruent,left,Switch
cp_stroop,A,50,87,mov,right,congruent,Incongruent,right,Switch
cp_stroop,A,50,88,mov,right,incongruent,Congruent,right,Repeat
cp_stroop,A,50,89,mov,right,incongruent,Incongruent,right,Repeat
cp_stroop,A,50,90,mov,left,congruent,Incongruent,left,Switch
cp_stroop,A,50,91,mov,right,incongruent,Congruent,right,Switch
cp_stroop,A,50,92,mov,left,incongruent,Incongruent,right,Repeat
cp_stroop,A,50,93,mov,left,incongruent,Incongruent,left,Switch
cp_stroop,A,50,94,mov,left,incongruent,Incongruent,right,Switch
cp_stroop,A,50,95,mov,right,congruent,Incongruent,left,Switch
