block_id,condition,sequence_id,trial_index,task,hand,congruency,prev_congruency,target_dir,response_transition
cp_stroop,B,40,0,or,left,congruent,First,left,First
cp_stroop,B,40,1,or,right,incongruent,Congruent,left,Repeat
cp_stroop,B,40,2,or,left,incongruent,Incongruent,right,Switch
cp_stroop,B,40,3,or,right,incongruent,Incongruent,left,Switch
cp_stroop,B,40,4,or,right,incongruent,Incongruent,right,Switch
cp_stroop,B,40,5,or,left,congruent,Incongruent,right,Repeat
cp_stroop,B,40,6,or,left,congruent,Congruent,right,Repeat
cp_stroop,B,40,7,or,right,incongruent,Congruent,left,Switch
cp_stroop,B,40,8,or,left,congruent,Incongruent,right,Switch
cp_stroop,B,40,9,or,right,incongruent,Congruent,left,Switch
cp_stroop,B,40,10,or,right,incongruent,Incongruent,left,Repeat
cp_stroop,B,40,11,or,right,congruent,Incongruent,left,Repeat
cp_stroop,B,40,12,or,left,congruent,Congruent,right,Switch
cp_stroop,B,40,13,or,right,incongruent,Congruent,right,Repeat
cp_stroop,B,40,14,or,right,incongruent,Incongruent,left,Switch
cp_stroop,B,40,15,or,left,incongruent,Incongruent,left,Repeat
cp_stroop,B,40,16,or,right,congruent,Incongruent,left,Repeat
cp_stroop,B,40,17,or,right,congruent,Congruent,right,Switch
cp_stroop,B,40,18,or,left,congruent,Congruent,right,Repeat
cp_stroop,B,40,19,or,left,incongruent,Congruent,right,Repeat
cp_stroop,B,40,20,or,right,incongruent,Incongruent,right,Repeat
cp_stroop,B,40,21,or,right,incongruent,Incongruent,left,Switch
cp_stroop,B,40,22,or,left,congruent,Incongruent,right,Switch
cp_stroop,B,40,23,or,right,incongruent,Congruent,left,Switch
cp_stroop,B,40,24,or,left,incongruent,Incongruent,left,Repeat
cp_stroop,B,40,25,or,right,incongruent,Incongruent,left,Repeat
cp_stroop,B,40,26,or,right,incongruent,Incongruent,left,Repeat
cp_stroop,B,40,27,or,left,incongruent,Incongruent,right,Switch
cp_stroop,B,40,28,or,right,congruent,Incongruent,right,Repeat
cp_stroop,B,40,29,or,left,incongruent,Congruent,left,Switch
cp_stroop,B,40,30,or,right,congruent,Incongruent,right,Switch
cp_stroop,B,40,31,or,left,incongruent,Congruent,right,Repeat
cp_stroop,B,40,32,or,left,congruent,Incongruent,left,Switch
cp_stroop,B,40,33,or,right,congruent,Congruent,left,Repeat
cp_stroop,B,40,34,or,left,congruent,Congruent,right,Switch
cp_stroop,B,40,35,or,left,incongruent,Congruent,left,Switch
cp_stroop,B,40,36,or,right,incongruent,Incongruent,left,Repeat
cp_stroop,B,40,37,or,right,congruent,Incongruent,left,Repeat
cp_stroop,B,40,38,or,left,congruent,Congruent,left,Repeat
cp_stroop,B,40,39,or,right,congruent,Congruent,right,Switch
cp_stroop,B,40,40,or,right,congruent,Congruent,right,Repeat
cp_stroop,B,40,41,or,right,incongruent,Congruent,right,Repeat
cp_stroop,B,40,42,or,left,congruent,Incongruent,right,Repeat
cp_stroop,B,40,43,or,right,incongruent,Congruent,left,Switch
cp_stroop,B,40,44,or,right,congruent,Incongruent,right,Switch
cp_stroop,B,40,45,or,right,congruent,Congruent,right,Repeat
cp_stroop,B,40,46,or,left,congruent,Congruent,left,Switch
cp_stroop,B,40,47,or,right,incongruent,Congruent,right,Switch
cp_stroop,B,40,48,or,left,incongruent,Incongruent,left,Switch
cp_stroop,B,40,49,or,right,congruent,Incongruent,left,Repeat
cp_stroop,B,40,50,or,left,incongruent,Congruent,left,Repeat
cp_stroop,B,40,51,or,left,incongruent,Incongruent,right,Switch
cp_stroop,B,40,52,or,left,congruent,Incongruent,left,Switch
cp_stroop,B,40,53,or,right,congruent,Congruent,left,Repeat
cp_stroop,B,40,54,or,right,congruent,Congruent,right,Switch
cp_stroop,B,40,55,or,right,incongruent,Congruent,right,Repeat
cp_stroop,B,40,56,or,left,congruent,Incongruent,left,Switch
cp_stroop,B,40,57,or,right,incongruent,Congruent,right,Switch
cp_stroop,B,40,58,or,left,incongruent,Incongruent,right,Repeat
cp_stroop,B,40,59,or,left,congruent,Incongruent,left,Switch
cp_stroop,B,40,60,or,right,congruent,Congruent,right,Switch
cp_stroop,B,40,61,or,left,incongruent,Congruent,right,Repeat
cp_stroop,B,40,62,or,left,incongruent,Incongruent,left,Switch
cp_stroop,B,40,63,or,left,incongruent,Incongruent,left,Repeat
cp_stroop,B,40,64,or,right,congruent,Incongruent,right,Switch
cp_stroop,B,40,65,or,left,incongruent,Congruent,left,Switch
cp_stroop,B,40,66,or,left,incongruent,Incongruent,right,Switch
cp_stroop,B,40,67,or,left,incongruent,Incongruent,right,Repeat
cp_stroop,B,40,68,or,right,congruent,Incongruent,right,Repeat
cp_stroop,B,40,69,or,left,congruent,Congruent,left,Switch
cp_stroop,B,40,70,or,right,incongruent,Congruent,left,Repeat
cp_stroop,B,40,71,or,left,congruent,Incongruent,left,Repeat
cp_stroop,B,40,72,or,left,congruent,Congruent,left,Repeat
cp_stroop,B,40,73,or,left,incongruent,Congruent,right,Switch
cp_stroop,B,40,74,or,right,incongruent,Incongruent,left,Switch
cp_stroop,B,40,75,or,right,congruent,Incongruent,left,Repeat
cp_stroop,B,40,76,or,left,congruent,Congruent,right,Switch
cp_stroop,B,40,77,or,left,congruent,Congruent,right,Repeat
cp_stroop,B,40,78,or,left,congruent,Congruent,left,Switch
