block_id,condition,sequence_id,trial_index,task,hand,task_transition,hand_transition,response_transition,congruency,target_coh_level,target_dir
cp_taskswitch,B,37,0,mov,left,First,First,First,congruent,easy,right
cp_taskswitch,B,37,1,mov,right,Repeat,Switch,Repeat,incongruent,hard,right
cp_taskswitch,B,37,2,or,right,Switch,Repeat,Switch,congruent,easy,left
cp_taskswitch,B,37,3,or,right,Repeat,Repeat,Repeat,incongruent,easy,left
cp_taskswitch,B,37,4,or,left,Repeat,Switch,Repeat,congruent,hard,left
cp_taskswitch,B,37,5,mov,right,Switch,Switch,Repeat,incongruent,easy,left
cp_taskswitch,B,37,6,mov,right,Repeat,Repeat,Switch,congruent,easy,right
cp_taskswitch,B,37,7,mov,right,Repeat,Repeat,Repeat,incongruent,hard,right
cp_taskswitch,B,37,8,or,left,Switch,Switch,Repeat,congruent,hard,right
cp_taskswitch,B,37,9,mov,left,Switch,Repeat,Repeat,congruent,hard,right
cp_taskswitch,B,37,10,or,left,Switch,Repeat,Repeat,congruent,hard,right
cp_taskswitch,B,37,11,or,right,Repeat,Switch,Switch,incongruent,hard,left
cp_taskswitch,B,37,12,or,left,Repeat,Switch,Repeat,congruent,easy,left
cp_taskswitch,B,37,13,mov,left,Switch,Repeat,Switch,congruent,hard,right
cp_taskswitch,B,37,14,or,right,Switch,Switch,Repeat,congruent,easy,right
cp_taskswitch,B,37,15,mov,right,Switch,Repeat,Repeat,congruent,easy,right
cp_taskswitch,B,37,16,mov,right,Repeat,Repeat,Repeat,incongruent,hard,right
cp_taskswitch,B,37,17,or,left,Switch,Switch,Repeat,incongruent,easy,right
cp_taskswitch,B,37,18,mov,left,Switch,Repeat,Repeat,incongruent,hard,right
cp_taskswitch,B,37,19,or,right,Switch,Switch,Switch,incongruent,hard,left
cp_taskswitch,B,37,20,or,right,Repeat,Repeat,Switch,incongruent,hard,right
cp_taskswitch,B,37,21,or,left,Repeat,Switch,Switch,congruent,hard,left
cp_taskswitch,B,37,22,mov,left,Switch,Repeat,Repeat,incongruent,easy,left
cp_taskswitch,B,37,23,or,left,Switch,Repeat,Repeat,incongruent,hard,left
