block_id,condition,sequence_id,trial_index,task,hand,soa_level,congruency,prev_cross_congruency,target_dir
cp_prp,A,36,0,mov,left,100,incongruent,First,left
cp_prp,A,36,1,mov,left,300,incongruent,Incongruent,right
cp_prp,A,36,2,mov,left,600,incongruent,Incongruent,right
cp_prp,A,36,3,mov,left,600,congruent,Incongruent,left
cp_prp,A,36,4,mov,left,100,incongruent,Congruent,right
cp_prp,A,36,5,mov,left,600,congruent,Incongruent,right
cp_prp,A,36,6,mov,left,100,congruent,Congruent,right
cp_prp,A,36,7,mov,left,100,incongruent,Congruent,left
cp_prp,A,36,8,mov,left,300,congruent,Incongruent,left
cp_prp,A,36,9,mov,left,100,incongruent,Congruent,left
cp_prp,A,36,10,mov,left,300,congruent,Incongruent,right
cp_prp,A,36,11,mov,left,300,congruent,Congruent,right
cp_prp,A,36,12,mov,left,300,incongruent,Congruent,left
cp_prp,A,36,13,mov,left,300,incongruent,Incongruent,left
cp_prp,A,36,14,mov,left,600,incongruent,Incongruent,left
cp_prp,A,36,15,mov,left,600,incongruent,Incongruent,right
cp_prp,A,36,16,mov,left,100,congruent,Incongruent,left
cp_prp,A,36,17,mov,left,300,congruent,Congruent,left
cp_prp,A,36,18,mov,left,300,incongruent,Congruent,left
cp_prp,A,36,19,mov,left,600,congruent,Incongruent,left
cp_prp,A,36,20,mov,left,600,congruent,Congruent,left
cp_prp,A,36,21,mov,left,100,congruent,Congruent,left
cp_prp,A,36,22,mov,left,600,congruent,Congruent,left
cp_prp,A,36,23,mov,left,300,congruent,Congruent,right
cp_prp,A,36,24,mov,left,600,incongruent,Congruent,right
cp_prp,A,36,25,mov,left,100,congruent,Incongruent,left
cp_prp,A,36,26,mov,left,300,incongruent,Congruent,right
cp_prp,A,36,27,mov,left,300,congruent,Incongruent,left
cp_prp,A,36,28,mov,left,600,congruent,Congruent,right
cp_prp,A,36,29,mov,left,300,incongruent,Congruent,right
cp_prp,A,36,30,mov,left,600,incongruent,Incongruent,left
cp_prp,A,36,31,mov,left,600,congruent,Incongruent,left
cp_prp,A,36,32,mov,left,300,congruent,Congruent,left
cp_prp,A,36,33,mov,left,300,congruent,Congruent,left
cp_prp,A,36,34,mov,left,600,congruent,Congruent,left
cp_prp,A,36,35,mov,left,300,congruent,Congruent,right
cp_prp,A,36,36,mov,left,300,incongruent,Congruent,left
cp_prp,A,36,37,mov,left,300,congruent,Incongruent,right
cp_prp,A,36,38,mov,left,600,incongruent,Congruent,right
cp_prp,A,36,39,mov,left,600,incongruent,Incongruent,right
cp_prp,A,36,40,mov,left,100,incongruent,Incongruent,left
cp_prp,A,36,41,mov,left,100,incongruent,Incongruent,left
cp_prp,A,36,42,mov,left,100,congruent,Incongruent,right
cp_prp,A,36,43,mov,left,300,incongruent,Congruent,right
cp_prp,A,36,44,mov,left,600,incongruent,Incongruent,right
cp_prp,A,36,45,mov,left,300,incongruent,Incongruent,left
cp_prp,A,36,46,mov,left,600,congruent,Incongruent,right
cp_prp,A,36,47,mov,left,100,congruent,Congruent,right
cp_prp,A,36,48,mov,left,300,congruent,Congruent,left
cp_prp,A,36,49,mov,left,100,congruent,Congruent,right
