block_id,condition,sequence_id,trial_index,task,hand,congruency,prev_congruency,target_dir,response_transition
cp_stroop,B,4,0,or,left,congruent,First,left,First
cp_stroop,B,4,1,or,left,incongruent,Congruent,left,Repeat
cp_stroop,B,4,2,or,left,congruent,Incongruent,left,Repeat
cp_stroop,B,4,3,or,right,congruent,Congruent,right,Switch
cp_stroop,B,4,4,or,right,incongruent,Congruent,right,Repeat
cp_stroop,B,4,5,or,right,incongruent,Incongruent,left,Switch
cp_stroop,B,4,6,or,left,incongruent,Incongruent,left,Repeat
cp_stroop,B,4,7,or,left,congruent,Incongruent,right,Switch
cp_stroop,B,4,8,or,right,congruent,Congruent,left,Switch
cp_stroop,B,4,9,or,left,congruent,Congruent,left,Repeat
cp_stroop,B,4,10,or,right,congruent,Congruent,left,Repeat
cp_stroop,B,4,11,or,left,congruent,Congruent,right,Switch
cp_stroop,B,4,12,or,left,incongruent,Congruent,right,Repeat
cp_stroop,B,4,13,or,right,incongruent,Incongruent,right,Repeat
cp_stroop,B,4,14,or,left,congruent,Incongruent,left,Switch
cp_stroop,B,4,15,or,left,incongruent,Congruent,right,Switch
cp_stroop,B,4,16,or,right,congruent,Incongruent,left,Switch
cp_stroop,B,4,17,or,left,congruent,Congruent,left,Repeat
cp_stroop,B,4,18,or,right,incongruent,Congruent,right,Switch
cp_stroop,B,4,19,or,left,incongruent,Incongruent,left,Switch
cp_stroop,B,4,20,or,right,incongruent,Incongruent,right,Switch
cp_stroop,B,4,21,or,left,incongruent,Incongruent,right,Repeat
cp_stroop,B,4,22,or,left,congruent,Incongruent,right,Repeat
cp_stroop,B,4,23,or,right,incongruent,Congruent,left,Switch
cp_stroop,B,4,24,or,left,congruent,Incongruent,right,Switch
cp_stroop,B,4,25,or,right,congruent,Congruent,right,Repeat
cp_stroop,B,4,26,or,left,congruent,Congruent,right,Repeat
cp_stroop,B,4,27,or,right,incongruent,Congruent,right,Repeat
cp_stroop,B,4,28,or,right,incongruent,Incongruent,left,Switch
cp_stroop,B,4,29,or,right,incongruent,Incongruent,left,Repeat
cp_stroop,B,4,30,or,left,incongruent,Incongruent,right,Switch
cp_stroop,B,4,31,or,right,congruent,Incongruent,right,Repeat
cp_stroop,B,4,32,or,left,incongruent,Congruent,right,Repeat
cp_stroop,B,4,33,or,left,congruent,Incongruent,right,Repeat
cp_stroop,B,4,34,or,right,incongruent,Congruent,left,Switch
cp_stroop,B,4,35,or,right,incongruent,Incongruent,right,Switch
cp_stroop,B,4,36,or,right,congruent,Incongruent,right,Repeat
cp_stroop,B,4,37,or,left,incongruent,Congruent,left,Switch
cp_stroop,B,4,38,or,left,incongruent,Incongruent,left,Repeat
cp_stroop,B,4,39,or,right,congruent,Incongruent,right,Switch
cp_stroop,B,4,40,or,right,congruent,Congruent,left,Switch
cp_stroop,B,4,41,or,right,incongruent,Congruent,left,Repeat
cp_stroop,B,4,42,or,left,congruent,Incongruent,right,Switch
cp_stroop,B,4,43,or,left,incongruent,Congruent,right,Repeat
cp_stroop,B,4,44,or,left,congruent,Incongruent,left,Switch
cp_stroop,B,4,45,or,right,incongruent,Congruent,left,Repeat
cp_stroop,B,4,46,or,right,congruent,Incongruent,left,Repeat
cp_stroop,B,4,47,or,left,incongruent,Congruent,right,Switch
cp_stroop,B,4,48,or,right,congruent,Incongruent,left,Switch
cp_stroop,B,4,49,or,left,congruent,Congruent,left,Repeat
cp_stroop,B,4,50,or,left,incongruent,Congruent,right,Switch
cp_stroop,B,4,51,or,right,congruent,Incongruent,right,Repeat
cp_stroop,B,4,52,or,left,congruent,Congruent,left,Switch
cp_stroop,B,4,53,or,left,incongruent,Congruent,right,Switch
cp_stroop,B,4,54,or,left,incongruent,Incongruent,left,Switch
cp_stroop,B,4,55,or,right,congruent,Incongruent,left,Repeat
cp_stroop,B,4,56,or,left,congruent,Congruent,left,Repeat
cp_stroop,B,4,57,or,right,congruent,Congruent,right,Switch
cp_stroop,B,4,58,or,right,congruent,Congruent,right,Repeat
cp_stroop,B,4,59,or,left,incongruent,Congruent,left,Switch
