block_id,condition,sequence_id,trial_index,task,hand,task_transition,hand_transition,response_transition,congruency,target_coh_level,target_dir
cp_taskswitch,B,35,0,mov,right,First,First,First,incongruent,easy,left
cp_taskswitch,B,35,1,mov,left,Repeat,Switch,Switch,incongruent,easy,right
cp_taskswitch,B,35,2,mov,left,Repeat,Repeat,Repeat,incongruent,hard,right
cp_taskswitch,B,35,3,or,left,Switch,Repeat,Repeat,incongruent,hard,right
cp_taskswitch,B,35,4,or,right,Repeat,Switch,Switch,incongruent,easy,left
cp_taskswitch,B,35,5,mov,left,Switch,Switch,Repeat,incongruent,easy,left
cp_taskswitch,B,35,6,mov,left,Repeat,Repeat,Switch,incongruent,easy,right
cp_taskswitch,B,35,7,mov,right,Repeat,Switch,Switch,congruent,easy,left
cp_taskswitch,B,35,8,or,right,Switch,Repeat,Repeat,incongruent,hard,left
cp_taskswitch,B,35,9,mov,left,Switch,Switch,Repeat,incongruent,easy,left
cp_taskswitch,B,35,10,mov,right,Repeat,Switch,Repeat,congruent,easy,left
cp_taskswitch,B,35,11,or,right,Switch,Repeat,Repeat,congruent,hard,left
cp_taskswitch,B,35,12,or,left,Repeat,Switch,Switch,incongruent,easy,right
cp_taskswitch,B,35,13,mov,left,Switch,Repeat,Switch,congruent,easy,left
cp_taskswitch,B,35,14,mov,right,Repeat,Switch,Switch,incongruent,hard,right
cp_taskswitch,B,35,15,mov,right,Repeat,Repeat,Repeat,congruent,hard,right
cp_taskswitch,B,35,16,or,right,Switch,Repeat,Repeat,congruent,hard,right
cp_taskswitch,B,35,17,or,left,Repeat,Switch,Switch,congruent,easy,left
cp_taskswitch,B,35,18,or,left,Repeat,Repeat,Repeat,congruent,easy,left
cp_taskswitch,B,35,19,mov,left,Switch,Repeat,Repeat,incongruent,hard,left
cp_taskswitch,B,35,20,or,right,Switch,Switch,Switch,congruent,hard,right
cp_taskswitch,B,35,21,mov,right,Switch,Repeat,Repeat,congruent,easy,right
cp_taskswitch,B,35,22,mov,left,Repeat,Switch,Repeat,incongruent,hard,right
cp_taskswitch,B,35,23,or,left,Switch,Repeat,Switch,congruent,easy,left
cp_taskswitch,B,35,24,mov,right,Switch,Switch,Switch,incongruent,easy,right
cp_taskswitch,B,35,25,mov,left,Repeat,Switch,Repeat,congruent,easy,right
cp_taskswitch,B,35,26,mov,left,Repeat,Repeat,Repeat,congruent,easy,right
cp_taskswitch,B,35,27,or,right,Switch,Switch,Repeat,congruent,easy,right
cp_taskswitch,B,35,28,or,right,Repeat,Repeat,Switch,congruent,hard,left
cp_taskswitch,B,35,29,mov,left,Switch,Switch,Repeat,congruent,hard,left
cp_taskswitch,B,35,30,mov,right,Repeat,Switch,Switch,congruent,hard,right
cp_taskswitch,B,35,31,or,right,Switch,Repeat,Switch,incongruent,easy,left
cp_taskswitch,B,35,32,mov,left,Switch,Switch,Switch,incongruent,hard,right
cp_taskswitch,B,35,33,or,right,Switch,Switch,Repeat,congruent,easy,right
cp_taskswitch,B,35,34,mov,left,Switch,Switch,Switch,congruent,easy,left
cp_taskswitch,B,35,35,mov,left,Repeat,Repeat,Repeat,incongruent,hard,left
cp_taskswitch,B,35,36,mov,right,Repeat,Switch,Repeat,incongruent,easy,left
cp_taskswitch,B,35,37,or,right,Switch,Repeat,Repeat,incongruent,easy,left
cp_taskswitch,B,35,38,or,right,Repeat,Repeat,Repeat,congruent,easy,left
cp_taskswitch,B,35,39,mov,left,Switch,Switch,Repeat,congruent,hard,left
cp_taskswitch,B,35,40,or,left,Switch,Repeat,Repeat,incongruent,easy,left
cp_taskswitch,B,35,41,or,left,Repeat,Repeat,Repeat,incongruent,easy,left
cp_taskswitch,B,35,42,mov,right,Switch,Switch,Repeat,incongruent,hard,left
cp_taskswitch,B,35,43,or,right,Switch,Repeat,Switch,incongruent,hard,right
cp_taskswitch,B,35,44,or,right,Repeat,Repeat,Switch,congruent,easy,left
cp_taskswitch,B,35,45,or,left,Repeat,Switch,Repeat,congruent,hard,left
cp_taskswitch,B,35,46,mov,left,Switch,Repeat,Switch,incongruent,easy,right
cp_taskswitch,B,35,47,mov,right,Repeat,Switch,Repeat,incongruent,easy,right
cp_taskswitch,B,35,48,or,right,Switch,Repeat,Switch,congruent,easy,left
cp_taskswitch,B,35,49,mov,left,Switch,Switch,Switch,congruent,hard,right
cp_taskswitch,B,35,50,mov,left,Repeat,Repeat,Switch,incongruent,hard,left
cp_taskswitch,B,35,51,or,right,Switch,Switch,Switch,incongruent,hard,right
cp_taskswitch,B,35,52,or,left,Repeat,Switch,Repeat,incongruent,easy,right
cp_taskswitch,B,35,53,mov,left,Switch,Repeat,Switch,incongruent,easy,left
cp_taskswitch,B,35,54,or,left,Switch,Repeat,Repeat,incongruent,easy,left
cp_taskswitch,B,35,55,or,right,Repeat,Switch,Repeat,incongruent,hard,left
cp_taskswitch,B,35,56,mov,right,Switch,Repeat,Switch,congruent,hard,right
cp_taskswitch,B,35,57,mov,right,Repeat,Repeat,Switch,incongruent,easy,left
cp_taskswitch,B,35,58,or,left,Switch,Switch,Switch,congruent,hard,right
cp_taskswitch,B,35,59,or,left,Repeat,Repeat,Switch,congruent,easy,left
cp_taskswitch,B,35,60,or,left,Repeat,Repeat,Switch,congruent,hard,right
cp_taskswitch,B,35,61,mov,right,Switch,Switch,Switch,congruent,easy,left
cp_taskswitch,B,35,62,mov,right,Repeat,Repeat,Repeat,incongruent,hard,left
cp_taskswitch,B,35,63,mov,left,Repeat,Switch,Repeat,incongruent,hard,left
cp_taskswitch,B,35,64,or,left,Switch,Repeat,Switch,congruent,hard,right
cp_taskswitch,B,35,65,mov,right,Switch,Switch,Repeat,congruent,easy,right
