block_id,condition,sequence_id,trial_index,task,hand,congruency,prev_congruency,target_dir,response_transition
cp_stroop,B,45,0,or,right,incongruent,First,left,First
cp_stroop,B,45,1,or,left,incongruent,Incongruent,left,Repeat
cp_stroop,B,45,2,or,left,congruent,Incongruent,left,Repeat
cp_stroop,B,45,3,or,left,incongruent,Congruent,left,Repeat
cp_stroop,B,45,4,or,right,congruent,Incongruent,right,Switch
cp_stroop,B,45,5,or,left,incongruent,Congruent,left,Switch
cp_stroop,B,45,6,or,right,incongruent,Incongruent,right,Switch
cp_stroop,B,45,7,or,right,incongruent,Incongruent,right,Repeat
cp_stroop,B,45,8,or,left,incongruent,Incongruent,left,Switch
cp_stroop,B,45,9,or,right,incongruent,Incongruent,left,Repeat
cp_stroop,B,45,10,or,left,congruent,Incongruent,left,Repeat
cp_stroop,B,45,11,or,left,congruent,Congruent,left,Repeat
cp_stroop,B,45,12,or,right,congruent,Congruent,right,Switch
cp_stroop,B,45,13,or,left,incongruent,Congruent,right,Repeat
cp_stroop,B,45,14,or,right,incongruent,Incongruent,left,Switch
cp_stroop,B,45,15,or,left,incongruent,Incongruent,left,Repeat
cp_stroop,B,45,16,or,left,incongruent,Incongruent,right,Switch
cp_stroop,B,45,17,or,left,congruent,Incongruent,left,Switch
cp_stroop,B,45,18,or,right,congruent,Congruent,left,Repeat
cp_stroop,B,45,19,or,right,congruent,Congruent,right,Switch
cp_stroop,B,45,20,or,left,congruent,Congruent,right,Repeat
cp_stroop,B,45,21,or,left,incongruent,Congruent,right,Repeat
cp_stroop,B,45,22,or,left,incongruent,Incongruent,left,Switch
cp_stroop,B,45,23,or,right,incongruent,Incongruent,left,Repeat
cp_stroop,B,45,24,or,left,incongruent,Incongruent,right,Switch
cp_stroop,B,45,25,or,left,congruent,Incongruent,left,Switch
cp_stroop,B,45,26,or,right,incongruent,Congruent,left,Repeat
cp_stroop,B,45,27,or,right,congruent,Incongruent,right,Switch
cp_stroop,B,45,28,or,left,congruent,Congruent,right,Repeat
cp_stroop,B,45,29,or,right,incongruent,Congruent,left,Switch
cp_stroop,B,45,30,or,left,congruent,Incongruent,left,Repeat
cp_stroop,B,45,31,or,right,incongruent,Congruent,right,Switch
cp_stroop,B,45,32,or,right,congruent,Incongruent,right,Repeat
cp_stroop,B,45,33,or,right,congruent,Congruent,left,Switch
cp_stroop,B,45,34,or,left,congruent,Congruent,left,Repeat
cp_stroop,B,45,35,or,right,incongruent,Congruent,right,Switch
cp_stroop,B,45,36,or,right,congruent,Incongruent,left,Switch
cp_stroop,B,45,37,or,right,incongruent,Congruent,left,Repeat
cp_stroop,B,45,38,or,left,congruent,Incongruent,left,Repeat
cp_stroop,B,45,39,or,left,incongruent,Congruent,right,Switch
cp_stroop,B,45,40,or,right,incongruent,Incongruent,left,Switch
cp_stroop,B,45,41,or,right,congruent,Incongruent,left,Repeat
cp_stroop,B,45,42,or,left,congruent,Congruent,right,Switch
cp_stroop,B,45,43,or,right,incongruent,Congruent,right,Repeat
cp_stroop,B,45,44,or,right,congruent,Incongruent,left,Switch
cp_stroop,B,45,45,or,right,incongruent,Congruent,right,Switch
cp_stroop,B,45,46,or,left,congruent,Incongruent,right,Repeat
cp_stroop,B,45,47,or,right,incongruent,Congruent,left,Switch
cp_stroop,B,45,48,or,left,incongruent,Incongruent,right,Switch
cp_stroop,B,45,49,or,left,incongruent,Incongruent,right,Repeat
cp_stroop,B,45,50,or,right,congruent,Incongruent,left,Switch
