block_id,condition,sequence_id,trial_index,task,hand,soa_level,congruency,prev_cross_congruency,target_dir
cp_prp,A,4,0,mov,left,600,congruent,First,right
cp_prp,A,4,1,mov,left,300,congruent,Congruent,left
cp_prp,A,4,2,mov,left,100,congruent,Congruent,right
cp_prp,A,4,3,mov,left,100,incongruent,Congruent,left
cp_prp,A,4,4,mov,left,600,congruent,Incongruent,left
cp_prp,A,4,5,mov,left,300,incongruent,Congruent,left
cp_prp,A,4,6,mov,left,300,incongruent,Incongruent,right
cp_prp,A,4,7,mov,left,100,incongruent,Incongruent,left
cp_prp,A,4,8,mov,left,100,incongruent,Incongruent,right
cp_prp,A,4,9,mov,left,300,congruent,Incongruent,right
cp_prp,A,4,10,mov,left,100,congruent,Congruent,right
cp_prp,A,4,11,mov,left,100,incongruent,Congruent,right
cp_prp,A,4,12,mov,left,300,incongruent,Incongruent,left
cp_prp,A,4,13,mov,left,600,incongruent,Incongruent,right
cp_prp,A,4,14,mov,left,300,incongruent,Incongruent,left
cp_prp,A,4,15,mov,left,600,congruent,Incongruent,right
cp_prp,A,4,16,mov,left,300,incongruent,Congruent,right
cp_prp,A,4,17,mov,left,600,incongruent,Incongruent,left
cp_prp,A,4,18,mov,left,300,congruent,Incongruent,left
cp_prp,A,4,19,mov,left,600,congruent,Congruent,left
cp_prp,A,4,20,mov,left,600,congruent,Congruent,right
cp_prp,A,4,21,mov,left,300,incongruent,Congruent,left
cp_prp,A,4,22,mov,left,100,incongruent,Incongruent,right
cp_prp,A,4,23,mov,left,100,incongruent,Incongruent,left
cp_prp,A,4,24,mov,left,600,incongruent,Incongruent,right
cp_prp,A,4,25,mov,left,300,congruent,Incongruent,right
cp_prp,A,4,26,mov,left,300,congruent,Congruent,right
cp_prp,A,4,27,mov,left,100,incongruent,Congruent,left
cp_prp,A,4,28,mov,left,100,congruent,Incongruent,left
cp_prp,A,4,29,mov,left,600,incongruent,Congruent,left
cp_prp,A,4,30,mov,left,100,incongruent,Incongruent,right
cp_prp,A,4,31,mov,left,100,congruent,Incongruent,left
cp_prp,A,4,32,mov,left,600,incongruent,Congruent,right
cp_prp,A,4,33,mov,left,100,congruent,Incongruent,left
cp_prp,A,4,34,mov,left,100,congruent,Congruent,right
cp_prp,A,4,35,mov,left,600,congruent,Congruent,left
cp_prp,A,4,36,mov,left,600,congruent,Congruent,right
cp_prp,A,4,37,mov,left,300,congruent,Congruent,left
cp_prp,A,4,38,mov,left,100,congruent,Congruent,left
cp_prp,A,4,39,mov,left,300,congruent,Congruent,right
cp_prp,A,4,40,mov,left,100,incongruent,Congruent,left
cp_prp,A,4,41,mov,left,300,congruent,Incongruent,right
cp_prp,A,4,42,mov,left,300,incongruent,Congruent,right
cp_prp,A,4,43,mov,left,300,incongruent,Incongruent,right
cp_prp,A,4,44,mov,left,300,incongruent,Incongruent,left
cp_prp,A,4,45,mov,left,300,congruent,Incongruent,left
cp_prp,A,4,46,mov,left,600,congruent,Congruent,right
cp_prp,A,4,47,mov,left,600,incongruent,Congruent,right
cp_prp,A,4,48,mov,left,600,incongruent,Incongruent,left
cp_prp,A,4,49,mov,left,600,congruent,Incongruent,left
cp_prp,A,4,50,mov,left,300,incongruent,Congruent,left
cp_prp,A,4,51,mov,left,600,incongruent,Incongruent,left
cp_prp,A,4,52,mov,left,600,incongruent,Incongruent,left
cp_prp,A,4,53,mov,left,600,congruent,Incongruent,right
cp_prp,A,4,54,mov,left,100,congruent,Congruent,left
cp_prp,A,4,55,mov,left,300,congruent,Congruent,right
cp_prp,A,4,56,mov,left,100,incongruent,Congruent,left
cp_prp,A,4,57,mov,left,300,congruent,Incongruent,right
cp_prp,A,4,58,mov,left,300,congruent,Congruent,right
cp_prp,A,4,59,mov,left,600,congruent,Congruent,left
cp_prp,A,4,60,mov,left,600,incongruent,Congruent,left
cp_prp,A,4,61,mov,left,100,congruent,Incongruent,right
cp_prp,A,4,62,mov,left,100,incongruent,Congruent,right
cp_prp,A,4,63,mov,left,300,congruent,Incongruent,left
cp_prp,A,4,64,mov,left,600,incongruent,Congruent,right
cp_prp,A,4,65,mov,left,300,incongruent,Incongruent,right
cp_prp,A,4,66,mov,left,600,incongruent,Incongruent,right
cp_prp,A,4,67,mov,left,600,congruent,Incongruent,right
cp_prp,A,4,68,mov,left,600,incongruent,Congruent,left
cp_prp,A,4,69,mov,left,300,congruent,Incongruent,left
cp_prp,A,4,70,mov,left,100,incongruent,Congruent,right
cp_prp,A,4,71,mov,left,100,incongruent,Incongruent,left
cp_prp,A,4,72,mov,left,600,congruent,Incongruent,left
cp_prp,A,4,73,mov,left,300,congruent,Congruent,left
cp_prp,A,4,74,mov,left,100,congruent,Congruent,right
cp_prp,A,4,75,mov,left,300,incongruent,Congruent,right
cp_prp,A,4,76,mov,left,300,incongruent,Incongruent,left
cp_prp,A,4,77,mov,left,100,congruent,Incongruent,right
cp_prp,A,4,78,mov,left,600,congruent,Congruent,right
cp_prp,A,4,79,mov,left,600,congruent,Congruent,left
cp_prp,A,4,80,mov,left,600,incongruent,Congruent,right
cp_prp,A,4,81,mov,left,600,congruent,Incongruent,left
cp_prp,A,4,82,mov,left,100,congruent,Congruent,left
cp_prp,A,4,83,mov,left,100,congruent,Congruent,left
cp_prp,A,4,84,mov,left,300,incongruent,Congruent,left
cp_prp,A,4,85,mov,left,600,congruent,Incongruent,right
cp_prp,A,4,86,mov,left,300,incongruent,Congruent,right
cp_prp,A,4,87,mov,left,100,incongruent,Incongruent,left
cp_prp,A,4,88,mov,left,100,congruent,Incongruent,right
cp_prp,A,4,89,mov,left,600,incongruent,Congruent,left
cp_prp,A,4,90,mov,left,100,incongruent,Incongruent,right
cp_prp,A,4,91,mov,left,300,incongruent,Incongruent,right
cp_prp,A,4,92,mov,left,100,congruent,Incongruent,left
cp_prp,A,4,93,mov,left,300,congruent,Congruent,left
cp_prp,A,4,94,mov,left,100,incongruent,Congruent,right
cp_prp,A,4,95,mov,left,600,incongruent,Incongruent,right
