block_id,condition,sequence_id,trial_index,task,hand,soa_level,congruency,prev_cross_congruency,target_dir
cp_prp,B,45,0,or,right,100,incongruent,First,left
cp_prp,B,45,1,or,right,100,congruent,Incongruent,left
cp_prp,B,45,2,or,right,100,congruent,Congruent,left
cp_prp,B,45,3,or,right,100,incongruent,Congruent,left
cp_prp,B,45,4,or,right,300,congruent,Incongruent,right
cp_prp,B,45,5,or,right,100,incongruent,Congruent,right
cp_prp,B,45,6,or,right,600,incongruent,Incongruent,left
cp_prp,B,45,7,or,right,100,incongruent,Incongruent,left
cp_prp,B,45,8,or,right,100,incongruent,Incongruent,right
cp_prp,B,45,9,or,right,100,incongruent,Incongruent,left
cp_prp,B,45,10,or,right,600,congruent,Incongruent,left
cp_prp,B,45,11,or,right,100,congruent,Congruent,right
cp_prp,B,45,12,or,right,600,incongruent,Congruent,left
cp_prp,B,45,13,or,right,600,congruent,Incongruent,right
cp_prp,B,45,14,or,right,300,incongruent,Congruent,left
cp_prp,B,45,15,or,right,600,incongruent,Incongruent,right
cp_prp,B,45,16,or,right,300,congruent,Incongruent,left
cp_prp,B,45,17,or,right,100,congruent,Congruent,right
cp_prp,B,45,18,or,right,100,congruent,Congruent,left
cp_prp,B,45,19,or,right,600,congruent,Congruent,left
cp_prp,B,45,20,or,right,300,congruent,Congruent,right
cp_prp,B,45,21,or,right,100,incongruent,Congruent,left
cp_prp,B,45,22,or,right,600,incongruent,Incongruent,left
cp_prp,B,45,23,or,right,100,congruent,Incongruent,right
cp_prp,B,45,24,or,right,600,congruent,Congruent,right
cp_prp,B,45,25,or,right,600,incongruent,Congruent,right
cp_prp,B,45,26,or,right,100,congruent,Incongruent,left
cp_prp,B,45,27,or,right,600,congruent,Congruent,right
cp_prp,B,45,28,or,right,600,congruent,Congruent,right
cp_prp,B,45,29,or,right,300,incongruent,Congruent,right
cp_prp,B,45,30,or,right,300,incongruent,Incongruent,right
cp_prp,B,45,31,or,right,300,incongruent,Incongruent,left
cp_prp,B,45,32,or,right,300,congruent,Incongruent,left
cp_prp,B,45,33,or,right,600,congruent,Congruent,left
cp_prp,B,45,34,or,right,100,congruent,Congruent,left
