block_id,condition,sequence_id,trial_index,task,hand,soa_level,congruency,prev_cross_congruency,target_dir
cp_prp,B,5,0,or,right,300,congruent,First,right
cp_prp,B,5,1,or,right,600,incongruent,Congruent,right
cp_prp,B,5,2,or,right,600,incongruent,Incongruent,left
cp_prp,B,5,3,or,right,300,incongruent,Incongruent,left
cp_prp,B,5,4,or,right,100,congruent,Incongruent,left
cp_prp,B,5,5,or,right,300,incongruent,Congruent,left
cp_prp,B,5,6,or,right,100,congruent,Incongruent,right
cp_prp,B,5,7,or,right,600,congruent,Congruent,right
cp_prp,B,5,8,or,right,300,incongruent,Congruent,right
cp_prp,B,5,9,or,right,300,incongruent,Incongruent,right
cp_prp,B,5,10,or,right,600,incongruent,Incongruent,right
cp_prp,B,5,11,or,right,300,incongruent,Incongruent,left
cp_prp,B,5,12,or,right,300,incongruent,Incongruent,left
cp_prp,B,5,13,or,right,300,congruent,Incongruent,left
cp_prp,B,5,14,or,right,100,incongruent,Congruent,right
cp_prp,B,5,15,or,right,300,incongruent,Incongruent,right
cp_prp,B,5,16,or,right,600,congruent,Incongruent,left
cp_prp,B,5,17,or,right,300,congruent,Congruent,right
cp_prp,B,5,18,or,right,300,congruent,Congruent,left
cp_prp,B,5,19,or,right,300,congruent,Congruent,left
cp_prp,B,5,20,or,right,100,incongruent,Congruent,left
cp_prp,B,5,21,or,right,100,congruent,Incongruent,right
cp_prp,B,5,22,or,right,100,incongruent,Congruent,right
cp_prp,B,5,23,or,right,100,incongruent,Incongruent,left
cp_prp,B,5,24,or,right,600,incongruent,Incongruent,right
cp_prp,B,5,25,or,right,300,congruent,Incongruent,left
cp_prp,B,5,26,or,right,600,incongruent,Congruent,left
cp_prp,B,5,27,or,right,300,incongruent,Incongruent,right
cp_prp,B,5,28,or,right,100,incongruent,Incongruent,right
cp_prp,B,5,29,or,right,600,congruent,Incongruent,right
cp_prp,B,5,30,or,right,600,congruent,Congruent,right
cp_prp,B,5,31,or,right,100,congruent,Congruent,left
cp_prp,B,5,32,or,right,100,incongruent,Congruent,right
cp_prp,B,5,33,or,right,100,incongruent,Incongruent,left
cp_prp,B,5,34,or,right,600,incongruent,Incongruent,left
cp_prp,B,5,35,or,right,600,incongruent,Incongruent,right
cp_prp,B,5,36,or,right,600,congruent,Incongruent,right
cp_prp,B,5,37,or,right,100,congruent,Congruent,right
cp_prp,B,5,38,or,right,100,congruent,Congruent,left
cp_prp,B,5,39,or,right,600,congruent,Congruent,right
cp_prp,B,5,40,or,right,600,congruent,Congruent,right
cp_prp,B,5,41,or,right,300,congruent,Congruent,right
cp_prp,B,5,42,or,right,600,congruent,Congruent,left
cp_prp,B,5,43,or,right,300,incongruent,Congruent,right
cp_prp,B,5,44,or,right,300,incongruent,Incongruent,left
cp_prp,B,5,45,or,right,300,congruent,Incongruent,left
cp_prp,B,5,46,or,right,100,congruent,Congruent,right
cp_prp,B,5,47,or,right,300,congruent,Congruent,right
cp_prp,B,5,48,or,right,600,congruent,Congruent,left
cp_prp,B,5,49,or,right,100,incongruent,Congruent,left
cp_prp,B,5,50,or,right,100,congruent,Incongruent,right
cp_prp,B,5,51,or,right,300,incongruent,Congruent,left
cp_prp,B,5,52,or,right,100,congruent,Incongruent,left
cp_prp,B,5,53,or,right,300,incongruent,Congruent,left
cp_prp,B,5,54,or,right,600,congruent,Incongruent,right
cp_prp,B,5,55,or,right,600,incongruent,Congruent,right
cp_prp,B,5,56,or,right,600,congruent,Incongruent,left
cp_prp,B,5,57,or,right,100,congruent,Congruent,left
cp_prp,B,5,58,or,right,300,congruent,Congruent,left
cp_prp,B,5,59,or,right,100,congruent,Congruent,right
cp_prp,B,5,60,or,right,300,congruent,Congruent,right
cp_prp,B,5,61,or,right,600,incongruent,Congruent,left
cp_prp,B,5,62,or,right,300,congruent,Incongruent,right
cp_prp,B,5,63,or,right,300,incongruent,Congruent,left
cp_prp,B,5,64,or,right,100,incongruent,Incongruent,right
cp_prp,B,5,65,or,right,100,incongruent,Incongruent,left
cp_prp,B,5,66,or,right,600,incongruent,Incongruent,left
cp_prp,B,5,67,or,right,300,congruent,Incongruent,right
cp_prp,B,5,68,or,right,600,incongruent,Congruent,left
cp_prp,B,5,69,or,right,300,congruent,Incongruent,left
cp_prp,B,5,70,or,right,100,incongruent,Congruent,right
cp_prp,B,5,71,or,right,300,congruent,Incongruent,right
cp_prp,B,5,72,or,right,100,congruent,Congruent,right
cp_prp,B,5,73,or,right,300,incongruent,Congruent,right
cp_prp,B,5,74,or,right,300,incongruent,Incongruent,right
cp_prp,B,5,75,or,right,100,congruent,Incongruent,left
cp_prp,B,5,76,or,right,600,congruent,Congruent,left
cp_prp,B,5,77,or,right,600,incongruent,Congruent,right
cp_prp,B,5,78,or,right,100,incongruent,Incongruent,right
cp_prp,B,5,79,or,right,100,incongruent,Incongruent,left
cp_prp,B,5,80,or,right,100,congruent,Incongruent,right
cp_prp,B,5,81,or,right,100,incongruent,Congruent,left
cp_prp,B,5,82,or,right,600,incongruent,Incongruent,left
cp_prp,B,5,83,or,right,600,congruent,Incongruent,left
cp_prp,B,5,84,or,right,100,incongruent,Congruent,left
cp_prp,B,5,85,or,right,100,incongruent,Incongruent,right
cp_prp,B,5,86,or,right,600,congruent,Incongruent,right
cp_prp,B,5,87,or,right,600,incongruent,Congruent,left
cp_prp,B,5,88,or,right,600,incongruent,Incongruent,right
cp_prp,B,5,89,or,right,300,congruent,Incongruent,right
cp_prp,B,5,90,or,right,600,incongruent,Congruent,right
cp_prp,B,5,91,or,right,100,congruent,Incongruent,left
cp_prp,B,5,92,or,right,600,congruent,Congruent,left
cp_prp,B,5,93,or,right,300,incongruent,Congruent,right
cp_prp,B,5,94,or,right,600,congruent,Incongruent,left
cp_prp,B,5,95,or,right,100,congruent,Congruent,left
